Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
1	http://10.40.1.135/index9.html	2025-12-04 08:08:39.473571	2025-12-04 08:08:39.695539	221.94	200	2820.52	3255.18
2	http://10.40.1.135/index45.html	2025-12-04 08:08:40.476191	2025-12-04 08:08:40.539926	63.72	200	4648.97	6724.79
3	http://10.40.1.135/index26.html	2025-12-04 08:08:41.480243	2025-12-04 08:08:41.525463	45.2	200	4588.25	8145.83
4	http://10.40.1.135/index18.html	2025-12-04 08:08:42.481356	2025-12-04 08:08:42.526041	44.66	200	6370.79	10767.48
5	http://10.40.1.135/index3.html	2025-12-04 08:08:43.481829	2025-12-04 08:08:43.528890	47.04	200	8540.05	9848.84
6	http://10.40.1.135/index3.html	2025-12-04 08:08:44.482870	2025-12-04 08:08:44.499456	16.57	200	8540.05	11672.83
7	http://10.40.1.135/index1.html	2025-12-04 08:08:45.484177	2025-12-04 08:08:45.531813	47.61	200	3280.87	7655.31
8	http://10.40.1.135/index37.html	2025-12-04 08:08:46.484968	2025-12-04 08:08:46.528286	43.29	200	6537.33	10464.5
9	http://10.40.1.135/index18.html	2025-12-04 08:08:47.485807	2025-12-04 08:08:47.507532	21.7	200	6370.79	11830.56
10	http://10.40.1.135/index25.html	2025-12-04 08:08:48.486870	2025-12-04 08:08:48.530375	43.48	200	3605.24	9554.76
11	http://10.40.1.135/index1.html	2025-12-04 08:08:49.488174	2025-12-04 08:08:49.508701	20.36	200	3280.87	8848.21
12	http://10.40.1.135/index47.html	2025-12-04 08:08:50.488693	2025-12-04 08:08:50.529670	40.96	200	3239.0	9160.39
13	http://10.40.1.135/index34.html	2025-12-04 08:08:51.490072	2025-12-04 08:08:51.533386	43.3	200	6932.42	11196.48
14	http://10.40.1.135/index4.html	2025-12-04 08:08:52.490787	2025-12-04 08:08:52.536880	45.71	200	5061.61	10533.62
15	http://10.40.1.135/index4.html	2025-12-04 08:08:53.491884	2025-12-04 08:08:53.509364	17.46	200	5061.61	11339.24
16	http://10.40.1.135/index4.html	2025-12-04 08:08:54.493149	2025-12-04 08:08:54.513289	20.12	200	5061.61	11557.52
17	http://10.40.1.135/index6.html	2025-12-04 08:08:55.493815	2025-12-04 08:08:55.538001	44.17	200	2261.11	8091.96
18	http://10.40.1.135/index15.html	2025-12-04 08:08:56.494813	2025-12-04 08:08:56.537698	42.86	200	7720.04	10927.33
19	http://10.40.1.135/index11.html	2025-12-04 08:08:57.496262	2025-12-04 08:08:57.538433	42.15	200	7659.31	11132.44
20	http://10.40.1.135/index6.html	2025-12-04 08:08:58.496926	2025-12-04 08:08:58.510222	13.27	200	2261.11	10159.28
21	http://10.40.1.135/index19.html	2025-12-04 08:08:59.497803	2025-12-04 08:08:59.540056	42.23	200	5392.91	10307.51
22	http://10.40.1.135/index3.html	2025-12-04 08:09:00.498699	2025-12-04 08:09:00.515986	17.27	200	8540.05	11522.61
23	http://10.40.1.135/index6.html	2025-12-04 08:09:01.499772	2025-12-04 08:09:01.518826	19.04	200	2261.11	10066.47
24	http://10.40.1.135/index8.html	2025-12-04 08:09:02.501193	2025-12-04 08:09:02.546845	45.63	200	6086.97	10118.87
25	http://10.40.1.135/index12.html	2025-12-04 08:09:03.501924	2025-12-04 08:09:03.547469	45.39	200	4989.81	11156.18
26	http://10.40.1.135/index30.html	2025-12-04 08:09:04.503372	2025-12-04 08:09:04.605084	101.68	200	3712.38	10653.14
27	http://10.40.1.135/index4.html	2025-12-04 08:09:05.504947	2025-12-04 08:09:05.522844	17.88	200	5061.61	11321.02
28	http://10.40.1.135/index14.html	2025-12-04 08:09:06.505807	2025-12-04 08:09:06.551197	45.37	200	1955.59	7212.74
29	http://10.40.1.135/index18.html	2025-12-04 08:09:07.506950	2025-12-04 08:09:07.524292	17.32	200	6370.79	11189.18
30	http://10.40.1.135/index1.html	2025-12-04 08:09:08.507701	2025-12-04 08:09:08.528083	20.36	200	3280.87	9892.88
31	http://10.40.1.135/index19.html	2025-12-04 08:09:09.510450	2025-12-04 08:09:09.530433	19.79	200	5392.91	10929.85
32	http://10.40.1.135/index3.html	2025-12-04 08:09:10.511746	2025-12-04 08:09:10.530819	19.05	200	8540.05	11775.23
33	http://10.40.1.135/index1.html	2025-12-04 08:09:11.513778	2025-12-04 08:09:11.534397	20.6	200	3280.87	11253.42
34	http://10.40.1.135/index45.html	2025-12-04 08:09:12.514911	2025-12-04 08:09:12.533780	18.85	200	4648.97	10102.15
35	http://10.40.1.135/index47.html	2025-12-04 08:09:13.516214	2025-12-04 08:09:13.533702	17.46	200	3239.0	11229.42
36	http://10.40.1.135/index32.html	2025-12-04 08:09:14.516930	2025-12-04 08:09:14.560818	43.86	200	5824.42	9352.59
37	http://10.40.1.135/index7.html	2025-12-04 08:09:15.517660	2025-12-04 08:09:15.560510	42.83	200	8054.41	9646.51
38	http://10.40.1.135/index2.html	2025-12-04 08:09:16.518843	2025-12-04 08:09:16.562992	44.12	200	4336.15	8766.46
39	http://10.40.1.135/index23.html	2025-12-04 08:09:17.519779	2025-12-04 08:09:17.559810	40.01	200	3904.67	8449.59
40	http://10.40.1.135/index11.html	2025-12-04 08:09:18.521148	2025-12-04 08:09:18.535934	14.76	200	7659.31	9538.47
41	http://10.40.1.135/index2.html	2025-12-04 08:09:19.521851	2025-12-04 08:09:19.542550	20.68	200	4336.15	10336.55
42	http://10.40.1.135/index13.html	2025-12-04 08:09:20.523148	2025-12-04 08:09:20.566632	43.46	200	4702.43	9410.77
43	http://10.40.1.135/index1.html	2025-12-04 08:09:21.524736	2025-12-04 08:09:21.550291	24.87	200	3280.87	10692.44
44	http://10.40.1.135/index41.html	2025-12-04 08:09:22.525870	2025-12-04 08:09:22.568261	42.36	200	3220.16	6345.07
45	http://10.40.1.135/index5.html	2025-12-04 08:09:23.526780	2025-12-04 08:09:23.570129	43.26	200	5061.6	9612.85
46	http://10.40.1.135/index22.html	2025-12-04 08:09:24.527832	2025-12-04 08:09:24.570147	42.29	200	5607.98	9842.37
47	http://10.40.1.135/index7.html	2025-12-04 08:09:25.529679	2025-12-04 08:09:25.547350	17.65	200	8054.41	11634.85
48	http://10.40.1.135/index14.html	2025-12-04 08:09:26.531215	2025-12-04 08:09:26.550968	19.73	200	1955.59	9385.82
49	http://10.40.1.135/index16.html	2025-12-04 08:09:27.532175	2025-12-04 08:09:27.578052	45.8	200	4421.69	9831.56
50	http://10.40.1.135/index4.html	2025-12-04 08:09:28.533494	2025-12-04 08:09:28.547584	14.03	200	5061.61	11505.95
51	http://10.40.1.135/index47.html	2025-12-04 08:09:29.534675	2025-12-04 08:09:29.559140	24.45	200	3239.0	7732.8
52	http://10.40.1.135/index30.html	2025-12-04 08:09:30.535943	2025-12-04 08:09:30.555969	20.01	200	3712.38	9035.43
53	http://10.40.1.135/index44.html	2025-12-04 08:09:31.536805	2025-12-04 08:09:31.580108	43.28	200	2033.85	7605.61
54	http://10.40.1.135/index40.html	2025-12-04 08:09:32.537704	2025-12-04 08:09:32.578175	40.45	200	8414.1	10977.3
55	http://10.40.1.135/index18.html	2025-12-04 08:09:33.538960	2025-12-04 08:09:33.551208	12.23	200	6370.79	11887.3
56	http://10.40.1.135/index42.html	2025-12-04 08:09:34.539982	2025-12-04 08:09:34.589890	49.88	200	1404.11	5644.11
57	http://10.40.1.135/index2.html	2025-12-04 08:09:35.541893	2025-12-04 08:09:35.561038	19.12	200	4336.15	6501.3
58	http://10.40.1.135/index4.html	2025-12-04 08:09:36.543249	2025-12-04 08:09:36.561734	18.47	200	5061.61	11219.39
59	http://10.40.1.135/index1.html	2025-12-04 08:09:37.544974	2025-12-04 08:09:37.564658	19.66	200	3280.87	7763.54
60	http://10.40.1.135/index7.html	2025-12-04 08:09:38.546767	2025-12-04 08:09:38.565078	18.28	200	8054.41	8949.63
61	http://10.40.1.135/index9.html	2025-12-04 08:09:39.548382	2025-12-04 08:09:39.564593	16.19	200	2820.52	7957.45
62	http://10.40.1.135/index6.html	2025-12-04 08:09:40.549762	2025-12-04 08:09:40.569534	19.75	200	2261.11	9091.54
63	http://10.40.1.135/index34.html	2025-12-04 08:09:41.550955	2025-12-04 08:09:41.567235	16.24	200	6932.42	10280.55
64	http://10.40.1.135/index8.html	2025-12-04 08:09:42.552146	2025-12-04 08:09:42.571885	19.71	200	6086.97	10729.14
65	http://10.40.1.135/index6.html	2025-12-04 08:09:43.553176	2025-12-04 08:09:43.574656	21.44	200	2261.11	9394.69
66	http://10.40.1.135/index15.html	2025-12-04 08:09:44.553796	2025-12-04 08:09:44.575158	21.34	200	7720.04	9817.87
67	http://10.40.1.135/index3.html	2025-12-04 08:09:45.555364	2025-12-04 08:09:45.570708	15.31	200	8540.05	11444.88
68	http://10.40.1.135/index32.html	2025-12-04 08:09:46.555809	2025-12-04 08:09:46.573174	17.34	200	5824.42	9873.17
69	http://10.40.1.135/index2.html	2025-12-04 08:09:47.557250	2025-12-04 08:09:47.583542	26.21	200	4336.15	11017.16
70	http://10.40.1.135/index49.html	2025-12-04 08:09:48.557994	2025-12-04 08:09:48.604989	46.97	200	5469.02	9712.23
71	http://10.40.1.135/index29.html	2025-12-04 08:09:49.558992	2025-12-04 08:09:49.601963	42.95	200	5913.51	10444.82
72	http://10.40.1.135/index4.html	2025-12-04 08:09:50.562302	2025-12-04 08:09:50.581739	19.42	200	5061.61	10075.51
73	http://10.40.1.135/index1.html	2025-12-04 08:09:51.563818	2025-12-04 08:09:51.588358	24.35	200	3280.87	9307.45
74	http://10.40.1.135/index33.html	2025-12-04 08:09:52.564910	2025-12-04 08:09:52.608848	43.91	200	6537.32	10513.29
75	http://10.40.1.135/index25.html	2025-12-04 08:09:53.566581	2025-12-04 08:09:53.585755	19.15	200	3605.24	8668.89
76	http://10.40.1.135/index26.html	2025-12-04 08:09:54.568105	2025-12-04 08:09:54.586478	18.35	200	4588.25	11179.17
77	http://10.40.1.135/index29.html	2025-12-04 08:09:55.568989	2025-12-04 08:09:55.588033	19.02	200	5913.51	11268.05
78	http://10.40.1.135/index2.html	2025-12-04 08:09:56.570039	2025-12-04 08:09:56.592931	22.76	200	4336.15	10092.43
79	http://10.40.1.135/index8.html	2025-12-04 08:09:57.571479	2025-12-04 08:09:57.589606	18.11	200	6086.97	10613.14
80	http://10.40.1.135/index2.html	2025-12-04 08:09:58.573022	2025-12-04 08:09:58.593032	19.99	200	4336.15	9525.18
81	http://10.40.1.135/index37.html	2025-12-04 08:09:59.574529	2025-12-04 08:09:59.595462	20.92	200	6537.33	11147.35
82	http://10.40.1.135/index20.html	2025-12-04 08:10:00.575939	2025-12-04 08:10:00.621316	45.36	200	2759.79	6893.95
83	http://10.40.1.135/index7.html	2025-12-04 08:10:01.577062	2025-12-04 08:10:01.597722	20.64	200	8054.41	10052.66
84	http://10.40.1.135/index1.html	2025-12-04 08:10:02.578010	2025-12-04 08:10:02.603339	25.29	200	3280.87	9566.83
85	http://10.40.1.135/index7.html	2025-12-04 08:10:03.579858	2025-12-04 08:10:03.597711	17.83	200	8054.41	11263.7
86	http://10.40.1.135/index7.html	2025-12-04 08:10:04.580897	2025-12-04 08:10:04.604041	23.11	200	8054.41	11810.22
87	http://10.40.1.135/index26.html	2025-12-04 08:10:05.581909	2025-12-04 08:10:05.604375	22.44	200	4588.25	11651.33
88	http://10.40.1.135/index20.html	2025-12-04 08:10:06.583096	2025-12-04 08:10:06.600299	17.18	200	2759.79	7613.75
89	http://10.40.1.135/index39.html	2025-12-04 08:10:07.584064	2025-12-04 08:10:07.629825	45.74	200	7720.03	7616.25
90	http://10.40.1.135/index12.html	2025-12-04 08:10:08.586534	2025-12-04 08:10:08.601409	14.86	200	4989.81	10132.14
91	http://10.40.1.135/index2.html	2025-12-04 08:10:09.587902	2025-12-04 08:10:09.609623	21.69	200	4336.15	10942.34
92	http://10.40.1.135/index25.html	2025-12-04 08:10:10.588861	2025-12-04 08:10:10.600513	11.63	200	3605.24	11074.39
93	http://10.40.1.135/index29.html	2025-12-04 08:10:11.590225	2025-12-04 08:10:11.611313	21.07	200	5913.51	9728.24
94	http://10.40.1.135/index16.html	2025-12-04 08:10:12.591929	2025-12-04 08:10:12.611247	19.23	200	4421.69	9796.96
95	http://10.40.1.135/index29.html	2025-12-04 08:10:13.592872	2025-12-04 08:10:13.607819	14.93	200	5913.51	10819.45
96	http://10.40.1.135/index13.html	2025-12-04 08:10:14.593939	2025-12-04 08:10:14.618629	24.67	200	4702.43	9308.62
97	http://10.40.1.135/index14.html	2025-12-04 08:10:15.594748	2025-12-04 08:10:15.614160	19.39	200	1955.59	9449.19
98	http://10.40.1.135/index11.html	2025-12-04 08:10:16.595761	2025-12-04 08:10:16.612009	16.23	200	7659.31	10089.54
99	http://10.40.1.135/index1.html	2025-12-04 08:10:17.596902	2025-12-04 08:10:17.615516	18.56	200	3280.87	9888.34
100	http://10.40.1.135/index2.html	2025-12-04 08:10:18.597682	2025-12-04 08:10:18.614744	17.01	200	4336.15	7760.23
101	http://10.40.1.135/index1.html	2025-12-04 08:10:19.598743	2025-12-04 08:10:19.619427	20.65	200	3280.87	8902.27
102	http://10.40.1.135/index20.html	2025-12-04 08:10:20.600294	2025-12-04 08:10:20.619967	19.65	200	2759.79	9619.15
103	http://10.40.1.135/index7.html	2025-12-04 08:10:21.601110	2025-12-04 08:10:21.621472	20.34	200	8054.41	11460.72
104	http://10.40.1.135/index14.html	2025-12-04 08:10:22.601968	2025-12-04 08:10:22.615766	13.78	200	1955.59	9835.87
105	http://10.40.1.135/index41.html	2025-12-04 08:10:23.603059	2025-12-04 08:10:23.622338	19.26	200	3220.16	9868.88
106	http://10.40.1.135/index5.html	2025-12-04 08:10:24.603972	2025-12-04 08:10:24.620283	16.29	200	5061.6	9921.2
107	http://10.40.1.135/index10.html	2025-12-04 08:10:25.605383	2025-12-04 08:10:25.647865	42.46	200	3154.92	7904.16
108	http://10.40.1.135/index28.html	2025-12-04 08:10:26.606084	2025-12-04 08:10:26.648874	42.77	200	924.91	6397.76
109	http://10.40.1.135/index5.html	2025-12-04 08:10:27.607197	2025-12-04 08:10:27.624183	16.96	200	5061.6	10783.37
110	http://10.40.1.135/index2.html	2025-12-04 08:10:28.608123	2025-12-04 08:10:28.629488	21.34	200	4336.15	10099.09
