URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-12 08:53:30.665371	2025-12-12 08:53:30.904065	238.65	200	2261.11	2901.28	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 08:53:32.686359	2025-12-12 08:53:32.730859	44.27	200	2033.87	3884.19	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 08:53:34.257143	2025-12-12 08:53:34.300012	42.85	200	8906.33	7855.75	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 08:53:36.436439	2025-12-12 08:53:36.474594	38.13	200	1955.59	7076.79	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 08:53:37.752671	2025-12-12 08:53:37.799684	46.74	200	4336.15	6159.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 08:53:39.505700	2025-12-12 08:53:39.520662	14.94	200	4336.15	8963.79	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 08:53:41.005586	2025-12-12 08:53:41.047980	42.35	200	3280.87	7753.49	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-12 08:53:42.472817	2025-12-12 08:53:42.519155	46.31	200	6537.32	10012.0	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 08:53:44.173559	2025-12-12 08:53:44.192643	19.05	200	1955.59	8629.92	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-12 08:53:45.420698	2025-12-12 08:53:45.469628	48.91	200	2759.79	7902.66	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 08:53:46.820692	2025-12-12 08:53:46.842315	21.6	200	3280.87	8958.61	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 08:53:48.210674	2025-12-12 08:53:48.252581	41.88	200	8054.42	10386.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-12 08:53:50.029808	2025-12-12 08:53:50.071675	41.85	200	3712.38	9839.09	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 08:53:51.450671	2025-12-12 08:53:51.494014	43.32	200	8540.05	10242.09	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 08:53:53.328760	2025-12-12 08:53:53.345711	16.93	200	4336.15	10822.35	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 08:53:54.747581	2025-12-12 08:53:54.764066	16.47	200	4336.15	10588.4	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 08:53:56.176750	2025-12-12 08:53:56.218704	41.94	200	5061.61	9787.82	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 08:53:57.736807	2025-12-12 08:53:57.783702	46.87	200	3154.92	8360.91	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-12 08:53:59.162633	2025-12-12 08:53:59.206642	43.97	200	8054.41	10518.57	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 08:54:00.973829	2025-12-12 08:54:00.992138	18.28	200	5061.61	9744.91	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 08:54:02.512680	2025-12-12 08:54:02.531854	19.15	200	1955.59	7938.51	A	0.0	0.0	(0.0, 0.0)
