URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
http://10.40.1.135/index3.html	2025-12-10 18:06:09.228302	2025-12-10 18:06:09.258102	34.78	200	8540.05	4000.23
http://10.40.1.135/index2.html	2025-12-10 18:06:11.240642	2025-12-10 18:06:11.284861	49.79	200	4336.15	3881.82
http://10.40.1.135/index11.html	2025-12-10 18:06:10.231945	2025-12-10 18:06:10.292224	65.36	200	7659.31	3979.71
http://10.40.1.135/index1.html	2025-12-10 18:06:12.245169	2025-12-10 18:06:12.267853	28.76	200	3280.87	3781.75
http://10.40.1.135/index2.html	2025-12-10 18:06:13.246380	2025-12-10 18:06:13.262662	21.85	200	4336.15	3881.87
http://10.40.1.135/index1.html	2025-12-10 18:06:14.247344	2025-12-10 18:06:14.264085	21.85	200	3280.87	3974.21
http://10.40.1.135/index1.html	2025-12-10 18:06:15.248291	2025-12-10 18:06:15.265700	22.24	200	3280.87	4029.94
http://10.40.1.135/index9.html	2025-12-10 18:06:16.249007	2025-12-10 18:06:16.267870	24.02	200	2820.52	3964.42
http://10.40.1.135/index41.html	2025-12-10 18:06:17.249987	2025-12-10 18:06:17.270214	25.55	200	3220.16	3931.87
http://10.40.1.135/index2.html	2025-12-10 18:06:18.250896	2025-12-10 18:06:18.268776	23.36	200	4336.15	3897.96
http://10.40.1.135/index1.html	2025-12-10 18:06:19.251890	2025-12-10 18:06:19.277939	32.04	200	3280.87	3797.86
http://10.40.1.135/index1.html	2025-12-10 18:06:20.253106	2025-12-10 18:06:20.275829	28.61	200	3280.87	3817.14
http://10.40.1.135/index3.html	2025-12-10 18:06:21.253997	2025-12-10 18:06:21.272751	24.81	200	8540.05	3785.15
http://10.40.1.135/index8.html	2025-12-10 18:06:22.255903	2025-12-10 18:06:22.275127	25.77	200	6086.97	3685.71
http://10.40.1.135/index13.html	2025-12-10 18:06:23.256084	2025-12-10 18:06:23.275139	25.12	200	4702.43	3776.3
http://10.40.1.135/index4.html	2025-12-10 18:06:24.256780	2025-12-10 18:06:24.276510	25.63	200	5061.61	3816.97
http://10.40.1.135/index28.html	2025-12-10 18:06:25.257846	2025-12-10 18:06:25.280664	29.21	200	924.91	3717.22
http://10.40.1.135/index1.html	2025-12-10 18:06:26.259010	2025-12-10 18:06:26.277930	25.02	200	3280.87	3776.5
http://10.40.1.135/index16.html	2025-12-10 18:06:27.260498	2025-12-10 18:06:27.280357	25.51	200	4421.69	3867.48
http://10.40.1.135/index1.html	2025-12-10 18:06:28.260962	2025-12-10 18:06:28.283664	28.42	200	3280.87	3851.54
http://10.40.1.135/index1.html	2025-12-10 18:06:29.261951	2025-12-10 18:06:29.281030	24.37	200	3280.87	3937.62
http://10.40.1.135/index3.html	2025-12-10 18:06:30.263037	2025-12-10 18:06:30.288997	30.75	200	8540.05	4036.97
http://10.40.1.135/index3.html	2025-12-10 18:06:31.264149	2025-12-10 18:06:31.281009	22.03	200	8540.05	3962.34
http://10.40.1.135/index1.html	2025-12-10 18:06:32.264964	2025-12-10 18:06:32.285650	26.22	200	3280.87	3871.95
http://10.40.1.135/index1.html	2025-12-10 18:06:33.265917	2025-12-10 18:06:33.285893	25.57	200	3280.87	3877.46
http://10.40.1.135/index13.html	2025-12-10 18:06:34.267073	2025-12-10 18:06:34.285074	23.96	200	4702.43	3805.7
http://10.40.1.135/index8.html	2025-12-10 18:06:35.268779	2025-12-10 18:06:35.292980	30.51	200	6086.97	3733.24
http://10.40.1.135/index1.html	2025-12-10 18:06:36.268899	2025-12-10 18:06:36.289305	27.1	200	3280.87	3655.71
http://10.40.1.135/index8.html	2025-12-10 18:06:37.269928	2025-12-10 18:06:37.290597	27.08	200	6086.97	3714.28
http://10.40.1.135/index1.html	2025-12-10 18:06:38.271270	2025-12-10 18:06:38.293552	28.27	200	3280.87	3798.25
http://10.40.1.135/index17.html	2025-12-10 18:06:39.272565	2025-12-10 18:06:39.292093	25.14	200	4156.75	3874.38
http://10.40.1.135/index26.html	2025-12-10 18:06:40.274376	2025-12-10 18:06:40.293631	24.22	200	4588.25	3971.18
http://10.40.1.135/index11.html	2025-12-10 18:06:41.274814	2025-12-10 18:06:41.294460	24.5	200	7659.31	4026.59
http://10.40.1.135/index1.html	2025-12-10 18:06:42.276569	2025-12-10 18:06:42.295960	24.33	200	3280.87	4006.85
http://10.40.1.135/index8.html	2025-12-10 18:06:43.277017	2025-12-10 18:06:43.289383	17.5	200	6086.97	3968.59
http://10.40.1.135/index12.html	2025-12-10 18:06:44.278093	2025-12-10 18:06:44.297234	23.99	200	4989.81	4026.12
http://10.40.1.135/index1.html	2025-12-10 18:06:45.278943	2025-12-10 18:06:45.298470	23.95	200	3280.87	4097.31
http://10.40.1.135/index8.html	2025-12-10 18:06:46.280787	2025-12-10 18:06:46.299856	23.13	200	6086.97	4183.42
http://10.40.1.135/index1.html	2025-12-10 18:06:47.280985	2025-12-10 18:06:47.297015	19.83	200	3280.87	4236.27
http://10.40.1.135/index1.html	2025-12-10 18:06:48.282201	2025-12-10 18:06:48.302023	23.26	200	3280.87	4308.52
http://10.40.1.135/index39.html	2025-12-10 18:06:49.283237	2025-12-10 18:06:49.304072	23.59	200	7720.03	4408.65
http://10.40.1.135/index2.html	2025-12-10 18:06:50.284019	2025-12-10 18:06:50.301205	20.41	200	4336.15	4350.15
http://10.40.1.135/index6.html	2025-12-10 18:06:51.285084	2025-12-10 18:06:51.309717	28.34	200	2261.11	4253.02
http://10.40.1.135/index12.html	2025-12-10 18:06:52.285812	2025-12-10 18:06:52.299950	18.28	200	4989.81	4169.16
http://10.40.1.135/index17.html	2025-12-10 18:06:53.287101	2025-12-10 18:06:53.306202	23.51	200	4156.75	4094.8
http://10.40.1.135/index5.html	2025-12-10 18:06:54.288151	2025-12-10 18:06:54.306772	23.61	200	5061.6	3997.86
http://10.40.1.135/index25.html	2025-12-10 18:06:55.288920	2025-12-10 18:06:55.312589	29.08	200	3605.24	3913.2
http://10.40.1.135/index1.html	2025-12-10 18:06:56.290195	2025-12-10 18:06:56.310152	25.8	200	3280.87	3827.89
http://10.40.1.135/index1.html	2025-12-10 18:06:57.291208	2025-12-10 18:06:57.310253	24.42	200	3280.87	3920.77
http://10.40.1.135/index2.html	2025-12-10 18:06:58.291898	2025-12-10 18:06:58.311349	25.1	200	4336.15	3866.85
http://10.40.1.135/index6.html	2025-12-10 18:06:59.293165	2025-12-10 18:06:59.311135	23.9	200	2261.11	3809.6
http://10.40.1.135/index2.html	2025-12-10 18:07:00.293973	2025-12-10 18:07:00.311416	23.88	200	4336.15	3709.84
http://10.40.1.135/index1.html	2025-12-10 18:07:01.294855	2025-12-10 18:07:01.312199	24.26	200	3280.87	3613.5
http://10.40.1.135/index2.html	2025-12-10 18:07:02.296683	2025-12-10 18:07:02.312041	22.16	200	4336.15	3633.84
http://10.40.1.135/index37.html	2025-12-10 18:07:03.297891	2025-12-10 18:07:03.340375	48.84	200	6537.33	3724.98
http://10.40.1.135/index2.html	2025-12-10 18:07:04.299113	2025-12-10 18:07:04.325015	31.82	200	4336.15	3800.69
http://10.40.1.135/index4.html	2025-12-10 18:07:05.300272	2025-12-10 18:07:05.314607	20.77	200	5061.61	3706.21
http://10.40.1.135/index4.html	2025-12-10 18:07:06.302020	2025-12-10 18:07:06.323133	27.06	200	5061.61	3806.31
http://10.40.1.135/index3.html	2025-12-10 18:07:07.303059	2025-12-10 18:07:07.322585	25.94	200	8540.05	3712.44
http://10.40.1.135/index1.html	2025-12-10 18:07:08.303904	2025-12-10 18:07:08.324204	27.0	200	3280.87	3657.05
http://10.40.1.135/index34.html	2025-12-10 18:07:09.304916	2025-12-10 18:07:09.380653	82.49	200	6932.42	3645.99
http://10.40.1.135/index6.html	2025-12-10 18:07:10.306028	2025-12-10 18:07:10.321496	21.78	200	2261.11	3734.05
http://10.40.1.135/index1.html	2025-12-10 18:07:11.307043	2025-12-10 18:07:11.322287	21.32	200	3280.87	3782.02
http://10.40.1.135/index10.html	2025-12-10 18:07:12.308312	2025-12-10 18:07:12.328162	25.41	200	3154.92	3877.13
http://10.40.1.135/index2.html	2025-12-10 18:07:13.310432	2025-12-10 18:07:13.326572	21.35	200	4336.15	3954.3
http://10.40.1.135/index14.html	2025-12-10 18:07:14.310928	2025-12-10 18:07:14.327952	21.76	200	1955.59	4049.37
