Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
2	http://10.40.1.135/index44.html	2025-12-05 13:09:10.629820	2025-12-05 13:09:10.709194	79.29	200	2033.85	2846.04
1	http://10.40.1.135/index7.html	2025-12-05 13:09:09.627770	2025-12-05 13:09:09.734185	106.39	200	8054.41	4498.98
3	http://10.40.1.135/index23.html	2025-12-05 13:09:11.637076	2025-12-05 13:09:11.677803	40.7	200	3904.67	9910.5
4	http://10.40.1.135/index15.html	2025-12-05 13:09:12.638393	2025-12-05 13:09:12.688093	49.68	200	7720.04	10324.37
5	http://10.40.1.135/index2.html	2025-12-05 13:09:13.638916	2025-12-05 13:09:13.677675	38.74	200	4336.15	9163.83
6	http://10.40.1.135/index2.html	2025-12-05 13:09:14.640041	2025-12-05 13:09:14.659805	19.73	200	4336.15	8678.79
7	http://10.40.1.135/index1.html	2025-12-05 13:09:15.641354	2025-12-05 13:09:15.684208	42.83	200	3280.87	4958.25
8	http://10.40.1.135/index34.html	2025-12-05 13:09:16.641850	2025-12-05 13:09:16.686159	44.29	200	6932.42	9605.87
9	http://10.40.1.135/index15.html	2025-12-05 13:09:17.642959	2025-12-05 13:09:17.663816	20.78	200	7720.04	9812.79
10	http://10.40.1.135/index21.html	2025-12-05 13:09:18.643958	2025-12-05 13:09:18.686802	42.82	200	8906.33	8775.52
11	http://10.40.1.135/index1.html	2025-12-05 13:09:19.646451	2025-12-05 13:09:19.664611	18.14	200	3280.87	8396.68
12	http://10.40.1.135/index46.html	2025-12-05 13:09:20.646898	2025-12-05 13:09:20.693044	46.13	200	8054.42	8484.56
13	http://10.40.1.135/index31.html	2025-12-05 13:09:21.647662	2025-12-05 13:09:21.683730	36.05	200	6818.25	10194.68
14	http://10.40.1.135/index3.html	2025-12-05 13:09:22.648846	2025-12-05 13:09:22.692010	43.12	200	8540.05	10455.39
15	http://10.40.1.135/index3.html	2025-12-05 13:09:23.649786	2025-12-05 13:09:23.669476	19.67	200	8540.05	10852.43
16	http://10.40.1.135/index3.html	2025-12-05 13:09:24.651337	2025-12-05 13:09:24.670370	19.01	200	8540.05	11144.49
17	http://10.40.1.135/index5.html	2025-12-05 13:09:25.652575	2025-12-05 13:09:25.696275	43.68	200	5061.6	9421.75
18	http://10.40.1.135/index12.html	2025-12-05 13:09:26.653828	2025-12-05 13:09:26.701137	47.29	200	4989.81	10330.7
19	http://10.40.1.135/index8.html	2025-12-05 13:09:27.654937	2025-12-05 13:09:27.698351	43.39	200	6086.97	10174.12
20	http://10.40.1.135/index5.html	2025-12-05 13:09:28.655989	2025-12-05 13:09:28.676104	20.1	200	5061.6	10448.94
21	http://10.40.1.135/index16.html	2025-12-05 13:09:29.657376	2025-12-05 13:09:29.707453	50.05	200	4421.69	8712.34
22	http://10.40.1.135/index2.html	2025-12-05 13:09:30.658005	2025-12-05 13:09:30.674999	16.97	200	4336.15	9038.05
23	http://10.40.1.135/index5.html	2025-12-05 13:09:31.659821	2025-12-05 13:09:31.678148	18.3	200	5061.6	10883.45
24	http://10.40.1.135/index7.html	2025-12-05 13:09:32.660894	2025-12-05 13:09:32.680258	19.34	200	8054.41	11215.27
25	http://10.40.1.135/index9.html	2025-12-05 13:09:33.662186	2025-12-05 13:09:33.706909	44.7	200	2820.52	7618.22
26	http://10.40.1.135/index27.html	2025-12-05 13:09:34.663216	2025-12-05 13:09:34.707969	44.73	200	619.37	5032.93
27	http://10.40.1.135/index3.html	2025-12-05 13:09:35.664684	2025-12-05 13:09:35.683563	18.86	200	8540.05	10742.13
28	http://10.40.1.135/index11.html	2025-12-05 13:09:36.665858	2025-12-05 13:09:36.714153	48.28	200	7659.31	9981.82
29	http://10.40.1.135/index15.html	2025-12-05 13:09:37.667266	2025-12-05 13:09:37.683833	16.55	200	7720.04	11110.4
30	http://10.40.1.135/index1.html	2025-12-05 13:09:38.667901	2025-12-05 13:09:38.691116	23.04	200	3280.87	10172.6
