URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
http://10.40.1.135/index12.html	2025-12-02 23:30:02.931431	2025-12-02 23:30:03.177343	245.89	200	4989.81	3386.38
http://10.40.1.135/index47.html	2025-12-02 23:30:03.932996	2025-12-02 23:30:04.093102	160.09	200	3239.0	4704.66
http://10.40.1.135/index31.html	2025-12-02 23:30:04.940190	2025-12-02 23:30:04.984876	44.65	200	6818.25	7318.04
http://10.40.1.135/index23.html	2025-12-02 23:30:05.940833	2025-12-02 23:30:05.983361	42.51	200	3904.67	4697.37
http://10.40.1.135/index4.html	2025-12-02 23:30:06.941805	2025-12-02 23:30:06.984628	42.8	200	5061.61	8586.5
http://10.40.1.135/index4.html	2025-12-02 23:30:07.942833	2025-12-02 23:30:07.962633	19.77	200	5061.61	7857.04
http://10.40.1.135/index2.html	2025-12-02 23:30:08.944288	2025-12-02 23:30:08.980178	35.87	200	4336.15	7066.99
http://10.40.1.135/index40.html	2025-12-02 23:30:09.944802	2025-12-02 23:30:09.984867	40.04	200	8414.1	10188.41
http://10.40.1.135/index23.html	2025-12-02 23:30:10.946209	2025-12-02 23:30:10.963101	16.87	200	3904.67	8599.13
http://10.40.1.135/index30.html	2025-12-02 23:30:11.946887	2025-12-02 23:30:11.991556	44.65	200	3712.38	6746.81
http://10.40.1.135/index1.html	2025-12-02 23:30:12.947795	2025-12-02 23:30:12.991380	43.24	200	3280.87	7522.14
http://10.40.1.135/index48.html	2025-12-02 23:30:13.949138	2025-12-02 23:30:14.003245	54.08	200	4756.1	9125.07
http://10.40.1.135/index38.html	2025-12-02 23:30:14.950443	2025-12-02 23:30:14.991268	40.8	200	2753.35	7314.46
http://10.40.1.135/index6.html	2025-12-02 23:30:15.951883	2025-12-02 23:30:15.994348	42.44	200	2261.11	7660.24
http://10.40.1.135/index5.html	2025-12-02 23:30:16.952887	2025-12-02 23:30:16.997618	44.7	200	5061.6	10150.06
http://10.40.1.135/index5.html	2025-12-02 23:30:17.953766	2025-12-02 23:30:17.973632	19.84	200	5061.6	10348.47
http://10.40.1.135/index9.html	2025-12-02 23:30:18.954889	2025-12-02 23:30:19.016347	61.41	200	2820.52	7171.99
http://10.40.1.135/index19.html	2025-12-02 23:30:19.956890	2025-12-02 23:30:20.002082	45.17	200	5392.91	9695.33
http://10.40.1.135/index15.html	2025-12-02 23:30:20.957989	2025-12-02 23:30:21.005110	46.98	200	7720.04	5886.76
http://10.40.1.135/index9.html	2025-12-02 23:30:21.958868	2025-12-02 23:30:21.975949	17.06	200	2820.52	7209.96
http://10.40.1.135/index24.html	2025-12-02 23:30:22.960120	2025-12-02 23:30:23.004265	44.12	200	4648.98	7589.41
http://10.40.1.135/index4.html	2025-12-02 23:30:23.960863	2025-12-02 23:30:23.982458	21.57	200	5061.61	9056.99
