Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
49	http://10.40.1.135/index20.html	2025-12-05 17:55:05.640224	2025-12-05 17:55:05.688377	47.99	200	2759.79	7252.47
50	http://10.40.1.135/index5.html	2025-12-05 17:55:06.640881	2025-12-05 17:55:06.658652	17.74	200	5061.6	9104.99
51	http://10.40.1.135/index48.html	2025-12-05 17:55:07.641706	2025-12-05 17:55:07.660217	18.49	200	4756.1	10230.59
52	http://10.40.1.135/index34.html	2025-12-05 17:55:08.643103	2025-12-05 17:55:08.690182	47.06	200	6932.42	10253.6
53	http://10.40.1.135/index46.html	2025-12-05 17:55:09.644074	2025-12-05 17:55:09.691513	47.29	200	8054.42	11127.54
54	http://10.40.1.135/index42.html	2025-12-05 17:55:10.644702	2025-12-05 17:55:10.684408	39.67	200	1404.11	8271.85
55	http://10.40.1.135/index23.html	2025-12-05 17:55:11.645882	2025-12-05 17:55:11.665055	19.15	200	3904.67	8123.46
56	http://10.40.1.135/index44.html	2025-12-05 17:55:12.647959	2025-12-05 17:55:12.668031	20.04	200	2033.85	9078.11
57	http://10.40.1.135/index3.html	2025-12-05 17:55:13.649052	2025-12-05 17:55:13.668171	19.1	200	8540.05	10930.33
58	http://10.40.1.135/index6.html	2025-12-05 17:55:14.649864	2025-12-05 17:55:14.664574	14.69	200	2261.11	9642.8
59	http://10.40.1.135/index1.html	2025-12-05 17:55:15.651273	2025-12-05 17:55:15.672438	21.14	200	3280.87	9963.18
60	http://10.40.1.135/index10.html	2025-12-05 17:55:16.652653	2025-12-05 17:55:16.678923	26.25	200	3154.92	8718.43
61	http://10.40.1.135/index13.html	2025-12-05 17:55:17.653865	2025-12-05 17:55:17.699317	45.43	200	4702.43	8893.34
62	http://10.40.1.135/index8.html	2025-12-05 17:55:18.655061	2025-12-05 17:55:18.675600	20.45	200	6086.97	11079.99
63	http://10.40.1.135/index38.html	2025-12-05 17:55:19.655963	2025-12-05 17:55:19.673880	17.9	200	2753.35	10030.35
64	http://10.40.1.135/index12.html	2025-12-05 17:55:20.656910	2025-12-05 17:55:20.674431	17.5	200	4989.81	10650.78
65	http://10.40.1.135/index9.html	2025-12-05 17:55:21.658291	2025-12-05 17:55:21.676769	18.44	200	2820.52	10383.91
66	http://10.40.1.135/index20.html	2025-12-05 17:55:22.658804	2025-12-05 17:55:22.682155	23.32	200	2759.79	8750.25
67	http://10.40.1.135/index4.html	2025-12-05 17:55:23.659993	2025-12-05 17:55:23.677086	17.07	200	5061.61	11064.54
68	http://10.40.1.135/index36.html	2025-12-05 17:55:24.661618	2025-12-05 17:55:24.681499	19.47	200	2759.78	9264.75
69	http://10.40.1.135/index2.html	2025-12-05 17:55:25.661995	2025-12-05 17:55:25.682612	20.59	200	4336.15	6965.72
70	http://10.40.1.135/index49.html	2025-12-05 17:55:26.662692	2025-12-05 17:55:26.707483	44.77	200	5469.02	9851.49
71	http://10.40.1.135/index34.html	2025-12-05 17:55:27.664837	2025-12-05 17:55:27.680735	15.88	200	6932.42	10917.76
72	http://10.40.1.135/index6.html	2025-12-05 17:55:28.665979	2025-12-05 17:55:28.687617	21.61	200	2261.11	10230.06
73	http://10.40.1.135/index1.html	2025-12-05 17:55:29.667092	2025-12-05 17:55:29.687547	20.43	200	3280.87	10462.56
74	http://10.40.1.135/index37.html	2025-12-05 17:55:30.667714	2025-12-05 17:55:30.715508	47.77	200	6537.33	9705.4
75	http://10.40.1.135/index30.html	2025-12-05 17:55:31.668865	2025-12-05 17:55:31.688018	19.13	200	3712.38	11156.76
76	http://10.40.1.135/index31.html	2025-12-05 17:55:32.669852	2025-12-05 17:55:32.688542	18.67	200	6818.25	10744.38
77	http://10.40.1.135/index34.html	2025-12-05 17:55:33.670868	2025-12-05 17:55:33.687718	16.83	200	6932.42	10874.63
78	http://10.40.1.135/index2.html	2025-12-05 17:55:34.671782	2025-12-05 17:55:34.691166	19.36	200	4336.15	10873.18
79	http://10.40.1.135/index12.html	2025-12-05 17:55:35.672796	2025-12-05 17:55:35.690209	17.39	200	4989.81	10264.1
80	http://10.40.1.135/index3.html	2025-12-05 17:55:36.674158	2025-12-05 17:55:36.690866	16.69	200	8540.05	11212.19
81	http://10.40.1.135/index40.html	2025-12-05 17:55:37.674846	2025-12-05 17:55:37.690301	15.43	200	8414.1	11174.49
82	http://10.40.1.135/index25.html	2025-12-05 17:55:38.675917	2025-12-05 17:55:38.723108	47.17	200	3605.24	7486.85
83	http://10.40.1.135/index10.html	2025-12-05 17:55:39.676774	2025-12-05 17:55:39.693999	17.2	200	3154.92	7190.56
84	http://10.40.1.135/index2.html	2025-12-05 17:55:40.677813	2025-12-05 17:55:40.694166	16.33	200	4336.15	8093.96
85	http://10.40.1.135/index10.html	2025-12-05 17:55:41.678841	2025-12-05 17:55:41.696634	17.77	200	3154.92	9671.27
86	http://10.40.1.135/index10.html	2025-12-05 17:55:42.679823	2025-12-05 17:55:42.703007	23.16	200	3154.92	7408.59
87	http://10.40.1.135/index31.html	2025-12-05 17:55:43.681233	2025-12-05 17:55:43.700491	19.24	200	6818.25	11019.77
88	http://10.40.1.135/index26.html	2025-12-05 17:55:44.681938	2025-12-05 17:55:44.724498	42.54	200	4588.25	9846.05
89	http://10.40.1.135/index42.html	2025-12-05 17:55:45.682882	2025-12-05 17:55:45.708044	25.14	200	1404.11	9602.93
90	http://10.40.1.135/index17.html	2025-12-05 17:55:46.683709	2025-12-05 17:55:46.734028	50.29	200	4156.75	8620.39
91	http://10.40.1.135/index3.html	2025-12-05 17:55:47.685338	2025-12-05 17:55:47.706801	21.36	200	8540.05	11477.56
92	http://10.40.1.135/index30.html	2025-12-05 17:55:48.685920	2025-12-05 17:55:48.707995	22.05	200	3712.38	10128.72
93	http://10.40.1.135/index33.html	2025-12-05 17:55:49.686783	2025-12-05 17:55:49.731188	44.39	200	6537.32	10264.57
94	http://10.40.1.135/index21.html	2025-12-05 17:55:50.688078	2025-12-05 17:55:50.732505	44.41	200	8906.33	10967.74
95	http://10.40.1.135/index34.html	2025-12-05 17:55:51.689410	2025-12-05 17:55:51.702624	13.13	200	6932.42	10760.77
96	http://10.40.1.135/index18.html	2025-12-05 17:55:52.690922	2025-12-05 17:55:52.711065	20.12	200	6370.79	10596.33
