Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
2	http://10.40.1.135/index47.html	2025-12-03 17:25:00.177243	2025-12-03 17:25:00.315897	138.63	200	3239.0	5590.93
1	http://10.40.1.135/index12.html	2025-12-03 17:24:59.175430	2025-12-03 17:24:59.407279	231.76	200	4989.81	3133.15
3	http://10.40.1.135/index31.html	2025-12-03 17:25:01.180846	2025-12-03 17:25:01.223249	42.38	200	6818.25	9943.32
4	http://10.40.1.135/index23.html	2025-12-03 17:25:02.181745	2025-12-03 17:25:02.223386	41.48	200	3904.67	10498.62
5	http://10.40.1.135/index4.html	2025-12-03 17:25:03.183599	2025-12-03 17:25:03.226892	43.27	200	5061.61	10247.19
6	http://10.40.1.135/index4.html	2025-12-03 17:25:04.184903	2025-12-03 17:25:04.202448	17.52	200	5061.61	10731.48
7	http://10.40.1.135/index2.html	2025-12-03 17:25:05.185968	2025-12-03 17:25:05.228239	42.25	200	4336.15	8983.2
8	http://10.40.1.135/index40.html	2025-12-03 17:25:06.188263	2025-12-03 17:25:06.226974	38.69	200	8414.1	11063.79
9	http://10.40.1.135/index23.html	2025-12-03 17:25:07.188970	2025-12-03 17:25:07.208868	19.88	200	3904.67	10991.28
10	http://10.40.1.135/index30.html	2025-12-03 17:25:08.189792	2025-12-03 17:25:08.232246	42.43	200	3712.38	9302.54
11	http://10.40.1.135/index1.html	2025-12-03 17:25:09.190861	2025-12-03 17:25:09.238256	47.37	200	3280.87	9761.1
12	http://10.40.1.135/index48.html	2025-12-03 17:25:10.192050	2025-12-03 17:25:10.243421	51.35	200	4756.1	10126.28
13	http://10.40.1.135/index38.html	2025-12-03 17:25:11.192950	2025-12-03 17:25:11.240372	47.39	200	2753.35	9193.83
14	http://10.40.1.135/index6.html	2025-12-03 17:25:12.193872	2025-12-03 17:25:12.237952	44.06	200	2261.11	9241.12
15	http://10.40.1.135/index5.html	2025-12-03 17:25:13.195317	2025-12-03 17:25:13.240584	45.22	200	5061.6	10441.87
