Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
49	http://10.40.1.135/index13.html	2025-12-07 08:57:24.869137	2025-12-07 08:57:24.916794	47.63	200	4702.43	8018.43
50	http://10.40.1.135/index3.html	2025-12-07 08:57:25.870158	2025-12-07 08:57:25.885340	15.16	200	8540.05	9874.14
51	http://10.40.1.135/index46.html	2025-12-07 08:57:26.871093	2025-12-07 08:57:26.889695	18.58	200	8054.42	11788.71
52	http://10.40.1.135/index26.html	2025-12-07 08:57:27.872092	2025-12-07 08:57:27.914763	42.65	200	4588.25	9338.45
53	http://10.40.1.135/index42.html	2025-12-07 08:57:28.872786	2025-12-07 08:57:28.913721	40.92	200	1404.11	7787.36
54	http://10.40.1.135/index37.html	2025-12-07 08:57:29.874142	2025-12-07 08:57:29.916708	42.54	200	6537.33	10534.09
55	http://10.40.1.135/index15.html	2025-12-07 08:57:30.877107	2025-12-07 08:57:30.896902	19.77	200	7720.04	10613.62
56	http://10.40.1.135/index40.html	2025-12-07 08:57:31.877775	2025-12-07 08:57:31.918000	40.21	200	8414.1	10694.74
57	http://10.40.1.135/index1.html	2025-12-07 08:57:32.879541	2025-12-07 08:57:32.896510	16.95	200	3280.87	10811.7
58	http://10.40.1.135/index3.html	2025-12-07 08:57:33.881119	2025-12-07 08:57:33.909890	28.59	200	8540.05	11048.56
59	http://10.40.1.135/index1.html	2025-12-07 08:57:34.881969	2025-12-07 08:57:34.898858	16.86	200	3280.87	9802.24
60	http://10.40.1.135/index6.html	2025-12-07 08:57:35.883055	2025-12-07 08:57:35.930845	47.77	200	2261.11	6440.76
61	http://10.40.1.135/index7.html	2025-12-07 08:57:36.886465	2025-12-07 08:57:36.905388	18.9	200	8054.41	11275.73
62	http://10.40.1.135/index4.html	2025-12-07 08:57:37.887709	2025-12-07 08:57:37.899013	11.28	200	5061.61	10753.19
63	http://10.40.1.135/index31.html	2025-12-07 08:57:38.888688	2025-12-07 08:57:38.900738	12.03	200	6818.25	11380.64
64	http://10.40.1.135/index6.html	2025-12-07 08:57:39.889814	2025-12-07 08:57:39.907900	18.06	200	2261.11	9044.78
65	http://10.40.1.135/index5.html	2025-12-07 08:57:40.890802	2025-12-07 08:57:40.906922	16.1	200	5061.6	10083.48
66	http://10.40.1.135/index12.html	2025-12-07 08:57:41.891682	2025-12-07 08:57:41.911696	19.99	200	4989.81	10783.64
67	http://10.40.1.135/index2.html	2025-12-07 08:57:42.892722	2025-12-07 08:57:42.911630	18.88	200	4336.15	9147.7
68	http://10.40.1.135/index28.html	2025-12-07 08:57:43.893841	2025-12-07 08:57:43.936046	42.19	200	924.91	4904.52
69	http://10.40.1.135/index1.html	2025-12-07 08:57:44.894876	2025-12-07 08:57:44.912475	17.58	200	3280.87	10394.09
70	http://10.40.1.135/index49.html	2025-12-07 08:57:45.895828	2025-12-07 08:57:45.940637	44.79	200	5469.02	9779.08
71	http://10.40.1.135/index26.html	2025-12-07 08:57:46.896840	2025-12-07 08:57:46.913229	16.36	200	4588.25	11305.46
72	http://10.40.1.135/index3.html	2025-12-07 08:57:47.898107	2025-12-07 08:57:47.918098	19.97	200	8540.05	11828.47
73	http://10.40.1.135/index1.html	2025-12-07 08:57:48.898694	2025-12-07 08:57:48.918210	19.36	200	3280.87	8294.39
74	http://10.40.1.135/index29.html	2025-12-07 08:57:49.899852	2025-12-07 08:57:49.930587	30.71	200	5913.51	10925.56
75	http://10.40.1.135/index21.html	2025-12-07 08:57:50.901232	2025-12-07 08:57:50.922080	20.83	200	8906.33	11168.67
76	http://10.40.1.135/index23.html	2025-12-07 08:57:51.901731	2025-12-07 08:57:51.920416	18.66	200	3904.67	8898.37
77	http://10.40.1.135/index26.html	2025-12-07 08:57:52.903444	2025-12-07 08:57:52.927160	23.7	200	4588.25	10328.91
78	http://10.40.1.135/index1.html	2025-12-07 08:57:53.903722	2025-12-07 08:57:53.920917	17.18	200	3280.87	8509.52
79	http://10.40.1.135/index6.html	2025-12-07 08:57:54.904815	2025-12-07 08:57:54.919759	14.92	200	2261.11	10252.51
80	http://10.40.1.135/index2.html	2025-12-07 08:57:55.905996	2025-12-07 08:57:55.916004	9.99	200	4336.15	10860.42
81	http://10.40.1.135/index34.html	2025-12-07 08:57:56.907674	2025-12-07 08:57:56.927659	19.96	200	6932.42	10993.93
82	http://10.40.1.135/index16.html	2025-12-07 08:57:57.909048	2025-12-07 08:57:57.928285	19.22	200	4421.69	10370.86
83	http://10.40.1.135/index6.html	2025-12-07 08:57:58.910229	2025-12-07 08:57:58.928075	17.82	200	2261.11	9576.57
84	http://10.40.1.135/index1.html	2025-12-07 08:57:59.910689	2025-12-07 08:57:59.925657	14.95	200	3280.87	7947.06
85	http://10.40.1.135/index5.html	2025-12-07 08:58:00.911933	2025-12-07 08:58:00.932532	20.58	200	5061.6	11179.13
