URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-12 06:59:08.847208	2025-12-12 06:59:09.093006	245.77	200	2261.11	2915.08	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 06:59:10.873611	2025-12-12 06:59:10.917468	43.84	200	2033.87	4598.45	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 06:59:12.362617	2025-12-12 06:59:12.406571	43.93	200	8906.33	8297.2	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 06:59:14.481936	2025-12-12 06:59:14.527479	45.5	200	1955.59	7961.33	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 06:59:15.775028	2025-12-12 06:59:15.819267	44.22	200	4336.15	8402.24	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 06:59:17.336648	2025-12-12 06:59:17.353561	16.89	200	4336.15	9372.22	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 06:59:18.817808	2025-12-12 06:59:18.862415	44.59	200	3280.87	8596.69	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-12 06:59:20.245836	2025-12-12 06:59:20.289733	43.88	200	6537.32	10331.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 06:59:21.923703	2025-12-12 06:59:21.938875	15.15	200	1955.59	8530.81	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-12 06:59:23.169753	2025-12-12 06:59:23.216535	46.76	200	2759.79	7769.05	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 06:59:24.572645	2025-12-12 06:59:24.591564	18.9	200	3280.87	9460.75	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 06:59:25.939660	2025-12-12 06:59:25.983793	44.11	200	8054.42	9850.1	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-12 06:59:27.802726	2025-12-12 06:59:27.845305	42.56	200	3712.38	9085.64	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 06:59:29.255583	2025-12-12 06:59:29.300630	45.03	200	8540.05	10537.11	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 06:59:31.113615	2025-12-12 06:59:31.126549	12.92	200	4336.15	10489.05	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 06:59:32.541798	2025-12-12 06:59:32.567612	25.79	200	4336.15	5066.81	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 06:59:34.425829	2025-12-12 06:59:34.477301	51.44	200	5061.61	8872.41	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 06:59:36.050721	2025-12-12 06:59:36.095077	44.32	200	3154.92	8797.02	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-12 06:59:37.454625	2025-12-12 06:59:37.500149	45.5	200	8054.41	10140.07	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 06:59:39.296287	2025-12-12 06:59:39.313491	17.18	200	5061.61	10622.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 06:59:40.791720	2025-12-12 06:59:40.811984	20.24	200	1955.59	9520.38	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 06:59:42.020701	2025-12-12 06:59:42.034750	14.03	200	4336.15	10273.66	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 06:59:43.459752	2025-12-12 06:59:43.482415	22.63	200	5061.61	10721.66	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-12 06:59:44.955842	2025-12-12 06:59:44.974453	18.59	200	2261.11	7098.45	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 06:59:46.295680	2025-12-12 06:59:46.337846	42.14	200	6086.97	8161.05	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-12 06:59:48.084571	2025-12-12 06:59:48.129516	44.69	200	3605.24	8373.42	A	0.0	0.0	(0.0, 0.0)
