URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
http://10.40.1.135/index44.html	2025-12-03 13:22:20.169449	2025-12-03 13:22:20.243199	73.7	200	2033.85	2421.57
http://10.40.1.135/index7.html	2025-12-03 13:22:19.167918	2025-12-03 13:22:19.425967	258.02	200	8054.41	4532.02
http://10.40.1.135/index23.html	2025-12-03 13:22:21.176499	2025-12-03 13:22:21.213014	36.49	200	3904.67	9382.17
http://10.40.1.135/index15.html	2025-12-03 13:22:22.177723	2025-12-03 13:22:22.222559	44.81	200	7720.04	10707.28
http://10.40.1.135/index2.html	2025-12-03 13:22:23.179743	2025-12-03 13:22:23.220984	41.22	200	4336.15	10175.05
http://10.40.1.135/index2.html	2025-12-03 13:22:24.181108	2025-12-03 13:22:24.197817	16.69	200	4336.15	11000.09
http://10.40.1.135/index1.html	2025-12-03 13:22:25.181776	2025-12-03 13:22:25.225051	43.14	200	3280.87	8902.67
http://10.40.1.135/index34.html	2025-12-03 13:22:26.182905	2025-12-03 13:22:26.225507	42.58	200	6932.42	10679.42
http://10.40.1.135/index15.html	2025-12-03 13:22:27.183828	2025-12-03 13:22:27.200733	16.88	200	7720.04	10303.47
http://10.40.1.135/index21.html	2025-12-03 13:22:28.184723	2025-12-03 13:22:28.222055	37.31	200	8906.33	10961.81
http://10.40.1.135/index1.html	2025-12-03 13:22:29.186109	2025-12-03 13:22:29.206676	20.54	200	3280.87	9912.79
http://10.40.1.135/index46.html	2025-12-03 13:22:30.187157	2025-12-03 13:22:30.227753	40.58	200	8054.42	10741.7
http://10.40.1.135/index31.html	2025-12-03 13:22:31.188374	2025-12-03 13:22:31.234735	46.22	200	6818.25	10803.87
http://10.40.1.135/index3.html	2025-12-03 13:22:32.188714	2025-12-03 13:22:32.225732	37.0	200	8540.05	10907.25
http://10.40.1.135/index3.html	2025-12-03 13:22:33.190111	2025-12-03 13:22:33.210407	20.27	200	8540.05	11346.24
http://10.40.1.135/index3.html	2025-12-03 13:22:34.190972	2025-12-03 13:22:34.205755	14.76	200	8540.05	11643.23
http://10.40.1.135/index5.html	2025-12-03 13:22:35.191885	2025-12-03 13:22:35.232044	40.14	200	5061.6	8510.48
http://10.40.1.135/index12.html	2025-12-03 13:22:36.193480	2025-12-03 13:22:36.236895	43.3	200	4989.81	9865.17
http://10.40.1.135/index8.html	2025-12-03 13:22:37.194752	2025-12-03 13:22:37.235979	41.15	200	6086.97	9835.05
http://10.40.1.135/index5.html	2025-12-03 13:22:38.196184	2025-12-03 13:22:38.214123	17.84	200	5061.6	11178.8
http://10.40.1.135/index16.html	2025-12-03 13:22:39.197218	2025-12-03 13:22:39.241996	44.76	200	4421.69	9218.2
http://10.40.1.135/index2.html	2025-12-03 13:22:40.198259	2025-12-03 13:22:40.218125	19.85	200	4336.15	7511.36
http://10.40.1.135/index5.html	2025-12-03 13:22:41.199020	2025-12-03 13:22:41.219492	20.45	200	5061.6	10140.39
http://10.40.1.135/index7.html	2025-12-03 13:22:42.200246	2025-12-03 13:22:42.216818	16.55	200	8054.41	11169.35
http://10.40.1.135/index9.html	2025-12-03 13:22:43.200922	2025-12-03 13:22:43.244049	42.96	200	2820.52	8170.4
http://10.40.1.135/index27.html	2025-12-03 13:22:44.202116	2025-12-03 13:22:44.243654	41.52	200	619.37	5890.96
http://10.40.1.135/index3.html	2025-12-03 13:22:45.203469	2025-12-03 13:22:45.219513	16.02	200	8540.05	11284.22
http://10.40.1.135/index11.html	2025-12-03 13:22:46.205695	2025-12-03 13:22:46.248162	42.45	200	7659.31	9869.69
http://10.40.1.135/index15.html	2025-12-03 13:22:47.207196	2025-12-03 13:22:47.225657	18.44	200	7720.04	11056.44
http://10.40.1.135/index1.html	2025-12-03 13:22:48.209200	2025-12-03 13:22:48.231431	22.21	200	3280.87	8479.09
http://10.40.1.135/index15.html	2025-12-03 13:22:49.209738	2025-12-03 13:22:49.228481	18.72	200	7720.04	10624.36
http://10.40.1.135/index3.html	2025-12-03 13:22:50.210932	2025-12-03 13:22:50.227367	16.42	200	8540.05	11231.17
http://10.40.1.135/index1.html	2025-12-03 13:22:51.211981	2025-12-03 13:22:51.233485	21.48	200	3280.87	9659.75
http://10.40.1.135/index44.html	2025-12-03 13:22:52.212941	2025-12-03 13:22:52.230164	17.2	200	2033.85	8291.79
http://10.40.1.135/index46.html	2025-12-03 13:22:53.213995	2025-12-03 13:22:53.231837	17.82	200	8054.42	10812.13
http://10.40.1.135/index29.html	2025-12-03 13:22:54.215110	2025-12-03 13:22:54.255957	40.81	200	5913.51	10206.84
http://10.40.1.135/index5.html	2025-12-03 13:22:55.215844	2025-12-03 13:22:55.229129	13.27	200	5061.6	11347.89
http://10.40.1.135/index2.html	2025-12-03 13:22:56.216760	2025-12-03 13:22:56.243704	26.92	200	4336.15	9560.44
http://10.40.1.135/index20.html	2025-12-03 13:22:57.217727	2025-12-03 13:22:57.259631	41.88	200	2759.79	7219.56
http://10.40.1.135/index9.html	2025-12-03 13:22:58.218910	2025-12-03 13:22:58.243474	24.55	200	2820.52	8812.35
http://10.40.1.135/index2.html	2025-12-03 13:22:59.220717	2025-12-03 13:22:59.238627	17.72	200	4336.15	10321.98
http://10.40.1.135/index11.html	2025-12-03 13:23:00.222483	2025-12-03 13:23:00.242295	19.79	200	7659.31	11191.23
http://10.40.1.135/index1.html	2025-12-03 13:23:01.224280	2025-12-03 13:23:01.240873	16.57	200	3280.87	10272.62
http://10.40.1.135/index39.html	2025-12-03 13:23:02.224888	2025-12-03 13:23:02.267442	42.54	200	7720.03	10420.76
http://10.40.1.135/index4.html	2025-12-03 13:23:03.226340	2025-12-03 13:23:03.270542	44.18	200	5061.61	10501.35
http://10.40.1.135/index18.html	2025-12-03 13:23:04.226688	2025-12-03 13:23:04.262968	36.26	200	6370.79	10600.48
http://10.40.1.135/index5.html	2025-12-03 13:23:05.227874	2025-12-03 13:23:05.245774	17.88	200	5061.6	11260.43
http://10.40.1.135/index11.html	2025-12-03 13:23:06.229216	2025-12-03 13:23:06.286897	57.65	200	7659.31	11482.45
http://10.40.1.135/index13.html	2025-12-03 13:23:07.230027	2025-12-03 13:23:07.269507	39.42	200	4702.43	9670.99
http://10.40.1.135/index3.html	2025-12-03 13:23:08.231287	2025-12-03 13:23:08.250940	19.51	200	8540.05	10650.16
http://10.40.1.135/index46.html	2025-12-03 13:23:09.231994	2025-12-03 13:23:09.248157	16.14	200	8054.42	10691.19
