URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-12 07:23:42.518659	2025-12-12 07:23:42.771639	252.96	200	2261.11	2872.09	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 07:23:44.560669	2025-12-12 07:23:44.603343	42.66	200	2033.87	4946.74	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 07:23:46.016642	2025-12-12 07:23:46.059269	42.47	200	8906.33	7704.74	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 07:23:48.216750	2025-12-12 07:23:48.262236	45.46	200	1955.59	6565.43	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:23:49.561913	2025-12-12 07:23:49.608466	46.53	200	4336.15	7270.16	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:23:51.209094	2025-12-12 07:23:51.231842	22.72	200	4336.15	8053.17	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:23:52.771986	2025-12-12 07:23:52.816450	44.44	200	3280.87	8103.6	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-12 07:23:54.222754	2025-12-12 07:23:54.271295	48.52	200	6537.32	10051.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 07:23:55.923607	2025-12-12 07:23:55.944378	20.75	200	1955.59	8677.07	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-12 07:23:57.171662	2025-12-12 07:23:57.215130	43.45	200	2759.79	7852.8	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:23:58.568662	2025-12-12 07:23:58.585984	17.3	200	3280.87	9582.17	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 07:23:59.930025	2025-12-12 07:23:59.990655	60.59	200	8054.42	10450.62	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-12 07:24:01.764674	2025-12-12 07:24:01.807824	43.13	200	3712.38	9035.04	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 07:24:03.220834	2025-12-12 07:24:03.267473	46.62	200	8540.05	10807.51	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:24:05.059789	2025-12-12 07:24:05.082417	22.61	200	4336.15	9389.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:24:06.545828	2025-12-12 07:24:06.558105	12.25	200	4336.15	10224.21	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:24:07.983584	2025-12-12 07:24:08.026952	43.35	200	5061.61	9834.15	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 07:24:09.543838	2025-12-12 07:24:09.587233	43.38	200	3154.92	9165.37	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-12 07:24:10.932699	2025-12-12 07:24:10.994395	61.65	200	8054.41	10515.73	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:24:12.761632	2025-12-12 07:24:12.775882	14.23	200	5061.61	10494.47	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 07:24:14.261267	2025-12-12 07:24:14.281004	19.72	200	1955.59	8838.35	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:24:15.503856	2025-12-12 07:24:15.520696	16.81	200	4336.15	10080.71	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:24:16.952755	2025-12-12 07:24:16.970179	17.34	200	5061.61	10448.14	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-12 07:24:18.455690	2025-12-12 07:24:18.471905	16.2	200	2261.11	10000.34	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 07:24:19.700014	2025-12-12 07:24:19.744026	43.99	200	6086.97	9730.9	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-12 07:24:21.372240	2025-12-12 07:24:21.417771	45.51	200	3605.24	9404.67	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 07:24:22.802716	2025-12-12 07:24:22.817888	15.15	200	8540.05	10958.91	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 07:24:24.598666	2025-12-12 07:24:24.619862	21.18	200	3154.92	9511.91	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index13.html	2025-12-12 07:24:25.952721	2025-12-12 07:24:25.996540	43.77	200	4702.43	9531.69	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:24:27.491695	2025-12-12 07:24:27.513599	21.83	200	3280.87	9637.31	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 07:24:28.855576	2025-12-12 07:24:28.874151	18.56	200	1955.59	8381.89	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:24:30.110115	2025-12-12 07:24:30.129392	19.26	200	4336.15	8415.55	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:24:31.645654	2025-12-12 07:24:31.663599	17.92	200	3280.87	9482.04	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 07:24:33.010584	2025-12-12 07:24:33.029241	18.64	200	2033.87	8354.6	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index45.html	2025-12-12 07:24:34.273804	2025-12-12 07:24:34.316504	42.56	200	4648.97	9105.55	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index27.html	2025-12-12 07:24:35.828825	2025-12-12 07:24:35.876380	47.53	200	619.37	4001.46	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:24:37.032668	2025-12-12 07:24:37.048809	16.12	200	5061.61	10247.26	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:24:38.544736	2025-12-12 07:24:38.561647	16.89	200	3280.87	8933.41	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index18.html	2025-12-12 07:24:39.930835	2025-12-12 07:24:39.974483	43.63	200	6370.79	10156.86	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 07:24:41.603668	2025-12-12 07:24:41.623674	19.99	200	6086.97	10493.05	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:24:43.205565	2025-12-12 07:24:43.223515	17.93	200	4336.15	10399.14	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index9.html	2025-12-12 07:24:44.642795	2025-12-12 07:24:44.689099	46.29	200	2820.52	7940.87	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:24:46.045722	2025-12-12 07:24:46.065425	19.67	200	3280.87	10103.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index38.html	2025-12-12 07:24:47.391720	2025-12-12 07:24:47.434707	42.96	200	2753.35	8602.59	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:24:48.757597	2025-12-12 07:24:48.771914	14.3	200	5061.61	10258.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index17.html	2025-12-12 07:24:50.266730	2025-12-12 07:24:50.309941	43.19	200	4156.75	7666.36	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:24:51.854026	2025-12-12 07:24:51.875708	21.66	200	5061.61	10661.5	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 07:24:53.352988	2025-12-12 07:24:53.373379	20.37	200	3154.92	10048.33	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index11.html	2025-12-12 07:24:54.689854	2025-12-12 07:24:54.735552	45.67	200	7659.31	10195.44	A	0.0	0.0	(0.0, 0.0)
