Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
73	http://10.40.1.135/index1.html	2025-12-04 23:17:42.013960	2025-12-04 23:17:42.037233	23.22	200	3280.87	7015.28
74	http://10.40.1.135/index29.html	2025-12-04 23:17:43.014734	2025-12-04 23:17:43.035607	20.85	200	5913.51	10967.07
75	http://10.40.1.135/index21.html	2025-12-04 23:17:44.016205	2025-12-04 23:17:44.032339	16.11	200	8906.33	11386.3
76	http://10.40.1.135/index23.html	2025-12-04 23:17:45.017166	2025-12-04 23:17:45.038843	21.65	200	3904.67	7730.5
77	http://10.40.1.135/index26.html	2025-12-04 23:17:46.017783	2025-12-04 23:17:46.036331	18.51	200	4588.25	9892.21
78	http://10.40.1.135/index1.html	2025-12-04 23:17:47.018835	2025-12-04 23:17:47.041803	22.94	200	3280.87	8195.59
79	http://10.40.1.135/index6.html	2025-12-04 23:17:48.019815	2025-12-04 23:17:48.036281	16.44	200	2261.11	7927.98
80	http://10.40.1.135/index2.html	2025-12-04 23:17:49.020990	2025-12-04 23:17:49.039619	18.61	200	4336.15	8230.21
81	http://10.40.1.135/index34.html	2025-12-04 23:17:50.022204	2025-12-04 23:17:50.045430	23.2	200	6932.42	10644.71
82	http://10.40.1.135/index16.html	2025-12-04 23:17:51.022923	2025-12-04 23:17:51.048466	25.51	200	4421.69	10174.38
83	http://10.40.1.135/index6.html	2025-12-04 23:17:52.023907	2025-12-04 23:17:52.040119	16.14	200	2261.11	8892.37
84	http://10.40.1.135/index1.html	2025-12-04 23:17:53.024820	2025-12-04 23:17:53.041433	16.55	200	3280.87	8166.97
85	http://10.40.1.135/index5.html	2025-12-04 23:17:54.025844	2025-12-04 23:17:54.043399	17.53	200	5061.6	9919.11
86	http://10.40.1.135/index6.html	2025-12-04 23:17:55.027388	2025-12-04 23:17:55.048127	20.71	200	2261.11	9029.18
87	http://10.40.1.135/index23.html	2025-12-04 23:17:56.028238	2025-12-04 23:17:56.044819	16.56	200	3904.67	8400.87
88	http://10.40.1.135/index17.html	2025-12-04 23:17:57.028971	2025-12-04 23:17:57.071572	42.58	200	4156.75	8930.94
89	http://10.40.1.135/index36.html	2025-12-04 23:17:58.029912	2025-12-04 23:17:58.073042	43.01	200	2759.78	8693.17
90	http://10.40.1.135/index10.html	2025-12-04 23:17:59.032908	2025-12-04 23:17:59.075266	42.34	200	3154.92	7367.82
91	http://10.40.1.135/index2.html	2025-12-04 23:18:00.036971	2025-12-04 23:18:00.052575	15.58	200	4336.15	8675.38
92	http://10.40.1.135/index21.html	2025-12-04 23:18:01.037992	2025-12-04 23:18:01.056614	18.6	200	8906.33	10973.87
93	http://10.40.1.135/index25.html	2025-12-04 23:18:02.038962	2025-12-04 23:18:02.083015	44.03	200	3605.24	8306.65
94	http://10.40.1.135/index13.html	2025-12-04 23:18:03.041342	2025-12-04 23:18:03.059562	18.2	200	4702.43	8226.71
95	http://10.40.1.135/index26.html	2025-12-04 23:18:04.041720	2025-12-04 23:18:04.059403	17.66	200	4588.25	10383.01
96	http://10.40.1.135/index10.html	2025-12-04 23:18:05.042892	2025-12-04 23:18:05.066892	23.98	200	3154.92	8952.02
97	http://10.40.1.135/index12.html	2025-12-04 23:18:06.044526	2025-12-04 23:18:06.061183	16.63	200	4989.81	9747.66
98	http://10.40.1.135/index8.html	2025-12-04 23:18:07.046627	2025-12-04 23:18:07.070418	23.76	200	6086.97	10958.27
99	http://10.40.1.135/index1.html	2025-12-04 23:18:08.047854	2025-12-04 23:18:08.064390	16.43	200	3280.87	8831.71
100	http://10.40.1.135/index2.html	2025-12-04 23:18:09.049658	2025-12-04 23:18:09.067096	17.42	200	4336.15	9012.01
101	http://10.40.1.135/index1.html	2025-12-04 23:18:10.050930	2025-12-04 23:18:10.069891	18.94	200	3280.87	10683.08
102	http://10.40.1.135/index17.html	2025-12-04 23:18:11.051761	2025-12-04 23:18:11.071587	19.81	200	4156.75	10381.06
103	http://10.40.1.135/index5.html	2025-12-04 23:18:12.053147	2025-12-04 23:18:12.070937	17.77	200	5061.6	10054.01
104	http://10.40.1.135/index11.html	2025-12-04 23:18:13.053781	2025-12-04 23:18:13.075674	21.87	200	7659.31	11209.55
105	http://10.40.1.135/index39.html	2025-12-04 23:18:14.055792	2025-12-04 23:18:14.074556	18.75	200	7720.03	11109.95
106	http://10.40.1.135/index4.html	2025-12-04 23:18:15.056914	2025-12-04 23:18:15.076553	19.62	200	5061.61	10974.21
107	http://10.40.1.135/index8.html	2025-12-04 23:18:16.058049	2025-12-04 23:18:16.075172	17.1	200	6086.97	11325.36
108	http://10.40.1.135/index24.html	2025-12-04 23:18:17.059100	2025-12-04 23:18:17.109242	50.12	200	4648.98	9724.67
109	http://10.40.1.135/index4.html	2025-12-04 23:18:18.060014	2025-12-04 23:18:18.083379	23.34	200	5061.61	10849.82
110	http://10.40.1.135/index1.html	2025-12-04 23:18:19.060825	2025-12-04 23:18:19.081503	20.65	200	3280.87	8743.06
111	http://10.40.1.135/index5.html	2025-12-04 23:18:20.061970	2025-12-04 23:18:20.085014	23.02	200	5061.6	10587.75
112	http://10.40.1.135/index2.html	2025-12-04 23:18:21.063114	2025-12-04 23:18:21.079334	16.19	200	4336.15	10518.49
113	http://10.40.1.135/index41.html	2025-12-04 23:18:22.064010	2025-12-04 23:18:22.116930	52.85	200	3220.16	7799.86
114	http://10.40.1.135/index29.html	2025-12-04 23:18:23.064955	2025-12-04 23:18:23.082437	17.46	200	5913.51	10832.55
115	http://10.40.1.135/index17.html	2025-12-04 23:18:24.066461	2025-12-04 23:18:24.087568	21.09	200	4156.75	10988.63
