URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-12 09:34:46.874068	2025-12-12 09:34:47.095807	221.71	200	2261.11	2942.8	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 09:34:48.867694	2025-12-12 09:34:48.908023	40.3	200	2033.87	4000.79	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 09:34:50.417580	2025-12-12 09:34:50.460683	43.09	200	8906.33	9304.55	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 09:34:52.418609	2025-12-12 09:34:52.463037	44.41	200	1955.59	6378.83	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:34:53.772061	2025-12-12 09:34:53.815367	43.29	200	4336.15	8707.3	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:34:55.315260	2025-12-12 09:34:55.332211	16.93	200	4336.15	10116.23	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:34:56.762791	2025-12-12 09:34:56.805166	42.35	200	3280.87	8466.63	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-12 09:34:58.195015	2025-12-12 09:34:58.250069	55.03	200	6537.32	9839.61	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 09:34:59.916653	2025-12-12 09:34:59.933092	16.42	200	1955.59	9094.38	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-12 09:35:01.149829	2025-12-12 09:35:01.193961	44.11	200	2759.79	8026.71	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:35:02.539836	2025-12-12 09:35:02.559783	19.92	200	3280.87	10002.61	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 09:35:03.889739	2025-12-12 09:35:03.932658	42.89	200	8054.42	10271.64	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-12 09:35:05.718633	2025-12-12 09:35:05.760291	41.64	200	3712.38	8311.16	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 09:35:07.208813	2025-12-12 09:35:07.251014	42.17	200	8540.05	10184.35	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:35:09.090655	2025-12-12 09:35:09.106747	16.07	200	4336.15	8977.93	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:35:10.593157	2025-12-12 09:35:10.611971	18.63	200	4336.15	9178.64	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:35:12.086644	2025-12-12 09:35:12.128728	42.06	200	5061.61	9669.9	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 09:35:13.654212	2025-12-12 09:35:13.699814	45.45	200	3154.92	9215.11	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-12 09:35:15.043651	2025-12-12 09:35:15.083417	39.75	200	8054.41	10765.59	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:35:16.833639	2025-12-12 09:35:16.853520	19.67	200	5061.61	10629.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 09:35:18.331698	2025-12-12 09:35:18.349217	17.5	200	1955.59	9507.17	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:35:19.556648	2025-12-12 09:35:19.574600	17.93	200	4336.15	10683.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:35:20.981659	2025-12-12 09:35:20.997578	15.75	200	5061.61	10829.15	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-12 09:35:22.467773	2025-12-12 09:35:22.484316	16.42	200	2261.11	9469.8	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 09:35:23.724569	2025-12-12 09:35:23.764292	39.66	200	6086.97	9331.58	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-12 09:35:25.417645	2025-12-12 09:35:25.459720	42.05	200	3605.24	9490.6	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 09:35:26.841704	2025-12-12 09:35:26.862643	20.91	200	8540.05	11048.37	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 09:35:28.637687	2025-12-12 09:35:28.656760	19.05	200	3154.92	9798.11	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index13.html	2025-12-12 09:35:29.980659	2025-12-12 09:35:30.026752	46.07	200	4702.43	9660.98	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:35:31.516511	2025-12-12 09:35:31.532429	15.89	200	3280.87	9853.68	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 09:35:32.866563	2025-12-12 09:35:32.878915	12.32	200	1955.59	9374.21	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:35:34.089164	2025-12-12 09:35:34.106064	16.81	200	4336.15	9776.24	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:35:35.551811	2025-12-12 09:35:35.566989	15.16	200	3280.87	9922.05	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 09:35:36.899774	2025-12-12 09:35:36.916084	16.29	200	2033.87	8756.2	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index45.html	2025-12-12 09:35:38.149672	2025-12-12 09:35:38.193840	44.14	200	4648.97	9765.3	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index27.html	2025-12-12 09:35:39.671665	2025-12-12 09:35:39.744524	72.83	200	619.37	3828.23	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:35:40.908383	2025-12-12 09:35:40.929065	20.66	200	5061.61	9707.81	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:35:42.451783	2025-12-12 09:35:42.473244	21.43	200	3280.87	9927.45	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index18.html	2025-12-12 09:35:43.805665	2025-12-12 09:35:43.848280	42.6	200	6370.79	10084.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 09:35:45.481763	2025-12-12 09:35:45.501510	19.72	200	6086.97	10411.51	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:35:47.088514	2025-12-12 09:35:47.110892	22.36	200	4336.15	9966.52	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index9.html	2025-12-12 09:35:48.548727	2025-12-12 09:35:48.591994	43.25	200	2820.52	7984.6	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:35:49.946565	2025-12-12 09:35:49.963255	16.67	200	3280.87	9996.02	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index38.html	2025-12-12 09:35:51.292803	2025-12-12 09:35:51.342266	49.27	200	2753.35	8433.81	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:35:52.671731	2025-12-12 09:35:52.694639	22.88	200	5061.61	10809.69	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index17.html	2025-12-12 09:35:54.164915	2025-12-12 09:35:54.208077	43.14	200	4156.75	9240.16	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:35:55.659647	2025-12-12 09:35:55.680069	20.4	200	5061.61	10433.25	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 09:35:57.166900	2025-12-12 09:35:57.180717	13.8	200	3154.92	9536.84	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index11.html	2025-12-12 09:35:58.512809	2025-12-12 09:35:58.559678	46.84	200	7659.31	10101.38	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:36:00.320193	2025-12-12 09:36:00.341914	21.69	200	4336.15	10234.28	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 09:36:01.767791	2025-12-12 09:36:01.787250	19.44	200	8054.42	9032.13	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-12 09:36:03.680614	2025-12-12 09:36:03.694431	13.8	200	3605.24	10474.85	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index42.html	2025-12-12 09:36:05.039729	2025-12-12 09:36:05.082099	42.33	200	1404.11	6689.94	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index36.html	2025-12-12 09:36:06.293557	2025-12-12 09:36:06.337298	43.72	200	2759.78	7483.41	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index13.html	2025-12-12 09:36:07.707658	2025-12-12 09:36:07.726202	18.52	200	4702.43	6775.95	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index39.html	2025-12-12 09:36:09.422258	2025-12-12 09:36:09.466847	44.56	200	7720.03	9559.33	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:36:11.275762	2025-12-12 09:36:11.293359	17.58	200	3280.87	8759.63	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 09:36:12.670775	2025-12-12 09:36:12.690608	19.81	200	8540.05	11117.17	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:36:14.462626	2025-12-12 09:36:14.483757	21.11	200	3280.87	10171.08	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index5.html	2025-12-12 09:36:15.808394	2025-12-12 09:36:15.854915	46.5	200	5061.6	9881.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-12 09:36:17.368593	2025-12-12 09:36:17.384568	15.96	200	2261.11	7177.91	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:36:18.700648	2025-12-12 09:36:18.718071	17.4	200	5061.61	10523.22	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index29.html	2025-12-12 09:36:20.200658	2025-12-12 09:36:20.244947	44.27	200	5913.51	9768.78	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index5.html	2025-12-12 09:36:21.853263	2025-12-12 09:36:21.880089	26.8	200	5061.6	9719.67	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:36:23.402746	2025-12-12 09:36:23.420022	17.26	200	5061.61	7678.77	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index11.html	2025-12-12 09:36:25.080674	2025-12-12 09:36:25.105307	24.61	200	7659.31	10677.84	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:36:26.823744	2025-12-12 09:36:26.839944	16.17	200	4336.15	7482.68	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index27.html	2025-12-12 09:36:28.420636	2025-12-12 09:36:28.439976	19.32	200	619.37	5071.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:36:29.563658	2025-12-12 09:36:29.579225	15.52	200	3280.87	8922.33	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index48.html	2025-12-12 09:36:30.948926	2025-12-12 09:36:30.996098	47.02	200	4756.1	8294.49	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index24.html	2025-12-12 09:36:32.571756	2025-12-12 09:36:32.615817	44.04	200	4648.98	8938.45	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 09:36:34.137721	2025-12-12 09:36:34.161193	23.45	200	8540.05	11309.83	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:36:35.918815	2025-12-12 09:36:35.935924	17.08	200	3280.87	8128.45	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index28.html	2025-12-12 09:36:37.340820	2025-12-12 09:36:37.389768	48.92	200	924.91	4913.85	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-12 09:36:38.579662	2025-12-12 09:36:38.597276	17.59	200	2759.79	9969.6	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 09:36:39.876773	2025-12-12 09:36:39.895918	19.12	200	8906.33	10938.33	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index24.html	2025-12-12 09:36:41.712217	2025-12-12 09:36:41.730785	18.55	200	4648.98	9767.14	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:36:43.208798	2025-12-12 09:36:43.229069	20.25	200	3280.87	10065.98	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index5.html	2025-12-12 09:36:44.556711	2025-12-12 09:36:44.575504	18.77	200	5061.6	10723.68	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 09:36:46.049024	2025-12-12 09:36:46.066072	17.03	200	4336.15	8899.87	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-12 09:36:47.554633	2025-12-12 09:36:47.573757	19.1	200	6537.32	10956.86	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index15.html	2025-12-12 09:36:49.171821	2025-12-12 09:36:49.214901	43.06	200	7720.04	9977.86	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index5.html	2025-12-12 09:36:50.990919	2025-12-12 09:36:51.009019	18.08	200	5061.6	9701.67	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 09:36:52.532747	2025-12-12 09:36:52.557399	24.63	200	3280.87	7715.44	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 09:36:53.983744	2025-12-12 09:36:54.003037	19.27	200	5061.61	9226.79	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index5.html	2025-12-12 09:36:55.553524	2025-12-12 09:36:55.576527	22.96	200	5061.6	9824.21	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 09:36:57.093668	2025-12-12 09:36:57.110571	16.88	200	8906.33	10448.39	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index15.html	2025-12-12 09:36:58.965793	2025-12-12 09:36:58.978684	12.86	200	7720.04	10816.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index35.html	2025-12-12 09:37:00.694582	2025-12-12 09:37:00.741974	47.33	200	2261.12	7102.38	A	0.0	0.0	(0.0, 0.0)
