URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
http://10.40.1.135/index47.html	2025-12-03 09:45:00.572866	2025-12-03 09:45:00.708806	135.92	200	3239.0	5232.84
http://10.40.1.135/index12.html	2025-12-03 09:44:59.570216	2025-12-03 09:44:59.809513	239.27	200	4989.81	3147.03
http://10.40.1.135/index31.html	2025-12-03 09:45:01.576763	2025-12-03 09:45:01.619862	43.08	200	6818.25	9824.18
http://10.40.1.135/index23.html	2025-12-03 09:45:02.577880	2025-12-03 09:45:02.625526	47.63	200	3904.67	9179.96
http://10.40.1.135/index4.html	2025-12-03 09:45:03.579572	2025-12-03 09:45:03.628804	49.21	200	5061.61	8749.9
http://10.40.1.135/index4.html	2025-12-03 09:45:04.580911	2025-12-03 09:45:04.599588	18.65	200	5061.61	8296.35
http://10.40.1.135/index2.html	2025-12-03 09:45:05.582095	2025-12-03 09:45:05.624890	42.77	200	4336.15	8653.64
http://10.40.1.135/index40.html	2025-12-03 09:45:06.582818	2025-12-03 09:45:06.630556	47.71	200	8414.1	9869.47
http://10.40.1.135/index23.html	2025-12-03 09:45:07.583673	2025-12-03 09:45:07.601852	18.16	200	3904.67	8946.54
http://10.40.1.135/index30.html	2025-12-03 09:45:08.585339	2025-12-03 09:45:08.630985	45.63	200	3712.38	7758.07
http://10.40.1.135/index1.html	2025-12-03 09:45:09.585756	2025-12-03 09:45:09.626254	40.48	200	3280.87	8912.92
http://10.40.1.135/index48.html	2025-12-03 09:45:10.586673	2025-12-03 09:45:10.630242	43.55	200	4756.1	8983.56
http://10.40.1.135/index38.html	2025-12-03 09:45:11.588365	2025-12-03 09:45:11.636704	48.32	200	2753.35	9919.84
http://10.40.1.135/index6.html	2025-12-03 09:45:12.589937	2025-12-03 09:45:12.633948	43.99	200	2261.11	8985.43
http://10.40.1.135/index5.html	2025-12-03 09:45:13.590903	2025-12-03 09:45:13.636444	45.52	200	5061.6	10217.37
http://10.40.1.135/index5.html	2025-12-03 09:45:14.591966	2025-12-03 09:45:14.616502	24.35	200	5061.6	9854.63
http://10.40.1.135/index9.html	2025-12-03 09:45:15.592821	2025-12-03 09:45:15.651086	58.24	200	2820.52	8175.02
http://10.40.1.135/index19.html	2025-12-03 09:45:16.593785	2025-12-03 09:45:16.634386	40.58	200	5392.91	8033.22
http://10.40.1.135/index15.html	2025-12-03 09:45:17.594899	2025-12-03 09:45:17.641244	46.32	200	7720.04	10815.83
http://10.40.1.135/index9.html	2025-12-03 09:45:18.596208	2025-12-03 09:45:18.612894	16.58	200	2820.52	8471.9
http://10.40.1.135/index24.html	2025-12-03 09:45:19.596768	2025-12-03 09:45:19.639513	42.72	200	4648.98	8746.73
http://10.40.1.135/index4.html	2025-12-03 09:45:20.598620	2025-12-03 09:45:20.617305	18.67	200	5061.61	11018.94
http://10.40.1.135/index9.html	2025-12-03 09:45:21.599836	2025-12-03 09:45:21.619973	20.11	200	2820.52	10239.4
http://10.40.1.135/index12.html	2025-12-03 09:45:22.602156	2025-12-03 09:45:22.619708	17.48	200	4989.81	9566.32
http://10.40.1.135/index16.html	2025-12-03 09:45:23.602884	2025-12-03 09:45:23.649733	46.68	200	4421.69	8750.98
http://10.40.1.135/index35.html	2025-12-03 09:45:24.603892	2025-12-03 09:45:24.646969	42.98	200	2261.12	9492.21
http://10.40.1.135/index6.html	2025-12-03 09:45:25.605188	2025-12-03 09:45:25.625002	19.74	200	2261.11	8865.02
http://10.40.1.135/index19.html	2025-12-03 09:45:26.605791	2025-12-03 09:45:26.622913	17.04	200	5392.91	9213.12
http://10.40.1.135/index23.html	2025-12-03 09:45:27.606760	2025-12-03 09:45:27.621990	15.21	200	3904.67	9541.36
http://10.40.1.135/index2.html	2025-12-03 09:45:28.608572	2025-12-03 09:45:28.624271	15.68	200	4336.15	8587.01
http://10.40.1.135/index24.html	2025-12-03 09:45:29.610075	2025-12-03 09:45:29.629799	19.69	200	4648.98	10733.74
http://10.40.1.135/index5.html	2025-12-03 09:45:30.611150	2025-12-03 09:45:30.627365	16.2	200	5061.6	10592.23
http://10.40.1.135/index2.html	2025-12-03 09:45:31.612173	2025-12-03 09:45:31.627896	15.71	200	4336.15	8669.17
http://10.40.1.135/index47.html	2025-12-03 09:45:32.612886	2025-12-03 09:45:32.630950	18.05	200	3239.0	10175.02
http://10.40.1.135/index48.html	2025-12-03 09:45:33.614530	2025-12-03 09:45:33.634155	19.6	200	4756.1	10648.28
http://10.40.1.135/index36.html	2025-12-03 09:45:34.615825	2025-12-03 09:45:34.659951	44.11	200	2759.78	5409.86
http://10.40.1.135/index9.html	2025-12-03 09:45:35.617195	2025-12-03 09:45:35.632839	15.62	200	2820.52	6500.73
http://10.40.1.135/index3.html	2025-12-03 09:45:36.618041	2025-12-03 09:45:36.659960	41.84	200	8540.05	10762.12
http://10.40.1.135/index28.html	2025-12-03 09:45:37.619308	2025-12-03 09:45:37.669850	50.5	200	924.91	7462.05
http://10.40.1.135/index15.html	2025-12-03 09:45:38.619934	2025-12-03 09:45:38.642514	22.56	200	7720.04	10889.45
http://10.40.1.135/index3.html	2025-12-03 09:45:39.621210	2025-12-03 09:45:39.642373	21.14	200	8540.05	10872.29
