Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
145	http://10.40.1.135/index6.html	2025-12-08 18:34:08.971848	2025-12-08 18:34:08.989813	17.94	200	2261.11	7371.67
146	http://10.40.1.135/index1.html	2025-12-08 18:34:09.973264	2025-12-08 18:34:09.993153	19.87	200	3280.87	7555.79
147	http://10.40.1.135/index19.html	2025-12-08 18:34:10.973739	2025-12-08 18:34:10.991351	17.58	200	5392.91	10704.77
148	http://10.40.1.135/index14.html	2025-12-08 18:34:11.975058	2025-12-08 18:34:11.993951	18.87	200	1955.59	10234.22
149	http://10.40.1.135/index1.html	2025-12-08 18:34:12.975820	2025-12-08 18:34:12.996910	21.07	200	3280.87	9841.45
150	http://10.40.1.135/index6.html	2025-12-08 18:34:13.976918	2025-12-08 18:34:13.997482	20.08	200	2261.11	8443.84
151	http://10.40.1.135/index41.html	2025-12-08 18:34:14.978195	2025-12-08 18:34:14.997693	19.47	200	3220.16	9828.96
152	http://10.40.1.135/index5.html	2025-12-08 18:34:15.978986	2025-12-08 18:34:15.996885	17.87	200	5061.6	7912.48
153	http://10.40.1.135/index3.html	2025-12-08 18:34:16.980730	2025-12-08 18:34:17.028664	47.9	200	8540.05	9662.2
154	http://10.40.1.135/index13.html	2025-12-08 18:34:17.982103	2025-12-08 18:34:17.997873	15.74	200	4702.43	11021.19
155	http://10.40.1.135/index49.html	2025-12-08 18:34:18.982776	2025-12-08 18:34:18.999060	16.27	200	5469.02	11254.34
156	http://10.40.1.135/index5.html	2025-12-08 18:34:19.983714	2025-12-08 18:34:20.007096	23.36	200	5061.6	6874.74
157	http://10.40.1.135/index23.html	2025-12-08 18:34:20.985465	2025-12-08 18:34:21.004654	19.16	200	3904.67	8721.68
158	http://10.40.1.135/index29.html	2025-12-08 18:34:21.986795	2025-12-08 18:34:22.002595	15.78	200	5913.51	10323.48
159	http://10.40.1.135/index5.html	2025-12-08 18:34:22.989187	2025-12-08 18:34:23.010692	21.44	200	5061.6	10957.61
160	http://10.40.1.135/index26.html	2025-12-08 18:34:23.989976	2025-12-08 18:34:24.034225	43.81	200	4588.25	7565.74
161	http://10.40.1.135/index8.html	2025-12-08 18:34:24.990878	2025-12-08 18:34:25.009514	18.61	200	6086.97	9150.67
162	http://10.40.1.135/index20.html	2025-12-08 18:34:25.992230	2025-12-08 18:34:26.011642	19.39	200	2759.79	7302.75
163	http://10.40.1.135/index20.html	2025-12-08 18:34:26.993643	2025-12-08 18:34:27.012217	18.55	200	2759.79	7291.14
164	http://10.40.1.135/index15.html	2025-12-08 18:34:27.994788	2025-12-08 18:34:28.016662	21.85	200	7720.04	10121.29
165	http://10.40.1.135/index2.html	2025-12-08 18:34:28.996234	2025-12-08 18:34:29.016080	19.82	200	4336.15	9292.8
166	http://10.40.1.135/index34.html	2025-12-08 18:34:29.997627	2025-12-08 18:34:30.015811	18.16	200	6932.42	10685.84
167	http://10.40.1.135/index7.html	2025-12-08 18:34:30.998862	2025-12-08 18:34:31.016407	17.52	200	8054.41	11119.12
168	http://10.40.1.135/index4.html	2025-12-08 18:34:32.000106	2025-12-08 18:34:32.018767	18.64	200	5061.61	11153.51
169	http://10.40.1.135/index1.html	2025-12-08 18:34:33.001556	2025-12-08 18:34:33.050025	48.44	200	3280.87	6399.97
170	http://10.40.1.135/index18.html	2025-12-08 18:34:34.002794	2025-12-08 18:34:34.051883	49.06	200	6370.79	8392.28
171	http://10.40.1.135/index23.html	2025-12-08 18:34:35.003849	2025-12-08 18:34:35.022979	19.11	200	3904.67	7280.43
