URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index3.html	2025-12-11 19:26:26.717391	2025-12-11 19:26:26.982482	265.06	200	8540.05	5283.09	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index36.html	2025-12-11 19:26:29.601869	2025-12-11 19:26:29.649853	47.97	200	2759.78	7060.79	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index12.html	2025-12-11 19:26:31.042747	2025-12-11 19:26:31.086419	43.65	200	4989.81	8877.71	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 19:26:32.649625	2025-12-11 19:26:32.698637	48.99	200	8054.41	10281.81	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:26:34.484748	2025-12-11 19:26:34.529637	44.87	200	3280.87	9010.35	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:26:35.894606	2025-12-11 19:26:35.912399	17.78	200	3280.87	6609.18	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:26:37.410614	2025-12-11 19:26:37.430372	19.73	200	3280.87	8929.38	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index22.html	2025-12-11 19:26:38.799573	2025-12-11 19:26:38.844248	44.65	200	5607.98	9649.08	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 19:26:40.427667	2025-12-11 19:26:40.449032	21.33	200	8054.41	11133.64	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index11.html	2025-12-11 19:26:42.174729	2025-12-11 19:26:42.218013	43.27	200	7659.31	10217.07	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:26:43.971932	2025-12-11 19:26:43.990108	18.15	200	3280.87	10277.06	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index41.html	2025-12-11 19:26:45.310721	2025-12-11 19:26:45.353218	42.48	200	3220.16	6617.11	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index19.html	2025-12-11 19:26:46.840888	2025-12-11 19:26:46.883076	42.16	200	5392.91	9087.77	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 19:26:48.478730	2025-12-11 19:26:48.527766	48.92	200	4336.15	9224.15	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:26:49.999866	2025-12-11 19:26:50.021479	21.59	200	3280.87	9762.25	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:26:51.359739	2025-12-11 19:26:51.379265	19.38	200	3280.87	10080.51	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 19:26:52.706809	2025-12-11 19:26:52.759152	52.32	200	4336.15	8578.38	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index5.html	2025-12-11 19:26:54.266664	2025-12-11 19:26:54.309594	42.91	200	5061.6	8970.83	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 19:26:55.874762	2025-12-11 19:26:55.927370	52.58	200	5061.61	9114.25	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 19:26:57.484723	2025-12-11 19:26:57.501697	16.95	200	4336.15	10380.47	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 19:26:58.921210	2025-12-11 19:26:58.940903	19.67	200	8054.41	10829.8	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:27:00.686727	2025-12-11 19:27:00.708057	21.31	200	3280.87	9742.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 19:27:02.046597	2025-12-11 19:27:02.065622	18.88	200	4336.15	10293.92	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-11 19:27:03.488621	2025-12-11 19:27:03.514485	25.84	200	8540.05	11206.73	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 19:27:05.279913	2025-12-11 19:27:05.305107	25.02	200	5061.61	8932.16	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index15.html	2025-12-11 19:27:06.872915	2025-12-11 19:27:06.918450	45.45	200	7720.04	9571.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 19:27:08.726621	2025-12-11 19:27:08.740503	13.86	200	4336.15	9932.14	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index5.html	2025-12-11 19:27:10.178610	2025-12-11 19:27:10.195975	17.35	200	5061.6	7864.62	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 19:27:11.840690	2025-12-11 19:27:11.861457	20.75	200	8054.41	9780.21	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:27:13.687411	2025-12-11 19:27:13.708429	21.0	200	3280.87	8794.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 19:27:15.082600	2025-12-11 19:27:15.100231	17.61	200	8054.41	8680.9	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:27:17.029605	2025-12-11 19:27:17.045580	15.96	200	3280.87	5854.55	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 19:27:18.608301	2025-12-11 19:27:18.626700	18.28	200	3280.87	6644.6	A	0.0	0.0	(0.0, 0.0)
