URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
http://10.40.1.135/index47.html	2025-12-03 16:49:12.040068	2025-12-03 16:49:12.168721	128.63	200	3239.0	5239.73
http://10.40.1.135/index12.html	2025-12-03 16:49:11.036379	2025-12-03 16:49:11.267763	231.36	200	4989.81	3214.53
http://10.40.1.135/index31.html	2025-12-03 16:49:13.043038	2025-12-03 16:49:13.088085	45.02	200	6818.25	9854.97
http://10.40.1.135/index23.html	2025-12-03 16:49:14.043907	2025-12-03 16:49:14.086883	42.96	200	3904.67	8360.2
http://10.40.1.135/index4.html	2025-12-03 16:49:15.044809	2025-12-03 16:49:15.087007	42.18	200	5061.61	5998.88
http://10.40.1.135/index4.html	2025-12-03 16:49:16.046228	2025-12-03 16:49:16.061269	15.02	200	5061.61	10358.2
http://10.40.1.135/index2.html	2025-12-03 16:49:17.046822	2025-12-03 16:49:17.093408	46.51	200	4336.15	8201.45
http://10.40.1.135/index40.html	2025-12-03 16:49:18.047892	2025-12-03 16:49:18.089821	41.91	200	8414.1	10436.24
http://10.40.1.135/index23.html	2025-12-03 16:49:19.048940	2025-12-03 16:49:19.068870	19.9	200	3904.67	9271.09
http://10.40.1.135/index30.html	2025-12-03 16:49:20.050445	2025-12-03 16:49:20.094124	43.65	200	3712.38	7211.83
http://10.40.1.135/index1.html	2025-12-03 16:49:21.050754	2025-12-03 16:49:21.095779	45.0	200	3280.87	5181.15
http://10.40.1.135/index48.html	2025-12-03 16:49:22.052169	2025-12-03 16:49:22.116724	64.52	200	4756.1	7984.35
http://10.40.1.135/index38.html	2025-12-03 16:49:23.052896	2025-12-03 16:49:23.095046	42.13	200	2753.35	7786.6
http://10.40.1.135/index6.html	2025-12-03 16:49:24.053869	2025-12-03 16:49:24.097518	43.63	200	2261.11	7303.63
http://10.40.1.135/index5.html	2025-12-03 16:49:25.055217	2025-12-03 16:49:25.101842	46.6	200	5061.6	9624.08
http://10.40.1.135/index5.html	2025-12-03 16:49:26.056679	2025-12-03 16:49:26.076249	19.55	200	5061.6	10062.04
http://10.40.1.135/index9.html	2025-12-03 16:49:27.059670	2025-12-03 16:49:27.127063	67.37	200	2820.52	6503.35
http://10.40.1.135/index19.html	2025-12-03 16:49:28.061649	2025-12-03 16:49:28.105655	43.97	200	5392.91	8269.53
http://10.40.1.135/index15.html	2025-12-03 16:49:29.062805	2025-12-03 16:49:29.104299	41.47	200	7720.04	11186.34
http://10.40.1.135/index9.html	2025-12-03 16:49:30.064182	2025-12-03 16:49:30.089799	25.6	200	2820.52	9390.62
http://10.40.1.135/index24.html	2025-12-03 16:49:31.064739	2025-12-03 16:49:31.104953	40.19	200	4648.98	7297.8
http://10.40.1.135/index4.html	2025-12-03 16:49:32.065996	2025-12-03 16:49:32.082609	16.58	200	5061.61	10871.15
http://10.40.1.135/index9.html	2025-12-03 16:49:33.067106	2025-12-03 16:49:33.084554	17.43	200	2820.52	8430.5
http://10.40.1.135/index12.html	2025-12-03 16:49:34.068353	2025-12-03 16:49:34.113355	44.98	200	4989.81	9564.58
http://10.40.1.135/index16.html	2025-12-03 16:49:35.068838	2025-12-03 16:49:35.109523	40.67	200	4421.69	7485.28
http://10.40.1.135/index35.html	2025-12-03 16:49:36.069993	2025-12-03 16:49:36.115156	45.14	200	2261.12	6432.68
http://10.40.1.135/index6.html	2025-12-03 16:49:37.070725	2025-12-03 16:49:37.087249	16.5	200	2261.11	9348.16
http://10.40.1.135/index19.html	2025-12-03 16:49:38.072608	2025-12-03 16:49:38.090735	18.08	200	5392.91	11116.55
http://10.40.1.135/index23.html	2025-12-03 16:49:39.072803	2025-12-03 16:49:39.134438	61.61	200	3904.67	8126.24
http://10.40.1.135/index2.html	2025-12-03 16:49:40.073789	2025-12-03 16:49:40.118989	45.07	200	4336.15	6696.09
http://10.40.1.135/index24.html	2025-12-03 16:49:41.074771	2025-12-03 16:49:41.092278	17.49	200	4648.98	10995.5
http://10.40.1.135/index5.html	2025-12-03 16:49:42.077615	2025-12-03 16:49:42.097880	20.25	200	5061.6	10874.97
http://10.40.1.135/index2.html	2025-12-03 16:49:43.078809	2025-12-03 16:49:43.101296	22.46	200	4336.15	7860.9
http://10.40.1.135/index47.html	2025-12-03 16:49:44.079742	2025-12-03 16:49:44.124719	44.83	200	3239.0	8893.28
http://10.40.1.135/index48.html	2025-12-03 16:49:45.080797	2025-12-03 16:49:45.096341	15.5	200	4756.1	9858.11
http://10.40.1.135/index36.html	2025-12-03 16:49:46.081694	2025-12-03 16:49:46.125827	44.05	200	2759.78	5950.06
http://10.40.1.135/index9.html	2025-12-03 16:49:47.082944	2025-12-03 16:49:47.098779	15.81	200	2820.52	9749.33
http://10.40.1.135/index3.html	2025-12-03 16:49:48.085519	2025-12-03 16:49:48.127201	41.65	200	8540.05	10072.59
http://10.40.1.135/index28.html	2025-12-03 16:49:49.086704	2025-12-03 16:49:49.129079	42.35	200	924.91	7189.68
http://10.40.1.135/index15.html	2025-12-03 16:49:50.088145	2025-12-03 16:49:50.108056	19.89	200	7720.04	11150.03
http://10.40.1.135/index3.html	2025-12-03 16:49:51.088969	2025-12-03 16:49:51.107814	18.73	200	8540.05	11488.29
http://10.40.1.135/index18.html	2025-12-03 16:49:52.089781	2025-12-03 16:49:52.132905	43.1	200	6370.79	10375.43
http://10.40.1.135/index1.html	2025-12-03 16:49:53.090756	2025-12-03 16:49:53.131372	40.6	200	3280.87	10178.48
http://10.40.1.135/index44.html	2025-12-03 16:49:54.091798	2025-12-03 16:49:54.155669	63.84	200	2033.85	8483.12
http://10.40.1.135/index8.html	2025-12-03 16:49:55.092964	2025-12-03 16:49:55.132679	39.68	200	6086.97	10294.73
http://10.40.1.135/index27.html	2025-12-03 16:49:56.096725	2025-12-03 16:49:56.145977	49.23	200	619.37	5354.99
http://10.40.1.135/index10.html	2025-12-03 16:49:57.097698	2025-12-03 16:49:57.142581	44.85	200	3154.92	8200.95
http://10.40.1.135/index19.html	2025-12-03 16:49:58.098960	2025-12-03 16:49:58.143011	44.02	200	5392.91	10196.18
http://10.40.1.135/index20.html	2025-12-03 16:49:59.100149	2025-12-03 16:49:59.151587	51.41	200	2759.79	7871.04
http://10.40.1.135/index5.html	2025-12-03 16:50:00.101071	2025-12-03 16:50:00.143496	42.4	200	5061.6	8903.01
http://10.40.1.135/index48.html	2025-12-03 16:50:01.102035	2025-12-03 16:50:01.143670	41.56	200	4756.1	9720.42
