URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-11 20:44:30.846954	2025-12-11 20:44:30.946173	99.13	200	2261.11	2976.11	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-11 20:44:32.708729	2025-12-11 20:44:32.752628	43.88	200	2033.87	4753.2	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-11 20:44:34.181762	2025-12-11 20:44:34.224746	42.96	200	8906.33	8056.05	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 20:44:36.332800	2025-12-11 20:44:36.379280	46.45	200	1955.59	6193.26	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 20:44:37.696627	2025-12-11 20:44:37.741266	44.62	200	4336.15	8889.94	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 20:44:39.231646	2025-12-11 20:44:39.256015	24.35	200	4336.15	8844.27	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 20:44:40.748032	2025-12-11 20:44:40.797558	49.26	200	3280.87	8774.49	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-11 20:44:42.173566	2025-12-11 20:44:42.220208	46.62	200	6537.32	10483.4	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 20:44:43.846732	2025-12-11 20:44:43.862218	15.47	200	1955.59	8764.25	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-11 20:44:45.087802	2025-12-11 20:44:45.131911	44.08	200	2759.79	8004.6	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 20:44:46.478628	2025-12-11 20:44:46.495384	16.73	200	3280.87	6558.59	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-11 20:44:47.996755	2025-12-11 20:44:48.035565	38.78	200	8054.42	10366.06	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-11 20:44:49.814782	2025-12-11 20:44:49.863448	48.64	200	3712.38	8878.44	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-11 20:44:51.283303	2025-12-11 20:44:51.328115	44.79	200	8540.05	10684.97	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 20:44:53.128640	2025-12-11 20:44:53.145645	16.99	200	4336.15	10215.43	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 20:44:54.571669	2025-12-11 20:44:54.584237	12.55	200	4336.15	10549.9	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 20:44:55.996585	2025-12-11 20:44:56.040611	44.0	200	5061.61	9654.69	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-11 20:44:57.566769	2025-12-11 20:44:57.609979	43.19	200	3154.92	8746.94	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 20:44:58.971612	2025-12-11 20:44:59.028950	57.32	200	8054.41	10833.25	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 20:45:00.774734	2025-12-11 20:45:00.794564	19.81	200	5061.61	10529.11	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 20:45:02.277619	2025-12-11 20:45:02.294426	16.79	200	1955.59	9226.5	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 20:45:03.508277	2025-12-11 20:45:03.527254	18.95	200	4336.15	10253.56	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 20:45:04.952690	2025-12-11 20:45:04.973229	20.52	200	5061.61	10471.95	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-11 20:45:06.457720	2025-12-11 20:45:06.474776	17.03	200	2261.11	9701.29	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-11 20:45:07.710587	2025-12-11 20:45:07.756971	46.22	200	6086.97	9725.43	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-11 20:45:09.384980	2025-12-11 20:45:09.430502	45.5	200	3605.24	9137.74	A	0.0	0.0	(0.0, 0.0)
