Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
39	http://10.40.1.135/index23.html	2025-12-06 08:41:40.355753	2025-12-06 08:41:40.396220	40.43	200	3904.67	7518.23
40	http://10.40.1.135/index11.html	2025-12-06 08:41:41.356895	2025-12-06 08:41:41.377365	20.45	200	7659.31	10646.6
41	http://10.40.1.135/index2.html	2025-12-06 08:41:42.358112	2025-12-06 08:41:42.376493	18.36	200	4336.15	7617.52
42	http://10.40.1.135/index13.html	2025-12-06 08:41:43.359156	2025-12-06 08:41:43.408097	48.84	200	4702.43	8171.04
43	http://10.40.1.135/index1.html	2025-12-06 08:41:44.360311	2025-12-06 08:41:44.376184	15.82	200	3280.87	7242.62
44	http://10.40.1.135/index41.html	2025-12-06 08:41:45.360744	2025-12-06 08:41:45.404598	43.82	200	3220.16	6609.15
45	http://10.40.1.135/index5.html	2025-12-06 08:41:46.361856	2025-12-06 08:41:46.404034	42.15	200	5061.6	9136.16
46	http://10.40.1.135/index22.html	2025-12-06 08:41:47.364017	2025-12-06 08:41:47.411137	47.1	200	5607.98	10046.59
47	http://10.40.1.135/index7.html	2025-12-06 08:41:48.364774	2025-12-06 08:41:48.380555	15.76	200	8054.41	11251.22
48	http://10.40.1.135/index14.html	2025-12-06 08:41:49.366253	2025-12-06 08:41:49.386544	20.13	200	1955.59	8012.92
49	http://10.40.1.135/index16.html	2025-12-06 08:41:50.366860	2025-12-06 08:41:50.414294	47.41	200	4421.69	8388.57
50	http://10.40.1.135/index4.html	2025-12-06 08:41:51.367717	2025-12-06 08:41:51.386032	18.21	200	5061.61	10126.1
51	http://10.40.1.135/index47.html	2025-12-06 08:41:52.368834	2025-12-06 08:41:52.388386	19.53	200	3239.0	9869.06
52	http://10.40.1.135/index30.html	2025-12-06 08:41:53.370098	2025-12-06 08:41:53.392619	22.5	200	3712.38	9263.53
53	http://10.40.1.135/index44.html	2025-12-06 08:41:54.370684	2025-12-06 08:41:54.413983	43.27	200	2033.85	7118.36
54	http://10.40.1.135/index40.html	2025-12-06 08:41:55.372028	2025-12-06 08:41:55.415673	43.62	200	8414.1	10753.06
55	http://10.40.1.135/index18.html	2025-12-06 08:41:56.373158	2025-12-06 08:41:56.388698	15.52	200	6370.79	10926.5
56	http://10.40.1.135/index42.html	2025-12-06 08:41:57.373854	2025-12-06 08:41:57.418695	44.82	200	1404.11	6969.8
57	http://10.40.1.135/index2.html	2025-12-06 08:41:58.375095	2025-12-06 08:41:58.397776	22.66	200	4336.15	7581.69
58	http://10.40.1.135/index4.html	2025-12-06 08:41:59.375773	2025-12-06 08:41:59.391369	15.57	200	5061.61	10701.21
59	http://10.40.1.135/index1.html	2025-12-06 08:42:00.377615	2025-12-06 08:42:00.398296	20.66	200	3280.87	7234.2
60	http://10.40.1.135/index7.html	2025-12-06 08:42:01.378757	2025-12-06 08:42:01.398436	19.66	200	8054.41	7212.12
61	http://10.40.1.135/index9.html	2025-12-06 08:42:02.380910	2025-12-06 08:42:02.398457	17.53	200	2820.52	6942.15
62	http://10.40.1.135/index6.html	2025-12-06 08:42:03.382682	2025-12-06 08:42:03.401474	18.77	200	2261.11	8610.6
63	http://10.40.1.135/index34.html	2025-12-06 08:42:04.385254	2025-12-06 08:42:04.406842	21.56	200	6932.42	9866.16
64	http://10.40.1.135/index8.html	2025-12-06 08:42:05.385821	2025-12-06 08:42:05.406124	20.19	200	6086.97	9205.54
65	http://10.40.1.135/index6.html	2025-12-06 08:42:06.386891	2025-12-06 08:42:06.406533	19.62	200	2261.11	8105.97
66	http://10.40.1.135/index15.html	2025-12-06 08:42:07.388416	2025-12-06 08:42:07.405500	17.06	200	7720.04	10448.43
67	http://10.40.1.135/index3.html	2025-12-06 08:42:08.388719	2025-12-06 08:42:08.414343	25.41	200	8540.05	9345.52
68	http://10.40.1.135/index32.html	2025-12-06 08:42:09.391905	2025-12-06 08:42:09.408043	16.11	200	5824.42	10215.25
69	http://10.40.1.135/index2.html	2025-12-06 08:42:10.392922	2025-12-06 08:42:10.413684	20.74	200	4336.15	3515.07
70	http://10.40.1.135/index49.html	2025-12-06 08:42:11.394213	2025-12-06 08:42:11.441088	46.85	200	5469.02	5338.49
71	http://10.40.1.135/index29.html	2025-12-06 08:42:12.394704	2025-12-06 08:42:12.435994	41.27	200	5913.51	7408.32
72	http://10.40.1.135/index4.html	2025-12-06 08:42:13.396221	2025-12-06 08:42:13.418847	22.6	200	5061.61	9312.33
73	http://10.40.1.135/index1.html	2025-12-06 08:42:14.397585	2025-12-06 08:42:14.415821	18.22	200	3280.87	7566.96
74	http://10.40.1.135/index33.html	2025-12-06 08:42:15.399680	2025-12-06 08:42:15.442099	42.38	200	6537.32	10165.22
75	http://10.40.1.135/index25.html	2025-12-06 08:42:16.401168	2025-12-06 08:42:16.418637	17.45	200	3605.24	9873.02
76	http://10.40.1.135/index26.html	2025-12-06 08:42:17.401949	2025-12-06 08:42:17.427187	25.21	200	4588.25	6315.81
77	http://10.40.1.135/index29.html	2025-12-06 08:42:18.403491	2025-12-06 08:42:18.419140	15.62	200	5913.51	10640.12
78	http://10.40.1.135/index2.html	2025-12-06 08:42:19.404786	2025-12-06 08:42:19.422580	17.78	200	4336.15	10929.74
79	http://10.40.1.135/index8.html	2025-12-06 08:42:20.405958	2025-12-06 08:42:20.437377	31.39	200	6086.97	8701.25
80	http://10.40.1.135/index2.html	2025-12-06 08:42:21.407089	2025-12-06 08:42:21.438000	29.93	200	4336.15	6329.69
81	http://10.40.1.135/index37.html	2025-12-06 08:42:22.408414	2025-12-06 08:42:22.429793	21.22	200	6537.33	10930.58
82	http://10.40.1.135/index20.html	2025-12-06 08:42:23.408851	2025-12-06 08:42:23.455187	46.31	200	2759.79	7968.0
83	http://10.40.1.135/index7.html	2025-12-06 08:42:24.410051	2025-12-06 08:42:24.427987	17.91	200	8054.41	9936.82
84	http://10.40.1.135/index1.html	2025-12-06 08:42:25.411219	2025-12-06 08:42:25.427111	15.87	200	3280.87	3865.32
85	http://10.40.1.135/index7.html	2025-12-06 08:42:26.411885	2025-12-06 08:42:26.428393	16.49	200	8054.41	11396.58
86	http://10.40.1.135/index7.html	2025-12-06 08:42:27.412961	2025-12-06 08:42:27.433212	20.23	200	8054.41	11699.23
87	http://10.40.1.135/index26.html	2025-12-06 08:42:28.413705	2025-12-06 08:42:28.430195	16.47	200	4588.25	10332.65
88	http://10.40.1.135/index20.html	2025-12-06 08:42:29.414979	2025-12-06 08:42:29.428341	13.34	200	2759.79	7365.04
89	http://10.40.1.135/index39.html	2025-12-06 08:42:30.415974	2025-12-06 08:42:30.459283	43.28	200	7720.03	10006.03
90	http://10.40.1.135/index12.html	2025-12-06 08:42:31.416803	2025-12-06 08:42:31.435521	18.7	200	4989.81	10852.99
91	http://10.40.1.135/index2.html	2025-12-06 08:42:32.418126	2025-12-06 08:42:32.434965	16.71	200	4336.15	9607.31
92	http://10.40.1.135/index25.html	2025-12-06 08:42:33.418764	2025-12-06 08:42:33.439221	20.44	200	3605.24	10038.28
93	http://10.40.1.135/index29.html	2025-12-06 08:42:34.419932	2025-12-06 08:42:34.437176	17.22	200	5913.51	10221.47
94	http://10.40.1.135/index16.html	2025-12-06 08:42:35.420868	2025-12-06 08:42:35.438038	17.13	200	4421.69	10695.89
95	http://10.40.1.135/index29.html	2025-12-06 08:42:36.421859	2025-12-06 08:42:36.439908	18.03	200	5913.51	11141.8
96	http://10.40.1.135/index13.html	2025-12-06 08:42:37.422694	2025-12-06 08:42:37.441249	18.54	200	4702.43	8275.18
97	http://10.40.1.135/index14.html	2025-12-06 08:42:38.423814	2025-12-06 08:42:38.438862	15.02	200	1955.59	8689.28
98	http://10.40.1.135/index11.html	2025-12-06 08:42:39.425073	2025-12-06 08:42:39.441474	16.38	200	7659.31	10699.91
99	http://10.40.1.135/index1.html	2025-12-06 08:42:40.426241	2025-12-06 08:42:40.446414	20.12	200	3280.87	9110.23
100	http://10.40.1.135/index2.html	2025-12-06 08:42:41.426928	2025-12-06 08:42:41.446906	19.95	200	4336.15	9317.85
101	http://10.40.1.135/index1.html	2025-12-06 08:42:42.428089	2025-12-06 08:42:42.452197	24.08	200	3280.87	8531.13
102	http://10.40.1.135/index20.html	2025-12-06 08:42:43.430018	2025-12-06 08:42:43.450474	20.43	200	2759.79	8576.25
103	http://10.40.1.135/index7.html	2025-12-06 08:42:44.431107	2025-12-06 08:42:44.450077	18.95	200	8054.41	10700.15
104	http://10.40.1.135/index14.html	2025-12-06 08:42:45.431828	2025-12-06 08:42:45.451030	19.18	200	1955.59	9366.47
105	http://10.40.1.135/index41.html	2025-12-06 08:42:46.432982	2025-12-06 08:42:46.459202	26.2	200	3220.16	8605.25
106	http://10.40.1.135/index5.html	2025-12-06 08:42:47.434767	2025-12-06 08:42:47.457649	22.86	200	5061.6	10470.44
107	http://10.40.1.135/index10.html	2025-12-06 08:42:48.436132	2025-12-06 08:42:48.482017	45.86	200	3154.92	7697.53
108	http://10.40.1.135/index28.html	2025-12-06 08:42:49.436862	2025-12-06 08:42:49.480340	43.46	200	924.91	6473.9
109	http://10.40.1.135/index5.html	2025-12-06 08:42:50.437727	2025-12-06 08:42:50.458778	21.03	200	5061.6	9799.84
110	http://10.40.1.135/index2.html	2025-12-06 08:42:51.439511	2025-12-06 08:42:51.453240	13.71	200	4336.15	9842.53
111	http://10.40.1.135/index6.html	2025-12-06 08:42:52.440838	2025-12-06 08:42:52.456603	15.73	200	2261.11	9676.3
112	http://10.40.1.135/index3.html	2025-12-06 08:42:53.441841	2025-12-06 08:42:53.452787	10.93	200	8540.05	10965.66
113	http://10.40.1.135/index43.html	2025-12-06 08:42:54.443189	2025-12-06 08:42:54.487006	43.77	200	2033.87	6764.15
114	http://10.40.1.135/index32.html	2025-12-06 08:42:55.443827	2025-12-06 08:42:55.467155	23.3	200	5824.42	9886.52
115	http://10.40.1.135/index20.html	2025-12-06 08:42:56.446882	2025-12-06 08:42:56.466579	19.67	200	2759.79	8503.58
116	http://10.40.1.135/index38.html	2025-12-06 08:42:57.448438	2025-12-06 08:42:57.492204	43.59	200	2753.35	8334.73
117	http://10.40.1.135/index32.html	2025-12-06 08:42:58.450384	2025-12-06 08:42:58.469702	19.3	200	5824.42	11285.64
118	http://10.40.1.135/index4.html	2025-12-06 08:42:59.450870	2025-12-06 08:42:59.467110	16.22	200	5061.61	11115.8
119	http://10.40.1.135/index39.html	2025-12-06 08:43:00.452173	2025-12-06 08:43:00.466858	14.67	200	7720.03	11539.51
121	http://10.40.1.135/index32.html	2025-12-06 08:43:02.454208	2025-12-06 08:43:02.476298	21.87	200	5824.42	8858.74
120	http://10.40.1.135/index15.html	2025-12-06 08:43:01.452814	2025-12-06 08:43:01.472095	19.26	200	7720.04	4600.09
122	http://10.40.1.135/index40.html	2025-12-06 08:43:03.454887	2025-12-06 08:43:03.473470	18.56	200	8414.1	9301.16
123	http://10.40.1.135/index7.html	2025-12-06 08:43:04.455739	2025-12-06 08:43:04.474315	18.55	200	8054.41	8127.41
124	http://10.40.1.135/index2.html	2025-12-06 08:43:05.457771	2025-12-06 08:43:05.466436	8.65	200	4336.15	8168.7
125	http://10.40.1.135/index5.html	2025-12-06 08:43:06.458795	2025-12-06 08:43:06.474709	15.9	200	5061.6	10296.18
126	http://10.40.1.135/index11.html	2025-12-06 08:43:07.460458	2025-12-06 08:43:07.479130	18.64	200	7659.31	10546.72
127	http://10.40.1.135/index33.html	2025-12-06 08:43:08.462062	2025-12-06 08:43:08.479786	17.62	200	6537.32	10072.78
128	http://10.40.1.135/index37.html	2025-12-06 08:43:09.462928	2025-12-06 08:43:09.479829	16.87	200	6537.33	11197.61
129	http://10.40.1.135/index1.html	2025-12-06 08:43:10.463780	2025-12-06 08:43:10.479849	16.05	200	3280.87	6806.53
130	http://10.40.1.135/index14.html	2025-12-06 08:43:11.464768	2025-12-06 08:43:11.484068	19.28	200	1955.59	7790.22
131	http://10.40.1.135/index10.html	2025-12-06 08:43:12.466205	2025-12-06 08:43:12.483419	17.19	200	3154.92	9091.05
132	http://10.40.1.135/index4.html	2025-12-06 08:43:13.466802	2025-12-06 08:43:13.488952	22.13	200	5061.61	10791.47
133	http://10.40.1.135/index2.html	2025-12-06 08:43:14.467964	2025-12-06 08:43:14.485087	17.1	200	4336.15	9708.78
134	http://10.40.1.135/index7.html	2025-12-06 08:43:15.468907	2025-12-06 08:43:15.485820	16.89	200	8054.41	10601.9
135	http://10.40.1.135/index44.html	2025-12-06 08:43:16.470407	2025-12-06 08:43:16.484990	14.56	200	2033.85	7632.24
136	http://10.40.1.135/index7.html	2025-12-06 08:43:17.471063	2025-12-06 08:43:17.492029	20.95	200	8054.41	10147.67
137	http://10.40.1.135/index14.html	2025-12-06 08:43:18.471806	2025-12-06 08:43:18.482628	10.8	200	1955.59	9959.77
138	http://10.40.1.135/index24.html	2025-12-06 08:43:19.473117	2025-12-06 08:43:19.518424	45.29	200	4648.98	9163.06
139	http://10.40.1.135/index8.html	2025-12-06 08:43:20.473810	2025-12-06 08:43:20.490623	16.79	200	6086.97	6240.52
140	http://10.40.1.135/index47.html	2025-12-06 08:43:21.474816	2025-12-06 08:43:21.493893	19.04	200	3239.0	10544.46
141	http://10.40.1.135/index46.html	2025-12-06 08:43:22.475729	2025-12-06 08:43:22.519629	43.88	200	8054.42	8743.64
142	http://10.40.1.135/index5.html	2025-12-06 08:43:23.476795	2025-12-06 08:43:23.504182	27.36	200	5061.6	10144.36
143	http://10.40.1.135/index13.html	2025-12-06 08:43:24.478157	2025-12-06 08:43:24.492585	14.41	200	4702.43	7833.65
144	http://10.40.1.135/index6.html	2025-12-06 08:43:25.478816	2025-12-06 08:43:25.497082	18.25	200	2261.11	7099.4
145	http://10.40.1.135/index6.html	2025-12-06 08:43:26.480080	2025-12-06 08:43:26.497135	17.03	200	2261.11	7474.54
146	http://10.40.1.135/index1.html	2025-12-06 08:43:27.481040	2025-12-06 08:43:27.520236	39.18	200	3280.87	9176.46
147	http://10.40.1.135/index19.html	2025-12-06 08:43:28.481803	2025-12-06 08:43:28.498266	16.44	200	5392.91	10738.32
148	http://10.40.1.135/index14.html	2025-12-06 08:43:29.483407	2025-12-06 08:43:29.505342	21.91	200	1955.59	6533.28
149	http://10.40.1.135/index1.html	2025-12-06 08:43:30.484693	2025-12-06 08:43:30.498172	13.46	200	3280.87	7174.44
150	http://10.40.1.135/index6.html	2025-12-06 08:43:31.485711	2025-12-06 08:43:31.504498	18.77	200	2261.11	8119.4
151	http://10.40.1.135/index41.html	2025-12-06 08:43:32.486970	2025-12-06 08:43:32.505551	18.56	200	3220.16	9027.44
152	http://10.40.1.135/index5.html	2025-12-06 08:43:33.488354	2025-12-06 08:43:33.506497	18.12	200	5061.6	9354.67
153	http://10.40.1.135/index3.html	2025-12-06 08:43:34.489061	2025-12-06 08:43:34.530899	41.81	200	8540.05	5717.41
154	http://10.40.1.135/index13.html	2025-12-06 08:43:35.489936	2025-12-06 08:43:35.504428	14.47	200	4702.43	8998.54
155	http://10.40.1.135/index49.html	2025-12-06 08:43:36.490928	2025-12-06 08:43:36.505879	14.93	200	5469.02	11345.65
156	http://10.40.1.135/index5.html	2025-12-06 08:43:37.491887	2025-12-06 08:43:37.508679	16.77	200	5061.6	9945.34
157	http://10.40.1.135/index23.html	2025-12-06 08:43:38.493603	2025-12-06 08:43:38.514356	20.73	200	3904.67	6090.42
158	http://10.40.1.135/index29.html	2025-12-06 08:43:39.494771	2025-12-06 08:43:39.511173	16.38	200	5913.51	10656.36
159	http://10.40.1.135/index5.html	2025-12-06 08:43:40.496385	2025-12-06 08:43:40.517545	21.14	200	5061.6	11055.97
160	http://10.40.1.135/index26.html	2025-12-06 08:43:41.497768	2025-12-06 08:43:41.543116	45.33	200	4588.25	8745.1
161	http://10.40.1.135/index8.html	2025-12-06 08:43:42.498833	2025-12-06 08:43:42.515413	16.56	200	6086.97	10299.21
162	http://10.40.1.135/index20.html	2025-12-06 08:43:43.500128	2025-12-06 08:43:43.517282	17.13	200	2759.79	8488.95
163	http://10.40.1.135/index20.html	2025-12-06 08:43:44.500835	2025-12-06 08:43:44.518148	17.29	200	2759.79	8233.55
164	http://10.40.1.135/index15.html	2025-12-06 08:43:45.502013	2025-12-06 08:43:45.521064	19.03	200	7720.04	11233.23
165	http://10.40.1.135/index2.html	2025-12-06 08:43:46.503103	2025-12-06 08:43:46.526110	22.98	200	4336.15	7875.22
166	http://10.40.1.135/index34.html	2025-12-06 08:43:47.503942	2025-12-06 08:43:47.526734	22.77	200	6932.42	10798.9
167	http://10.40.1.135/index7.html	2025-12-06 08:43:48.505270	2025-12-06 08:43:48.522417	17.12	200	8054.41	10520.34
168	http://10.40.1.135/index4.html	2025-12-06 08:43:49.506248	2025-12-06 08:43:49.530006	23.74	200	5061.61	10721.38
169	http://10.40.1.135/index1.html	2025-12-06 08:43:50.506732	2025-12-06 08:43:50.523999	17.25	200	3280.87	7861.02
170	http://10.40.1.135/index18.html	2025-12-06 08:43:51.507874	2025-12-06 08:43:51.551411	43.51	200	6370.79	10572.16
171	http://10.40.1.135/index23.html	2025-12-06 08:43:52.508949	2025-12-06 08:43:52.527799	18.74	200	3904.67	8143.08
172	http://10.40.1.135/index1.html	2025-12-06 08:43:53.509843	2025-12-06 08:43:53.528415	18.52	200	3280.87	7478.19
173	http://10.40.1.135/index14.html	2025-12-06 08:43:54.510912	2025-12-06 08:43:54.530159	19.22	200	1955.59	4701.83
174	http://10.40.1.135/index4.html	2025-12-06 08:43:55.512436	2025-12-06 08:43:55.529808	17.3	200	5061.61	9926.94
175	http://10.40.1.135/index21.html	2025-12-06 08:43:56.514895	2025-12-06 08:43:56.563363	48.45	200	8906.33	10093.04
176	http://10.40.1.135/index3.html	2025-12-06 08:43:57.514799	2025-12-06 08:43:57.532797	17.97	200	8540.05	10099.56
177	http://10.40.1.135/index24.html	2025-12-06 08:43:58.515915	2025-12-06 08:43:58.541686	25.75	200	4648.98	10772.21
178	http://10.40.1.135/index9.html	2025-12-06 08:43:59.516908	2025-12-06 08:43:59.564739	47.81	200	2820.52	6219.31
179	http://10.40.1.135/index44.html	2025-12-06 08:44:00.518596	2025-12-06 08:44:00.539178	20.56	200	2033.85	7764.67
180	http://10.40.1.135/index3.html	2025-12-06 08:44:01.519965	2025-12-06 08:44:01.537011	17.02	200	8540.05	10773.78
181	http://10.40.1.135/index8.html	2025-12-06 08:44:02.520767	2025-12-06 08:44:02.537261	16.47	200	6086.97	11108.12
182	http://10.40.1.135/index2.html	2025-12-06 08:44:03.521939	2025-12-06 08:44:03.540429	18.47	200	4336.15	9575.99
183	http://10.40.1.135/index43.html	2025-12-06 08:44:04.523329	2025-12-06 08:44:04.545045	21.7	200	2033.87	6426.34
184	http://10.40.1.135/index38.html	2025-12-06 08:44:05.523960	2025-12-06 08:44:05.541384	17.39	200	2753.35	8975.02
185	http://10.40.1.135/index5.html	2025-12-06 08:44:06.525198	2025-12-06 08:44:06.548915	23.68	200	5061.6	10935.73
186	http://10.40.1.135/index22.html	2025-12-06 08:44:07.526513	2025-12-06 08:44:07.550628	24.08	200	5607.98	10888.96
187	http://10.40.1.135/index33.html	2025-12-06 08:44:08.527967	2025-12-06 08:44:08.545848	17.86	200	6537.32	9593.65
188	http://10.40.1.135/index16.html	2025-12-06 08:44:09.529895	2025-12-06 08:44:09.553111	23.13	200	4421.69	10225.18
189	http://10.40.1.135/index15.html	2025-12-06 08:44:10.530919	2025-12-06 08:44:10.578522	47.58	200	7720.04	10607.5
190	http://10.40.1.135/index5.html	2025-12-06 08:44:11.531867	2025-12-06 08:44:11.545851	13.97	200	5061.6	6708.02
191	http://10.40.1.135/index2.html	2025-12-06 08:44:12.532769	2025-12-06 08:44:12.550802	18.02	200	4336.15	8447.17
192	http://10.40.1.135/index40.html	2025-12-06 08:44:13.534086	2025-12-06 08:44:13.553258	19.15	200	8414.1	9914.13
193	http://10.40.1.135/index40.html	2025-12-06 08:44:14.534819	2025-12-06 08:44:14.548885	13.96	200	8414.1	9711.62
194	http://10.40.1.135/index20.html	2025-12-06 08:44:15.536763	2025-12-06 08:44:15.554975	18.19	200	2759.79	7507.12
195	http://10.40.1.135/index8.html	2025-12-06 08:44:16.538468	2025-12-06 08:44:16.554452	15.96	200	6086.97	8961.55
196	http://10.40.1.135/index8.html	2025-12-06 08:44:17.540019	2025-12-06 08:44:17.558751	18.71	200	6086.97	9833.52
197	http://10.40.1.135/index26.html	2025-12-06 08:44:18.541186	2025-12-06 08:44:18.558665	17.46	200	4588.25	10985.73
198	http://10.40.1.135/index40.html	2025-12-06 08:44:19.542157	2025-12-06 08:44:19.566430	24.25	200	8414.1	10555.72
199	http://10.40.1.135/index39.html	2025-12-06 08:44:20.543080	2025-12-06 08:44:20.563292	20.06	200	7720.03	11737.42
200	http://10.40.1.135/index30.html	2025-12-06 08:44:21.543729	2025-12-06 08:44:21.561661	17.91	200	3712.38	10525.07
201	http://10.40.1.135/index21.html	2025-12-06 08:44:22.545021	2025-12-06 08:44:22.564551	19.51	200	8906.33	10981.61
202	http://10.40.1.135/index2.html	2025-12-06 08:44:23.546055	2025-12-06 08:44:23.564669	18.59	200	4336.15	10672.04
203	http://10.40.1.135/index3.html	2025-12-06 08:44:24.547678	2025-12-06 08:44:24.567044	19.34	200	8540.05	10533.92
204	http://10.40.1.135/index40.html	2025-12-06 08:44:25.549132	2025-12-06 08:44:25.571674	22.52	200	8414.1	10517.0
205	http://10.40.1.135/index19.html	2025-12-06 08:44:26.550474	2025-12-06 08:44:26.573083	22.59	200	5392.91	9122.52
206	http://10.40.1.135/index1.html	2025-12-06 08:44:27.550754	2025-12-06 08:44:27.568524	17.69	200	3280.87	10504.56
207	http://10.40.1.135/index2.html	2025-12-06 08:44:28.551920	2025-12-06 08:44:28.574156	22.09	200	4336.15	9229.83
208	http://10.40.1.135/index22.html	2025-12-06 08:44:29.552920	2025-12-06 08:44:29.572092	19.13	200	5607.98	10317.33
209	http://10.40.1.135/index1.html	2025-12-06 08:44:30.553975	2025-12-06 08:44:30.568907	14.91	200	3280.87	8103.43
210	http://10.40.1.135/index3.html	2025-12-06 08:44:31.555015	2025-12-06 08:44:31.574445	19.4	200	8540.05	10916.22
211	http://10.40.1.135/index16.html	2025-12-06 08:44:32.555754	2025-12-06 08:44:32.571465	15.69	200	4421.69	5337.83
212	http://10.40.1.135/index24.html	2025-12-06 08:44:33.557493	2025-12-06 08:44:33.575861	18.34	200	4648.98	11324.35
213	http://10.40.1.135/index21.html	2025-12-06 08:44:34.558900	2025-12-06 08:44:34.578118	19.19	200	8906.33	10695.85
