URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	UE Position (x,y)
http://10.40.1.135/index13.html	2025-12-10 18:15:15.639694	2025-12-10 18:15:15.712656	84.51	200	4702.43	2687.52	(516.1,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:15:16.141068	2025-12-10 18:15:16.165104	35.78	200	8540.05	2648.87	(523.6,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:17.143759	2025-12-10 18:15:17.181177	49.56	200	3280.87	2566.43	(538.6,200.0)
http://10.40.1.135/index8.html	2025-12-10 18:15:16.642340	2025-12-10 18:15:16.711932	81.53	200	6086.97	2608.48	(531.1,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:15:17.645598	2025-12-10 18:15:17.669664	36.43	200	8540.05	2522.77	(546.2,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:18.147114	2025-12-10 18:15:18.210488	75.97	200	3280.87	2477.65	(553.7,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:19.149617	2025-12-10 18:15:19.198254	61.7	200	3280.87	2383.3	(568.7,200.0)
http://10.40.1.135/index11.html	2025-12-10 18:15:18.648493	2025-12-10 18:15:18.676937	41.27	200	7659.31	2431.15	(561.2,200.0)
http://10.40.1.135/index9.html	2025-12-10 18:15:19.653862	2025-12-10 18:15:19.701647	60.9	200	2820.52	2333.92	(576.3,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:20.154356	2025-12-10 18:15:20.170568	29.77	200	4336.15	2283.68	(583.8,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:20.655176	2025-12-10 18:15:20.681371	40.02	200	3280.87	2232.29	(591.3,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:21.159134	2025-12-10 18:15:21.179095	34.04	200	3280.87	2179.51	(598.9,200.0)
http://10.40.1.135/index6.html	2025-12-10 18:15:21.662524	2025-12-10 18:15:21.682101	33.93	200	2261.11	2125.77	(606.4,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:15:22.161862	2025-12-10 18:15:22.178112	30.88	200	5061.6	2071.51	(613.9,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:22.662946	2025-12-10 18:15:22.674168	26.13	200	3280.87	2016.16	(621.4,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:23.163793	2025-12-10 18:15:23.184566	35.95	200	3280.87	1959.99	(628.9,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:23.664821	2025-12-10 18:15:23.679620	30.27	200	4336.15	1903.0	(636.5,200.0)
http://10.40.1.135/index6.html	2025-12-10 18:15:24.166055	2025-12-10 18:15:24.190459	40.16	200	2261.11	1845.22	(644.0,200.0)
http://10.40.1.135/index6.html	2025-12-10 18:15:24.667123	2025-12-10 18:15:24.689435	38.35	200	2261.11	1786.75	(651.5,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:15:25.168730	2025-12-10 18:15:25.185896	33.51	200	5061.6	1727.55	(659.0,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:15:25.669111	2025-12-10 18:15:25.698026	45.54	200	8540.05	1667.8	(666.5,200.0)
http://10.40.1.135/index23.html	2025-12-10 18:15:26.171692	2025-12-10 18:15:26.238052	83.31	200	3904.67	1607.19	(674.1,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:26.673355	2025-12-10 18:15:26.705978	49.87	200	3280.87	1546.12	(681.6,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:27.174422	2025-12-10 18:15:27.207099	50.24	200	3280.87	1484.57	(689.1,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:27.676081	2025-12-10 18:15:27.695523	37.23	200	3280.87	1422.43	(696.6,200.0)
http://10.40.1.135/index19.html	2025-12-10 18:15:28.178061	2025-12-10 18:15:28.231705	71.82	200	5392.91	1359.79	(704.2,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:28.679972	2025-12-10 18:15:28.703745	42.27	200	4336.15	1296.62	(711.7,200.0)
http://10.40.1.135/index13.html	2025-12-10 18:15:29.182995	2025-12-10 18:15:29.205128	40.95	200	4702.43	1232.96	(719.2,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:29.684916	2025-12-10 18:15:29.710970	45.19	200	4336.15	1168.9	(726.8,200.0)
http://10.40.1.135/index28.html	2025-12-10 18:15:30.185568	2025-12-10 18:15:30.198091	31.98	200	924.91	1104.64	(734.3,200.0)
http://10.40.1.135/index10.html	2025-12-10 18:15:30.687702	2025-12-10 18:15:30.719490	51.56	200	3154.92	1039.9	(741.8,200.0)
http://10.40.1.135/index23.html	2025-12-10 18:15:31.187584	2025-12-10 18:15:31.206573	38.89	200	3904.67	974.92	(749.3,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:15:31.688714	2025-12-10 18:15:31.706403	38.12	200	4336.15	909.52	(756.8,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:32.190195	2025-12-10 18:15:32.208060	38.6	200	3280.87	843.79	(764.3,200.0)
http://10.40.1.135/index33.html	2025-12-10 18:15:32.691044	2025-12-10 18:15:32.708000	38.05	200	6537.32	777.73	(771.9,200.0)
http://10.40.1.135/index7.html	2025-12-10 18:15:33.693519	2025-12-10 18:15:33.744316	72.56	200	8054.41	644.71	(786.9,200.0)
http://10.40.1.135/index12.html	2025-12-10 18:15:34.195082	2025-12-10 18:15:34.256917	83.93	200	4989.81	577.74	(794.4,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:15:33.191738	2025-12-10 18:15:33.222559	52.01	200	8540.05	711.43	(779.4,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:34.696231	2025-12-10 18:15:34.782905	109.1	200	3280.87	510.65	(801.9,200.0)
http://10.40.1.135/index21.html	2025-12-10 18:15:35.197065	2025-12-10 18:15:35.242656	68.36	200	8906.33	443.24	(809.4,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:36.202675	2025-12-10 18:15:36.261057	81.82	200	3280.87	307.23	(824.5,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:35.700893	2025-12-10 18:15:35.755079	77.29	200	3280.87	375.17	(817.0,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:36.703516	2025-12-10 18:15:36.732677	52.95	200	3280.87	239.11	(832.0,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:37.206204	2025-12-10 18:15:37.222165	40.08	200	3280.87	170.66	(839.6,200.0)
http://10.40.1.135/index13.html	2025-12-10 18:15:37.707054	2025-12-10 18:15:37.725080	42.5	200	4702.43	102.11	(847.1,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:15:38.207756	2025-12-10 18:15:38.226388	43.14	200	3280.87	100.0	(854.6,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:15:38.708950	2025-12-10 18:15:38.737312	52.75	200	8540.05	100.0	(862.1,200.0)
http://10.40.1.135/index24.html	2025-12-10 18:15:39.210696	2025-12-10 18:15:39.260586	75.27	200	4648.98	100.0	(869.7,200.0)
