URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	UE Position (x,y)
http://10.40.1.135/index8.html	2025-12-10 18:23:37.884355	2025-12-10 18:23:42.995685	5111.33	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(420.8,0.0)
http://10.40.1.135/index1.html	2025-12-10 18:23:38.884798	2025-12-10 18:23:43.982739	5097.94	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(435.8,0.0)
http://10.40.1.135/index17.html	2025-12-10 18:23:39.886073	2025-12-10 18:23:43.989407	4103.33	Failed: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))	0	0	(450.8,0.0)
http://10.40.1.135/index11.html	2025-12-10 18:23:41.889316	2025-12-10 18:23:43.990862	2101.55	Failed: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))	0	0	(480.9,0.0)
http://10.40.1.135/index1.html	2025-12-10 18:23:42.889808	2025-12-10 18:23:43.990287	1100.48	Failed: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))	0	0	(495.9,0.0)
http://10.40.1.135/index8.html	2025-12-10 18:23:43.891656	2025-12-10 18:23:43.993356	101.7	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Max retries exceeded with url: /index8.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x74b110276da0>: Failed to establish a new connection: [Errno 111] Connection refused'))	0	0	(510.9,0.0)
http://10.40.1.135/index26.html	2025-12-10 18:23:40.887783	2025-12-10 18:23:43.990569	3102.79	Failed: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))	0	0	(465.8,0.0)
http://10.40.1.135/index2.html	2025-12-10 18:23:44.892921	2025-12-10 18:23:45.037557	144.64	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Max retries exceeded with url: /index2.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x74b110324e50>: Failed to establish a new connection: [Errno 111] Connection refused'))	0	0	(525.9,0.0)
http://10.40.1.135/index9.html	2025-12-10 18:23:45.894214	2025-12-10 18:23:45.992713	98.5	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Max retries exceeded with url: /index9.html (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x74b110324a60>: Failed to establish a new connection: [Errno 111] Connection refused'))	0	0	(540.9,0.0)
http://10.40.1.135/index3.html	2025-12-10 18:23:46.895559	2025-12-10 18:23:52.069435	5173.88	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(556.0,0.0)
http://10.40.1.135/index25.html	2025-12-10 18:23:47.895972	2025-12-10 18:23:53.058918	5162.95	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(571.0,0.0)
http://10.40.1.135/index5.html	2025-12-10 18:23:48.897780	2025-12-10 18:23:53.924800	5027.02	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(586.0,0.0)
http://10.40.1.135/index1.html	2025-12-10 18:23:49.898849	2025-12-10 18:23:55.045557	5146.71	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(601.0,0.0)
http://10.40.1.135/index1.html	2025-12-10 18:23:50.900117	2025-12-10 18:23:56.056855	5156.74	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(616.0,0.0)
http://10.40.1.135/index34.html	2025-12-10 18:23:51.901034	2025-12-10 18:23:57.069962	5168.93	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(631.0,0.0)
http://10.40.1.135/index40.html	2025-12-10 18:23:52.902998	2025-12-10 18:23:57.922717	5019.72	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(646.1,0.0)
http://10.40.1.135/index20.html	2025-12-10 18:23:53.903740	2025-12-10 18:23:58.939864	5036.12	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(661.1,0.0)
http://10.40.1.135/index6.html	2025-12-10 18:23:54.905389	2025-12-10 18:24:00.055568	5150.18	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(676.1,0.0)
http://10.40.1.135/index6.html	2025-12-10 18:23:55.906662	2025-12-10 18:24:01.041816	5135.15	Failed: HTTPConnectionPool(host='10.40.1.135', port=80): Read timed out. (read timeout=5)	0	0	(691.1,0.0)
