Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
22	http://10.40.1.135/index4.html	2025-12-03 23:45:08.049960	2025-12-03 23:45:08.066035	16.06	200	5061.61	11002.46
23	http://10.40.1.135/index9.html	2025-12-03 23:45:09.051009	2025-12-03 23:45:09.076055	25.03	200	2820.52	8650.59
24	http://10.40.1.135/index12.html	2025-12-03 23:45:10.052043	2025-12-03 23:45:10.076891	24.83	200	4989.81	10505.82
25	http://10.40.1.135/index16.html	2025-12-03 23:45:11.053049	2025-12-03 23:45:11.100633	47.56	200	4421.69	9793.84
26	http://10.40.1.135/index35.html	2025-12-03 23:45:12.053783	2025-12-03 23:45:12.095215	41.41	200	2261.12	8452.09
27	http://10.40.1.135/index6.html	2025-12-03 23:45:13.055056	2025-12-03 23:45:13.075365	20.29	200	2261.11	8987.25
28	http://10.40.1.135/index19.html	2025-12-03 23:45:14.056220	2025-12-03 23:45:14.126135	69.9	200	5392.91	8947.95
29	http://10.40.1.135/index23.html	2025-12-03 23:45:15.056769	2025-12-03 23:45:15.076214	19.41	200	3904.67	9407.49
30	http://10.40.1.135/index2.html	2025-12-03 23:45:16.058892	2025-12-03 23:45:16.080469	21.55	200	4336.15	10737.55
31	http://10.40.1.135/index24.html	2025-12-03 23:45:17.058930	2025-12-03 23:45:17.075171	16.22	200	4648.98	10789.62
32	http://10.40.1.135/index5.html	2025-12-03 23:45:18.060927	2025-12-03 23:45:18.079051	18.1	200	5061.6	10986.82
33	http://10.40.1.135/index2.html	2025-12-03 23:45:19.062106	2025-12-03 23:45:19.079512	17.32	200	4336.15	9967.08
34	http://10.40.1.135/index47.html	2025-12-03 23:45:20.063106	2025-12-03 23:45:20.083504	20.2	200	3239.0	9528.05
35	http://10.40.1.135/index48.html	2025-12-03 23:45:21.064143	2025-12-03 23:45:21.086607	22.44	200	4756.1	10774.88
36	http://10.40.1.135/index36.html	2025-12-03 23:45:22.065055	2025-12-03 23:45:22.107450	42.38	200	2759.78	6993.85
37	http://10.40.1.135/index9.html	2025-12-03 23:45:23.065898	2025-12-03 23:45:23.083058	17.14	200	2820.52	7540.31
38	http://10.40.1.135/index3.html	2025-12-03 23:45:24.066808	2025-12-03 23:45:24.108704	41.87	200	8540.05	10730.43
39	http://10.40.1.135/index28.html	2025-12-03 23:45:25.068113	2025-12-03 23:45:25.109188	41.05	200	924.91	7748.87
40	http://10.40.1.135/index15.html	2025-12-03 23:45:26.069109	2025-12-03 23:45:26.090257	21.13	200	7720.04	10744.1
41	http://10.40.1.135/index3.html	2025-12-03 23:45:27.069921	2025-12-03 23:45:27.087518	17.54	200	8540.05	11390.53
42	http://10.40.1.135/index18.html	2025-12-03 23:45:28.071200	2025-12-03 23:45:28.112113	40.89	200	6370.79	10164.22
43	http://10.40.1.135/index1.html	2025-12-03 23:45:29.071862	2025-12-03 23:45:29.089704	17.82	200	3280.87	9578.04
44	http://10.40.1.135/index44.html	2025-12-03 23:45:30.073706	2025-12-03 23:45:30.121829	48.1	200	2033.85	6284.17
45	http://10.40.1.135/index8.html	2025-12-03 23:45:31.074996	2025-12-03 23:45:31.116910	41.89	200	6086.97	10439.76
46	http://10.40.1.135/index27.html	2025-12-03 23:45:32.075958	2025-12-03 23:45:32.120294	44.32	200	619.37	4735.54
47	http://10.40.1.135/index10.html	2025-12-03 23:45:33.076935	2025-12-03 23:45:33.122187	45.22	200	3154.92	7321.13
48	http://10.40.1.135/index19.html	2025-12-03 23:45:34.078438	2025-12-03 23:45:34.099648	21.15	200	5392.91	9787.83
49	http://10.40.1.135/index20.html	2025-12-03 23:45:35.079436	2025-12-03 23:45:35.127173	47.72	200	2759.79	8276.91
50	http://10.40.1.135/index5.html	2025-12-03 23:45:36.079801	2025-12-03 23:45:36.097504	17.68	200	5061.6	10855.68
51	http://10.40.1.135/index48.html	2025-12-03 23:45:37.080897	2025-12-03 23:45:37.099033	18.09	200	4756.1	10985.98
52	http://10.40.1.135/index34.html	2025-12-03 23:45:38.081898	2025-12-03 23:45:38.141192	59.27	200	6932.42	10305.83
53	http://10.40.1.135/index46.html	2025-12-03 23:45:39.082806	2025-12-03 23:45:39.125978	43.13	200	8054.42	11151.68
54	http://10.40.1.135/index42.html	2025-12-03 23:45:40.084151	2025-12-03 23:45:40.126917	42.75	200	1404.11	6821.18
55	http://10.40.1.135/index23.html	2025-12-03 23:45:41.084795	2025-12-03 23:45:41.100590	15.76	200	3904.67	10442.74
56	http://10.40.1.135/index44.html	2025-12-03 23:45:42.085704	2025-12-03 23:45:42.105050	19.32	200	2033.85	9931.97
57	http://10.40.1.135/index3.html	2025-12-03 23:45:43.086896	2025-12-03 23:45:43.103863	16.95	200	8540.05	10263.54
58	http://10.40.1.135/index6.html	2025-12-03 23:45:44.088050	2025-12-03 23:45:44.107453	19.38	200	2261.11	7701.22
59	http://10.40.1.135/index1.html	2025-12-03 23:45:45.088692	2025-12-03 23:45:45.105627	16.91	200	3280.87	7964.55
60	http://10.40.1.135/index10.html	2025-12-03 23:45:46.089806	2025-12-03 23:45:46.107925	18.1	200	3154.92	5791.21
61	http://10.40.1.135/index13.html	2025-12-03 23:45:47.091174	2025-12-03 23:45:47.134923	43.73	200	4702.43	7660.95
62	http://10.40.1.135/index8.html	2025-12-03 23:45:48.094874	2025-12-03 23:45:48.110719	15.82	200	6086.97	10381.41
63	http://10.40.1.135/index38.html	2025-12-03 23:45:49.095768	2025-12-03 23:45:49.116621	20.83	200	2753.35	4732.03
64	http://10.40.1.135/index12.html	2025-12-03 23:45:50.096864	2025-12-03 23:45:50.116258	19.37	200	4989.81	6802.86
65	http://10.40.1.135/index9.html	2025-12-03 23:45:51.098591	2025-12-03 23:45:51.116279	17.67	200	2820.52	7098.51
66	http://10.40.1.135/index20.html	2025-12-03 23:45:52.099754	2025-12-03 23:45:52.118855	19.08	200	2759.79	5876.94
67	http://10.40.1.135/index4.html	2025-12-03 23:45:53.100978	2025-12-03 23:45:53.114094	13.09	200	5061.61	10140.0
68	http://10.40.1.135/index36.html	2025-12-03 23:45:54.101829	2025-12-03 23:45:54.115238	13.39	200	2759.78	9073.4
69	http://10.40.1.135/index2.html	2025-12-03 23:45:55.103561	2025-12-03 23:45:55.122669	19.09	200	4336.15	7676.9
70	http://10.40.1.135/index49.html	2025-12-03 23:45:56.105027	2025-12-03 23:45:56.150041	44.99	200	5469.02	9966.74
71	http://10.40.1.135/index34.html	2025-12-03 23:45:57.105972	2025-12-03 23:45:57.125459	19.45	200	6932.42	8985.27
72	http://10.40.1.135/index6.html	2025-12-03 23:45:58.106809	2025-12-03 23:45:58.125489	18.65	200	2261.11	8093.4
73	http://10.40.1.135/index1.html	2025-12-03 23:45:59.108007	2025-12-03 23:45:59.125364	17.34	200	3280.87	9098.8
74	http://10.40.1.135/index37.html	2025-12-03 23:46:00.109078	2025-12-03 23:46:00.152258	43.16	200	6537.33	9417.4
75	http://10.40.1.135/index30.html	2025-12-03 23:46:01.110095	2025-12-03 23:46:01.124155	14.04	200	3712.38	11054.19
76	http://10.40.1.135/index31.html	2025-12-03 23:46:02.110942	2025-12-03 23:46:02.141262	30.29	200	6818.25	10974.5
77	http://10.40.1.135/index34.html	2025-12-03 23:46:03.111671	2025-12-03 23:46:03.131666	19.98	200	6932.42	10277.08
78	http://10.40.1.135/index2.html	2025-12-03 23:46:04.113207	2025-12-03 23:46:04.130946	17.71	200	4336.15	11046.55
79	http://10.40.1.135/index12.html	2025-12-03 23:46:05.114291	2025-12-03 23:46:05.132083	17.77	200	4989.81	7254.75
80	http://10.40.1.135/index3.html	2025-12-03 23:46:06.114798	2025-12-03 23:46:06.130779	15.96	200	8540.05	11576.06
81	http://10.40.1.135/index40.html	2025-12-03 23:46:07.115765	2025-12-03 23:46:07.133585	17.8	200	8414.1	11608.86
82	http://10.40.1.135/index25.html	2025-12-03 23:46:08.117082	2025-12-03 23:46:08.157866	40.76	200	3605.24	8508.47
83	http://10.40.1.135/index10.html	2025-12-03 23:46:09.118267	2025-12-03 23:46:09.140416	22.12	200	3154.92	8480.44
84	http://10.40.1.135/index2.html	2025-12-03 23:46:10.119691	2025-12-03 23:46:10.140136	20.41	200	4336.15	8778.92
85	http://10.40.1.135/index10.html	2025-12-03 23:46:11.120704	2025-12-03 23:46:11.136081	15.36	200	3154.92	8735.48
86	http://10.40.1.135/index10.html	2025-12-03 23:46:12.121784	2025-12-03 23:46:12.140416	18.61	200	3154.92	8243.3
87	http://10.40.1.135/index31.html	2025-12-03 23:46:13.123150	2025-12-03 23:46:13.138494	15.07	200	6818.25	11276.96
88	http://10.40.1.135/index26.html	2025-12-03 23:46:14.123745	2025-12-03 23:46:14.164168	40.4	200	4588.25	9518.66
89	http://10.40.1.135/index42.html	2025-12-03 23:46:15.124980	2025-12-03 23:46:15.137899	12.87	200	1404.11	10002.61
90	http://10.40.1.135/index17.html	2025-12-03 23:46:16.125691	2025-12-03 23:46:16.167982	42.27	200	4156.75	9476.24
91	http://10.40.1.135/index3.html	2025-12-03 23:46:17.126736	2025-12-03 23:46:17.144336	17.57	200	8540.05	10325.63
92	http://10.40.1.135/index30.html	2025-12-03 23:46:18.128959	2025-12-03 23:46:18.146935	17.95	200	3712.38	10905.05
93	http://10.40.1.135/index33.html	2025-12-03 23:46:19.131704	2025-12-03 23:46:19.174174	42.4	200	6537.32	6294.16
94	http://10.40.1.135/index21.html	2025-12-03 23:46:20.133028	2025-12-03 23:46:20.174607	41.56	200	8906.33	10134.19
95	http://10.40.1.135/index34.html	2025-12-03 23:46:21.133731	2025-12-03 23:46:21.154122	20.37	200	6932.42	11781.81
96	http://10.40.1.135/index18.html	2025-12-03 23:46:22.135216	2025-12-03 23:46:22.154062	18.83	200	6370.79	9146.91
97	http://10.40.1.135/index19.html	2025-12-03 23:46:23.136266	2025-12-03 23:46:23.154434	18.15	200	5392.91	6506.65
98	http://10.40.1.135/index15.html	2025-12-03 23:46:24.136797	2025-12-03 23:46:24.155134	18.3	200	7720.04	11433.42
99	http://10.40.1.135/index1.html	2025-12-03 23:46:25.137768	2025-12-03 23:46:25.152856	15.02	200	3280.87	10772.91
100	http://10.40.1.135/index3.html	2025-12-03 23:46:26.138989	2025-12-03 23:46:26.150680	11.67	200	8540.05	9728.84
101	http://10.40.1.135/index1.html	2025-12-03 23:46:27.139777	2025-12-03 23:46:27.157384	17.58	200	3280.87	10845.42
102	http://10.40.1.135/index25.html	2025-12-03 23:46:28.141359	2025-12-03 23:46:28.166892	25.51	200	3605.24	9265.64
103	http://10.40.1.135/index10.html	2025-12-03 23:46:29.142152	2025-12-03 23:46:29.163110	20.94	200	3154.92	6429.23
104	http://10.40.1.135/index19.html	2025-12-03 23:46:30.142855	2025-12-03 23:46:30.160495	17.62	200	5392.91	8600.26
105	http://10.40.1.135/index43.html	2025-12-03 23:46:31.144257	2025-12-03 23:46:31.213600	69.31	200	2033.87	7525.12
106	http://10.40.1.135/index7.html	2025-12-03 23:46:32.145145	2025-12-03 23:46:32.186520	41.36	200	8054.41	10760.44
107	http://10.40.1.135/index14.html	2025-12-03 23:46:33.145794	2025-12-03 23:46:33.183135	37.32	200	1955.59	9525.61
108	http://10.40.1.135/index33.html	2025-12-03 23:46:34.146983	2025-12-03 23:46:34.165520	18.52	200	6537.32	11068.49
109	http://10.40.1.135/index7.html	2025-12-03 23:46:35.149276	2025-12-03 23:46:35.166190	16.79	200	8054.41	10836.91
110	http://10.40.1.135/index2.html	2025-12-03 23:46:36.150528	2025-12-03 23:46:36.168254	17.7	200	4336.15	8864.0
111	http://10.40.1.135/index9.html	2025-12-03 23:46:37.152090	2025-12-03 23:46:37.165991	13.88	200	2820.52	10915.85
112	http://10.40.1.135/index5.html	2025-12-03 23:46:38.152826	2025-12-03 23:46:38.170868	17.9	200	5061.6	10669.42
113	http://10.40.1.135/index45.html	2025-12-03 23:46:39.153946	2025-12-03 23:46:39.195915	41.94	200	4648.97	9102.23
114	http://10.40.1.135/index36.html	2025-12-03 23:46:40.155186	2025-12-03 23:46:40.173109	17.89	200	2759.78	9695.4
115	http://10.40.1.135/index25.html	2025-12-03 23:46:41.156565	2025-12-03 23:46:41.178471	21.89	200	3605.24	10060.89
116	http://10.40.1.135/index41.html	2025-12-03 23:46:42.158473	2025-12-03 23:46:42.204048	45.55	200	3220.16	6947.14
117	http://10.40.1.135/index36.html	2025-12-03 23:46:43.160147	2025-12-03 23:46:43.179628	19.45	200	2759.78	8985.74
118	http://10.40.1.135/index5.html	2025-12-03 23:46:44.160898	2025-12-03 23:46:44.185347	24.43	200	5061.6	8856.2
119	http://10.40.1.135/index42.html	2025-12-03 23:46:45.162351	2025-12-03 23:46:45.178965	16.59	200	1404.11	9503.45
120	http://10.40.1.135/index20.html	2025-12-03 23:46:46.162707	2025-12-03 23:46:46.181656	18.76	200	2759.79	8065.91
121	http://10.40.1.135/index36.html	2025-12-03 23:46:47.163873	2025-12-03 23:46:47.180508	16.62	200	2759.78	9864.97
122	http://10.40.1.135/index43.html	2025-12-03 23:46:48.165035	2025-12-03 23:46:48.185436	20.32	200	2033.87	9345.39
123	http://10.40.1.135/index10.html	2025-12-03 23:46:49.165988	2025-12-03 23:46:49.187830	21.82	200	3154.92	8881.66
124	http://10.40.1.135/index3.html	2025-12-03 23:46:50.166805	2025-12-03 23:46:50.185845	18.92	200	8540.05	10962.96
125	http://10.40.1.135/index7.html	2025-12-03 23:46:51.167818	2025-12-03 23:46:51.183461	15.61	200	8054.41	11526.45
126	http://10.40.1.135/index15.html	2025-12-03 23:46:52.170445	2025-12-03 23:46:52.190713	20.25	200	7720.04	11489.3
127	http://10.40.1.135/index37.html	2025-12-03 23:46:53.170999	2025-12-03 23:46:53.192203	21.18	200	6537.33	11449.71
128	http://10.40.1.135/index40.html	2025-12-03 23:46:54.171999	2025-12-03 23:46:54.185791	13.77	200	8414.1	11778.71
129	http://10.40.1.135/index1.html	2025-12-03 23:46:55.172688	2025-12-03 23:46:55.192166	19.45	200	3280.87	10480.59
130	http://10.40.1.135/index19.html	2025-12-03 23:46:56.173787	2025-12-03 23:46:56.196858	23.03	200	5392.91	8436.13
131	http://10.40.1.135/index14.html	2025-12-03 23:46:57.174882	2025-12-03 23:46:57.191640	16.74	200	1955.59	8808.14
132	http://10.40.1.135/index6.html	2025-12-03 23:46:58.175864	2025-12-03 23:46:58.191442	15.56	200	2261.11	8050.04
133	http://10.40.1.135/index3.html	2025-12-03 23:46:59.177236	2025-12-03 23:46:59.197819	20.56	200	8540.05	11038.81
134	http://10.40.1.135/index11.html	2025-12-03 23:47:00.177924	2025-12-03 23:47:00.217754	39.8	200	7659.31	10613.19
135	http://10.40.1.135/index46.html	2025-12-03 23:47:01.178876	2025-12-03 23:47:01.197652	18.76	200	8054.42	11319.01
136	http://10.40.1.135/index10.html	2025-12-03 23:47:02.179703	2025-12-03 23:47:02.197872	18.12	200	3154.92	9505.27
137	http://10.40.1.135/index19.html	2025-12-03 23:47:03.180713	2025-12-03 23:47:03.201273	20.54	200	5392.91	10339.06
138	http://10.40.1.135/index29.html	2025-12-03 23:47:04.181709	2025-12-03 23:47:04.225877	44.15	200	5913.51	10232.05
139	http://10.40.1.135/index12.html	2025-12-03 23:47:05.182914	2025-12-03 23:47:05.274479	91.54	200	4989.81	9684.49
140	http://10.40.1.135/index48.html	2025-12-03 23:47:06.184099	2025-12-03 23:47:06.202509	18.38	200	4756.1	11572.98
141	http://10.40.1.135/index48.html	2025-12-03 23:47:07.184763	2025-12-03 23:47:07.201063	16.28	200	4756.1	11187.66
142	http://10.40.1.135/index8.html	2025-12-03 23:47:08.187465	2025-12-03 23:47:08.206750	19.19	200	6086.97	10565.48
143	http://10.40.1.135/index18.html	2025-12-03 23:47:09.189290	2025-12-03 23:47:09.212225	22.81	200	6370.79	11231.21
144	http://10.40.1.135/index9.html	2025-12-03 23:47:10.189923	2025-12-03 23:47:10.210244	20.25	200	2820.52	7511.61
145	http://10.40.1.135/index9.html	2025-12-03 23:47:11.190919	2025-12-03 23:47:11.216223	25.28	200	2820.52	8067.11
146	http://10.40.1.135/index1.html	2025-12-03 23:47:12.191972	2025-12-03 23:47:12.237390	45.4	200	3280.87	7904.12
147	http://10.40.1.135/index24.html	2025-12-03 23:47:13.192795	2025-12-03 23:47:13.211195	18.38	200	4648.98	9925.05
148	http://10.40.1.135/index18.html	2025-12-03 23:47:14.194715	2025-12-03 23:47:14.216538	21.8	200	6370.79	11218.38
149	http://10.40.1.135/index2.html	2025-12-03 23:47:15.195912	2025-12-03 23:47:15.240369	44.43	200	4336.15	8887.03
150	http://10.40.1.135/index8.html	2025-12-03 23:47:16.197672	2025-12-03 23:47:16.215488	17.79	200	6086.97	10854.53
151	http://10.40.1.135/index43.html	2025-12-03 23:47:17.198180	2025-12-03 23:47:17.216653	18.39	200	2033.87	8262.68
152	http://10.40.1.135/index7.html	2025-12-03 23:47:18.199415	2025-12-03 23:47:18.217413	17.98	200	8054.41	10886.45
153	http://10.40.1.135/index4.html	2025-12-03 23:47:19.200897	2025-12-03 23:47:19.242252	41.33	200	5061.61	8731.39
154	http://10.40.1.135/index18.html	2025-12-03 23:47:20.202157	2025-12-03 23:47:20.223780	21.6	200	6370.79	10691.6
155	http://10.40.1.135/index49.html	2025-12-03 23:47:21.203258	2025-12-03 23:47:21.219610	16.32	200	5469.02	10747.54
156	http://10.40.1.135/index7.html	2025-12-03 23:47:22.204358	2025-12-03 23:47:22.224607	20.23	200	8054.41	10623.64
157	http://10.40.1.135/index28.html	2025-12-03 23:47:23.205061	2025-12-03 23:47:23.232999	27.91	200	924.91	8922.85
158	http://10.40.1.135/index33.html	2025-12-03 23:47:24.205696	2025-12-03 23:47:24.223217	17.5	200	6537.32	10705.11
159	http://10.40.1.135/index7.html	2025-12-03 23:47:25.206953	2025-12-03 23:47:25.222850	15.88	200	8054.41	10642.6
160	http://10.40.1.135/index31.html	2025-12-03 23:47:26.207685	2025-12-03 23:47:26.257153	49.45	200	6818.25	10235.58
161	http://10.40.1.135/index12.html	2025-12-03 23:47:27.208745	2025-12-03 23:47:27.223831	15.06	200	4989.81	11351.44
162	http://10.40.1.135/index25.html	2025-12-03 23:47:28.210000	2025-12-03 23:47:28.233441	23.41	200	3605.24	10389.33
163	http://10.40.1.135/index25.html	2025-12-03 23:47:29.210760	2025-12-03 23:47:29.229582	18.8	200	3605.24	9415.82
164	http://10.40.1.135/index20.html	2025-12-03 23:47:30.213099	2025-12-03 23:47:30.233625	20.38	200	2759.79	10267.02
165	http://10.40.1.135/index3.html	2025-12-03 23:47:31.213711	2025-12-03 23:47:31.232345	18.61	200	8540.05	10837.33
166	http://10.40.1.135/index38.html	2025-12-03 23:47:32.214930	2025-12-03 23:47:32.260147	45.19	200	2753.35	8698.39
167	http://10.40.1.135/index10.html	2025-12-03 23:47:33.215875	2025-12-03 23:47:33.233377	17.48	200	3154.92	10330.75
168	http://10.40.1.135/index5.html	2025-12-03 23:47:34.216880	2025-12-03 23:47:34.259092	42.19	200	5061.6	9877.21
169	http://10.40.1.135/index1.html	2025-12-03 23:47:35.218627	2025-12-03 23:47:35.237170	18.51	200	3280.87	10292.95
170	http://10.40.1.135/index23.html	2025-12-03 23:47:36.220647	2025-12-03 23:47:36.265189	44.52	200	3904.67	8772.15
171	http://10.40.1.135/index28.html	2025-12-03 23:47:37.222223	2025-12-03 23:47:37.240678	18.43	200	924.91	7791.26
172	http://10.40.1.135/index1.html	2025-12-03 23:47:38.222786	2025-12-03 23:47:38.248446	25.64	200	3280.87	9217.25
173	http://10.40.1.135/index19.html	2025-12-03 23:47:39.224683	2025-12-03 23:47:39.269238	44.53	200	5392.91	9734.66
174	http://10.40.1.135/index7.html	2025-12-03 23:47:40.225996	2025-12-03 23:47:40.245996	19.98	200	8054.41	11426.87
175	http://10.40.1.135/index26.html	2025-12-03 23:47:41.226941	2025-12-03 23:47:41.244346	17.39	200	4588.25	10923.32
176	http://10.40.1.135/index5.html	2025-12-03 23:47:42.228222	2025-12-03 23:47:42.245417	17.17	200	5061.6	8437.48
177	http://10.40.1.135/index29.html	2025-12-03 23:47:43.229712	2025-12-03 23:47:43.246980	17.25	200	5913.51	11004.44
178	http://10.40.1.135/index13.html	2025-12-03 23:47:44.230930	2025-12-03 23:47:44.255682	24.73	200	4702.43	10120.04
179	http://10.40.1.135/index46.html	2025-12-03 23:47:45.232075	2025-12-03 23:47:45.251598	19.5	200	8054.42	10932.85
180	http://10.40.1.135/index4.html	2025-12-03 23:47:46.233138	2025-12-03 23:47:46.251284	18.13	200	5061.61	10724.38
181	http://10.40.1.135/index11.html	2025-12-03 23:47:47.234575	2025-12-03 23:47:47.252143	17.55	200	7659.31	10508.37
182	http://10.40.1.135/index3.html	2025-12-03 23:47:48.235837	2025-12-03 23:47:48.252846	16.99	200	8540.05	11639.23
183	http://10.40.1.135/index45.html	2025-12-03 23:47:49.237165	2025-12-03 23:47:49.254959	17.76	200	4648.97	11413.01
184	http://10.40.1.135/index41.html	2025-12-03 23:47:50.237814	2025-12-03 23:47:50.259679	21.84	200	3220.16	8411.22
185	http://10.40.1.135/index8.html	2025-12-03 23:47:51.239194	2025-12-03 23:47:51.254155	14.95	200	6086.97	9570.52
186	http://10.40.1.135/index27.html	2025-12-03 23:47:52.239758	2025-12-03 23:47:52.255968	16.19	200	619.37	6264.01
187	http://10.40.1.135/index37.html	2025-12-03 23:47:53.240776	2025-12-03 23:47:53.258330	17.53	200	6537.33	11010.2
188	http://10.40.1.135/index21.html	2025-12-03 23:47:54.242008	2025-12-03 23:47:54.257433	15.41	200	8906.33	11402.28
189	http://10.40.1.135/index20.html	2025-12-03 23:47:55.245288	2025-12-03 23:47:55.266554	21.25	200	2759.79	7636.7
190	http://10.40.1.135/index7.html	2025-12-03 23:47:56.245730	2025-12-03 23:47:56.267908	22.15	200	8054.41	10576.45
191	http://10.40.1.135/index3.html	2025-12-03 23:47:57.246745	2025-12-03 23:47:57.263467	16.7	200	8540.05	11538.17
192	http://10.40.1.135/index43.html	2025-12-03 23:47:58.248026	2025-12-03 23:47:58.264830	16.79	200	2033.87	10105.24
193	http://10.40.1.135/index43.html	2025-12-03 23:47:59.249175	2025-12-03 23:47:59.272853	23.66	200	2033.87	10083.9
194	http://10.40.1.135/index25.html	2025-12-03 23:48:00.249800	2025-12-03 23:48:00.269626	19.76	200	3605.24	8435.01
195	http://10.40.1.135/index11.html	2025-12-03 23:48:01.250780	2025-12-03 23:48:01.266246	15.45	200	7659.31	11215.09
196	http://10.40.1.135/index11.html	2025-12-03 23:48:02.251692	2025-12-03 23:48:02.270050	18.34	200	7659.31	11654.9
197	http://10.40.1.135/index31.html	2025-12-03 23:48:03.253021	2025-12-03 23:48:03.279029	25.89	200	6818.25	11934.91
198	http://10.40.1.135/index43.html	2025-12-03 23:48:04.254580	2025-12-03 23:48:04.276830	22.23	200	2033.87	9942.22
199	http://10.40.1.135/index42.html	2025-12-03 23:48:05.255741	2025-12-03 23:48:05.273344	17.58	200	1404.11	8401.62
200	http://10.40.1.135/index34.html	2025-12-03 23:48:06.256652	2025-12-03 23:48:06.277099	20.34	200	6932.42	11232.2
201	http://10.40.1.135/index26.html	2025-12-03 23:48:07.258035	2025-12-03 23:48:07.279095	20.83	200	4588.25	7404.76
202	http://10.40.1.135/index2.html	2025-12-03 23:48:08.259025	2025-12-03 23:48:08.276044	16.98	200	4336.15	11280.02
203	http://10.40.1.135/index5.html	2025-12-03 23:48:09.259995	2025-12-03 23:48:09.279268	19.24	200	5061.6	10464.78
204	http://10.40.1.135/index43.html	2025-12-03 23:48:10.260825	2025-12-03 23:48:10.280349	19.51	200	2033.87	9761.19
205	http://10.40.1.135/index24.html	2025-12-03 23:48:11.261886	2025-12-03 23:48:11.306915	45.0	200	4648.98	9805.02
206	http://10.40.1.135/index1.html	2025-12-03 23:48:12.262901	2025-12-03 23:48:12.275521	12.59	200	3280.87	9035.11
207	http://10.40.1.135/index3.html	2025-12-03 23:48:13.264800	2025-12-03 23:48:13.280148	15.33	200	8540.05	10899.28
208	http://10.40.1.135/index27.html	2025-12-03 23:48:14.266230	2025-12-03 23:48:14.290169	23.92	200	619.37	7923.83
209	http://10.40.1.135/index1.html	2025-12-03 23:48:15.266945	2025-12-03 23:48:15.286316	19.35	200	3280.87	9998.81
210	http://10.40.1.135/index5.html	2025-12-03 23:48:16.267873	2025-12-03 23:48:16.290557	22.66	200	5061.6	10451.21
211	http://10.40.1.135/index21.html	2025-12-03 23:48:17.268808	2025-12-03 23:48:17.284147	15.31	200	8906.33	11619.35
212	http://10.40.1.135/index29.html	2025-12-03 23:48:18.269798	2025-12-03 23:48:18.284531	14.72	200	5913.51	11617.46
213	http://10.40.1.135/index26.html	2025-12-03 23:48:19.270901	2025-12-03 23:48:19.296993	26.05	200	4588.25	10897.88
