URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-11 23:35:37.091679	2025-12-11 23:35:37.312823	221.12	200	2261.11	3009.93	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-11 23:35:39.066677	2025-12-11 23:35:39.111316	44.62	200	2033.87	4789.31	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-11 23:35:40.537814	2025-12-11 23:35:40.581182	43.35	200	8906.33	8277.3	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:35:42.659099	2025-12-11 23:35:42.717304	58.17	200	1955.59	6706.3	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:35:44.010869	2025-12-11 23:35:44.052468	41.58	200	4336.15	6087.43	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:35:45.766740	2025-12-11 23:35:45.783737	16.98	200	4336.15	9548.24	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:35:47.239721	2025-12-11 23:35:47.284947	45.21	200	3280.87	6921.72	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-11 23:35:48.760686	2025-12-11 23:35:48.804130	43.37	200	6537.32	9959.96	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:35:50.461660	2025-12-11 23:35:50.482121	20.44	200	1955.59	8704.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-11 23:35:51.707650	2025-12-11 23:35:51.749038	41.37	200	2759.79	7014.1	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:35:53.144126	2025-12-11 23:35:53.166858	22.71	200	3280.87	8617.86	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-11 23:35:54.549807	2025-12-11 23:35:54.594945	45.12	200	8054.42	10595.18	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-11 23:35:56.357062	2025-12-11 23:35:56.403633	46.55	200	3712.38	8427.98	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-11 23:35:57.845752	2025-12-11 23:35:57.891284	45.51	200	8540.05	10605.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:35:59.698639	2025-12-11 23:35:59.715843	17.19	200	4336.15	8800.96	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:36:01.209690	2025-12-11 23:36:01.228609	18.9	200	4336.15	10742.56	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:36:02.633716	2025-12-11 23:36:02.677368	43.63	200	5061.61	9667.29	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-11 23:36:04.202764	2025-12-11 23:36:04.252183	49.4	200	3154.92	7628.1	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 23:36:05.666610	2025-12-11 23:36:05.711546	44.92	200	8054.41	10885.07	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:36:07.452628	2025-12-11 23:36:07.472126	19.48	200	5061.61	5999.57	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:36:09.316593	2025-12-11 23:36:09.333085	16.47	200	1955.59	5268.5	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:36:10.706841	2025-12-11 23:36:10.724364	17.43	200	4336.15	10001.9	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:36:12.159638	2025-12-11 23:36:12.177636	17.96	200	5061.61	8681.39	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-11 23:36:13.761566	2025-12-11 23:36:13.778958	17.37	200	2261.11	5896.2	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-11 23:36:15.164301	2025-12-11 23:36:15.211215	46.89	200	6086.97	8333.22	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-11 23:36:16.943607	2025-12-11 23:36:16.986085	42.46	200	3605.24	7064.94	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-11 23:36:18.498683	2025-12-11 23:36:18.513682	14.97	200	8540.05	11214.68	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-11 23:36:20.278666	2025-12-11 23:36:20.298420	19.74	200	3154.92	6835.06	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index13.html	2025-12-11 23:36:21.761842	2025-12-11 23:36:21.805123	43.27	200	4702.43	7528.06	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:36:23.433306	2025-12-11 23:36:23.451414	18.09	200	3280.87	7360.99	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:36:24.898640	2025-12-11 23:36:24.915113	16.45	200	1955.59	8479.4	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:36:26.147155	2025-12-11 23:36:26.169339	22.16	200	4336.15	10415.01	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:36:27.586767	2025-12-11 23:36:27.606126	19.34	200	3280.87	7888.1	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-11 23:36:29.025810	2025-12-11 23:36:29.041272	15.44	200	2033.87	8402.41	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index45.html	2025-12-11 23:36:30.284740	2025-12-11 23:36:30.333052	48.29	200	4648.97	9299.49	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index27.html	2025-12-11 23:36:31.834898	2025-12-11 23:36:31.883279	48.36	200	619.37	4367.28	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:36:33.026735	2025-12-11 23:36:33.046204	19.31	200	5061.61	10201.78	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:36:34.544983	2025-12-11 23:36:34.565151	20.15	200	3280.87	9945.81	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index18.html	2025-12-11 23:36:35.897452	2025-12-11 23:36:35.943696	46.21	200	6370.79	9754.84	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-11 23:36:37.598711	2025-12-11 23:36:37.615833	17.1	200	6086.97	10103.06	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:36:39.221729	2025-12-11 23:36:39.239717	17.95	200	4336.15	9469.22	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index9.html	2025-12-11 23:36:40.699711	2025-12-11 23:36:40.742676	42.84	200	2820.52	8144.47	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:36:42.090681	2025-12-11 23:36:42.106526	15.66	200	3280.87	8071.15	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index38.html	2025-12-11 23:36:43.515727	2025-12-11 23:36:43.558027	42.28	200	2753.35	8575.18	A	0.0	0.0	(0.0, 0.0)
