URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-12 10:40:15.301867	2025-12-12 10:40:15.401774	99.88	200	2261.11	3125.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 10:40:17.127587	2025-12-12 10:40:17.166204	38.6	200	2033.87	4231.3	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 10:40:18.648608	2025-12-12 10:40:18.688759	40.13	200	8906.33	8788.52	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 10:40:20.703810	2025-12-12 10:40:20.752203	48.27	200	1955.59	6438.18	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 10:40:22.057832	2025-12-12 10:40:22.102069	44.19	200	4336.15	6515.91	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 10:40:23.768829	2025-12-12 10:40:23.786024	17.16	200	4336.15	9425.88	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 10:40:25.247888	2025-12-12 10:40:25.288994	41.08	200	3280.87	8531.83	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-12 10:40:26.675947	2025-12-12 10:40:26.719424	43.46	200	6537.32	9911.52	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 10:40:28.380605	2025-12-12 10:40:28.397576	16.95	200	1955.59	7694.82	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-12 10:40:29.652801	2025-12-12 10:40:29.695591	42.77	200	2759.79	7248.14	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 10:40:31.077603	2025-12-12 10:40:31.091142	13.52	200	3280.87	9415.68	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 10:40:32.440656	2025-12-12 10:40:32.484415	43.71	200	8054.42	10364.79	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-12 10:40:34.262703	2025-12-12 10:40:34.310892	48.17	200	3712.38	8728.85	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 10:40:35.737875	2025-12-12 10:40:35.775930	38.03	200	8540.05	10712.8	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 10:40:37.577507	2025-12-12 10:40:37.604650	27.12	200	4336.15	9866.85	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 10:40:39.046632	2025-12-12 10:40:39.063753	17.1	200	4336.15	10764.16	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 10:40:40.470729	2025-12-12 10:40:40.518707	47.96	200	5061.61	9738.56	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 10:40:42.039742	2025-12-12 10:40:42.081104	41.34	200	3154.92	8829.01	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-12 10:40:43.439672	2025-12-12 10:40:43.482578	42.89	200	8054.41	10716.5	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 10:40:45.236131	2025-12-12 10:40:45.255877	19.66	200	5061.61	10478.26	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 10:40:46.740776	2025-12-12 10:40:46.765085	24.28	200	1955.59	8781.18	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 10:40:47.988576	2025-12-12 10:40:48.006405	17.81	200	4336.15	10261.06	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 10:40:49.430610	2025-12-12 10:40:49.443605	12.98	200	5061.61	10779.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-12 10:40:50.914680	2025-12-12 10:40:50.931838	17.14	200	2261.11	9739.38	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 10:40:52.165781	2025-12-12 10:40:52.213802	47.99	200	6086.97	9794.56	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-12 10:40:53.836756	2025-12-12 10:40:53.880868	44.09	200	3605.24	9435.41	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 10:40:55.266663	2025-12-12 10:40:55.282432	15.75	200	8540.05	11077.87	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 10:40:57.055725	2025-12-12 10:40:57.078050	22.3	200	3154.92	8630.67	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index13.html	2025-12-12 10:40:58.446049	2025-12-12 10:40:58.491030	44.96	200	4702.43	9833.91	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 10:40:59.970637	2025-12-12 10:40:59.987801	17.14	200	3280.87	9569.53	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 10:41:01.335916	2025-12-12 10:41:01.352437	16.5	200	1955.59	9180.38	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 10:41:02.566587	2025-12-12 10:41:02.584727	18.12	200	4336.15	10879.04	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 10:41:03.984687	2025-12-12 10:41:04.005729	21.02	200	3280.87	9967.53	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 10:41:05.336807	2025-12-12 10:41:05.356356	19.53	200	2033.87	9010.03	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index45.html	2025-12-12 10:41:06.584477	2025-12-12 10:41:06.628230	43.73	200	4648.97	9317.89	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index27.html	2025-12-12 10:41:08.128705	2025-12-12 10:41:08.170625	41.9	200	619.37	4670.78	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 10:41:09.304741	2025-12-12 10:41:09.322007	17.24	200	5061.61	10537.69	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 10:41:10.803597	2025-12-12 10:41:10.820715	17.1	200	3280.87	10452.33	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index18.html	2025-12-12 10:41:12.137243	2025-12-12 10:41:12.176886	39.62	200	6370.79	9225.34	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 10:41:13.868591	2025-12-12 10:41:13.884192	15.58	200	6086.97	8988.94	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 10:41:15.562646	2025-12-12 10:41:15.579878	17.21	200	4336.15	10674.95	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index9.html	2025-12-12 10:41:16.987570	2025-12-12 10:41:17.030992	43.4	200	2820.52	7417.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 10:41:18.413589	2025-12-12 10:41:18.428196	14.59	200	3280.87	10447.27	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index38.html	2025-12-12 10:41:19.743802	2025-12-12 10:41:19.788418	44.55	200	2753.35	7229.21	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 10:41:21.170774	2025-12-12 10:41:21.184924	14.13	200	5061.61	10738.96	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index17.html	2025-12-12 10:41:22.657573	2025-12-12 10:41:22.701073	43.48	200	4156.75	8959.79	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 10:41:24.167846	2025-12-12 10:41:24.187042	19.18	200	5061.61	10580.64	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 10:41:25.666601	2025-12-12 10:41:25.686243	19.62	200	3154.92	7234.2	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index11.html	2025-12-12 10:41:27.123605	2025-12-12 10:41:27.167869	44.25	200	7659.31	10092.44	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 10:41:28.930913	2025-12-12 10:41:28.953139	22.2	200	4336.15	10001.62	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 10:41:30.388707	2025-12-12 10:41:30.403178	14.45	200	8054.42	10494.35	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-12 10:41:32.171642	2025-12-12 10:41:32.182642	10.98	200	3605.24	9833.21	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index42.html	2025-12-12 10:41:33.550678	2025-12-12 10:41:33.594491	43.78	200	1404.11	6709.08	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index36.html	2025-12-12 10:41:34.805629	2025-12-12 10:41:34.850141	44.49	200	2759.78	6855.95	A	0.0	0.0	(0.0, 0.0)
