URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-12 11:16:58.676108	2025-12-12 11:16:58.782530	106.39	200	2261.11	2958.89	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 11:17:00.549696	2025-12-12 11:17:00.595424	45.71	200	2033.87	4100.27	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 11:17:02.092734	2025-12-12 11:17:02.136035	43.27	200	8906.33	8017.64	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 11:17:04.249234	2025-12-12 11:17:04.291993	42.74	200	1955.59	6663.97	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 11:17:05.587641	2025-12-12 11:17:05.633131	45.47	200	4336.15	8259.99	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 11:17:07.159631	2025-12-12 11:17:07.175263	15.61	200	4336.15	8000.87	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 11:17:08.718710	2025-12-12 11:17:08.766711	47.97	200	3280.87	8422.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-12 11:17:10.157662	2025-12-12 11:17:10.201141	43.46	200	6537.32	8390.35	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 11:17:11.982683	2025-12-12 11:17:12.000485	17.78	200	1955.59	6733.01	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-12 11:17:13.292575	2025-12-12 11:17:13.337690	45.09	200	2759.79	7067.02	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 11:17:14.729579	2025-12-12 11:17:14.746291	16.69	200	3280.87	9798.41	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 11:17:16.082590	2025-12-12 11:17:16.126235	43.62	200	8054.42	10141.57	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-12 11:17:17.922860	2025-12-12 11:17:17.967281	44.4	200	3712.38	9375.59	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 11:17:19.364625	2025-12-12 11:17:19.408053	43.41	200	8540.05	9273.37	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 11:17:21.330892	2025-12-12 11:17:21.348242	17.33	200	4336.15	8084.98	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 11:17:22.885768	2025-12-12 11:17:22.910740	24.95	200	4336.15	10175.46	A	0.0	0.0	(0.0, 0.0)
