URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-11 23:21:17.503977	2025-12-11 23:21:17.739531	235.52	200	2261.11	2961.99	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-11 23:21:19.505772	2025-12-11 23:21:19.552252	46.46	200	2033.87	3871.96	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-11 23:21:21.079164	2025-12-11 23:21:21.127654	48.47	200	8906.33	8219.95	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:21:23.214199	2025-12-11 23:21:23.261243	47.01	200	1955.59	6159.26	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:21:24.579693	2025-12-11 23:21:24.619970	40.25	200	4336.15	8084.72	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:21:26.157693	2025-12-11 23:21:26.175107	17.39	200	4336.15	9220.46	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:21:27.646704	2025-12-11 23:21:27.690810	44.08	200	3280.87	8102.52	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-11 23:21:29.098652	2025-12-11 23:21:29.142614	43.94	200	6537.32	10471.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:21:30.768710	2025-12-11 23:21:30.787566	18.83	200	1955.59	8606.73	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-11 23:21:32.016635	2025-12-11 23:21:32.059200	42.54	200	2759.79	7568.88	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:21:33.425640	2025-12-11 23:21:33.443256	17.59	200	3280.87	9505.14	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-11 23:21:34.789586	2025-12-11 23:21:34.832557	42.93	200	8054.42	10555.34	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-11 23:21:36.597005	2025-12-11 23:21:36.643671	46.64	200	3712.38	9071.11	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-11 23:21:38.054648	2025-12-11 23:21:38.097068	42.38	200	8540.05	10854.31	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:21:39.886623	2025-12-11 23:21:39.903148	16.51	200	4336.15	9901.53	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:21:41.342664	2025-12-11 23:21:41.367889	25.15	200	4336.15	10393.67	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:21:42.786863	2025-12-11 23:21:42.839428	52.54	200	5061.61	9676.51	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-11 23:21:44.364588	2025-12-11 23:21:44.407564	42.95	200	3154.92	8787.37	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 23:21:45.768664	2025-12-11 23:21:45.808879	40.14	200	8054.41	10405.37	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:21:47.585559	2025-12-11 23:21:47.604230	18.54	200	5061.61	10607.82	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:21:49.083824	2025-12-11 23:21:49.098425	14.58	200	1955.59	8992.19	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:21:50.318308	2025-12-11 23:21:50.335719	17.32	200	4336.15	10067.66	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:21:51.768569	2025-12-11 23:21:51.786512	17.83	200	5061.61	10579.39	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-11 23:21:53.266714	2025-12-11 23:21:53.284065	17.33	200	2261.11	9477.91	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-11 23:21:54.523620	2025-12-11 23:21:54.570159	46.52	200	6086.97	9779.98	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-11 23:21:56.194612	2025-12-11 23:21:56.237771	43.13	200	3605.24	9133.35	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-11 23:21:57.634798	2025-12-11 23:21:57.654349	19.53	200	8540.05	9223.45	A	0.0	0.0	(0.0, 0.0)
