Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
49	http://10.40.1.135/index13.html	2025-12-05 08:32:18.794100	2025-12-05 08:32:18.834785	40.66	200	4702.43	8277.06
50	http://10.40.1.135/index3.html	2025-12-05 08:32:19.794952	2025-12-05 08:32:19.813162	18.19	200	8540.05	10958.5
51	http://10.40.1.135/index46.html	2025-12-05 08:32:20.796229	2025-12-05 08:32:20.815497	19.25	200	8054.42	11112.19
52	http://10.40.1.135/index26.html	2025-12-05 08:32:21.797053	2025-12-05 08:32:21.845396	48.19	200	4588.25	9619.55
53	http://10.40.1.135/index42.html	2025-12-05 08:32:22.797720	2025-12-05 08:32:22.846422	48.68	200	1404.11	6763.44
54	http://10.40.1.135/index37.html	2025-12-05 08:32:23.800034	2025-12-05 08:32:23.847075	46.53	200	6537.33	9165.93
55	http://10.40.1.135/index15.html	2025-12-05 08:32:24.800845	2025-12-05 08:32:24.817161	16.29	200	7720.04	11195.94
56	http://10.40.1.135/index40.html	2025-12-05 08:32:25.802040	2025-12-05 08:32:25.846879	44.82	200	8414.1	10565.78
57	http://10.40.1.135/index1.html	2025-12-05 08:32:26.803011	2025-12-05 08:32:26.825310	22.28	200	3280.87	8732.52
58	http://10.40.1.135/index3.html	2025-12-05 08:32:27.804007	2025-12-05 08:32:27.821014	16.99	200	8540.05	10902.49
59	http://10.40.1.135/index1.html	2025-12-05 08:32:28.805044	2025-12-05 08:32:28.816987	11.92	200	3280.87	9142.36
60	http://10.40.1.135/index6.html	2025-12-05 08:32:29.805805	2025-12-05 08:32:29.852205	46.07	200	2261.11	7769.13
61	http://10.40.1.135/index7.html	2025-12-05 08:32:30.806787	2025-12-05 08:32:30.827394	20.58	200	8054.41	11119.9
62	http://10.40.1.135/index4.html	2025-12-05 08:32:31.808181	2025-12-05 08:32:31.823789	15.59	200	5061.61	11176.03
63	http://10.40.1.135/index31.html	2025-12-05 08:32:32.808791	2025-12-05 08:32:32.829349	20.53	200	6818.25	11195.25
64	http://10.40.1.135/index6.html	2025-12-05 08:32:33.810658	2025-12-05 08:32:33.827349	16.67	200	2261.11	8438.84
65	http://10.40.1.135/index5.html	2025-12-05 08:32:34.811969	2025-12-05 08:32:34.827875	15.77	200	5061.6	7945.89
66	http://10.40.1.135/index12.html	2025-12-05 08:32:35.812813	2025-12-05 08:32:35.831942	19.11	200	4989.81	9421.43
67	http://10.40.1.135/index2.html	2025-12-05 08:32:36.813693	2025-12-05 08:32:36.825785	12.07	200	4336.15	8584.68
68	http://10.40.1.135/index28.html	2025-12-05 08:32:37.814947	2025-12-05 08:32:37.862409	47.38	200	924.91	4969.86
69	http://10.40.1.135/index1.html	2025-12-05 08:32:38.815759	2025-12-05 08:32:38.833419	17.64	200	3280.87	9127.27
70	http://10.40.1.135/index49.html	2025-12-05 08:32:39.817259	2025-12-05 08:32:39.860439	43.16	200	5469.02	8737.19
71	http://10.40.1.135/index26.html	2025-12-05 08:32:40.817818	2025-12-05 08:32:40.835342	17.48	200	4588.25	10330.25
72	http://10.40.1.135/index3.html	2025-12-05 08:32:41.818743	2025-12-05 08:32:41.835215	16.45	200	8540.05	11020.16
73	http://10.40.1.135/index1.html	2025-12-05 08:32:42.820296	2025-12-05 08:32:42.836975	16.66	200	3280.87	9423.77
74	http://10.40.1.135/index29.html	2025-12-05 08:32:43.821385	2025-12-05 08:32:43.839372	17.96	200	5913.51	10726.13
75	http://10.40.1.135/index21.html	2025-12-05 08:32:44.821918	2025-12-05 08:32:44.842264	20.32	200	8906.33	11329.93
76	http://10.40.1.135/index23.html	2025-12-05 08:32:45.822772	2025-12-05 08:32:45.847222	24.43	200	3904.67	10011.23
77	http://10.40.1.135/index26.html	2025-12-05 08:32:46.824977	2025-12-05 08:32:46.846846	21.84	200	4588.25	10387.15
78	http://10.40.1.135/index1.html	2025-12-05 08:32:47.826084	2025-12-05 08:32:47.848318	22.21	200	3280.87	9711.8
79	http://10.40.1.135/index6.html	2025-12-05 08:32:48.827143	2025-12-05 08:32:48.848332	21.15	200	2261.11	9095.19
80	http://10.40.1.135/index2.html	2025-12-05 08:32:49.828336	2025-12-05 08:32:49.846998	18.64	200	4336.15	8759.0
81	http://10.40.1.135/index34.html	2025-12-05 08:32:50.828974	2025-12-05 08:32:50.847126	18.13	200	6932.42	9865.91
82	http://10.40.1.135/index16.html	2025-12-05 08:32:51.829801	2025-12-05 08:32:51.845128	15.31	200	4421.69	9694.47
83	http://10.40.1.135/index6.html	2025-12-05 08:32:52.830898	2025-12-05 08:32:52.854960	23.81	200	2261.11	7373.63
84	http://10.40.1.135/index1.html	2025-12-05 08:32:53.831765	2025-12-05 08:32:53.854449	22.65	200	3280.87	7942.78
85	http://10.40.1.135/index5.html	2025-12-05 08:32:54.832808	2025-12-05 08:32:54.852692	19.86	200	5061.6	10242.75
86	http://10.40.1.135/index6.html	2025-12-05 08:32:55.834027	2025-12-05 08:32:55.850063	16.01	200	2261.11	9073.25
87	http://10.40.1.135/index23.html	2025-12-05 08:32:56.835451	2025-12-05 08:32:56.852337	16.85	200	3904.67	9603.36
88	http://10.40.1.135/index17.html	2025-12-05 08:32:57.837053	2025-12-05 08:32:57.875115	38.04	200	4156.75	9465.47
89	http://10.40.1.135/index36.html	2025-12-05 08:32:58.838115	2025-12-05 08:32:58.883012	44.88	200	2759.78	8647.58
90	http://10.40.1.135/index10.html	2025-12-05 08:32:59.838845	2025-12-05 08:32:59.883856	44.89	200	3154.92	9211.91
91	http://10.40.1.135/index2.html	2025-12-05 08:33:00.839853	2025-12-05 08:33:00.859185	19.31	200	4336.15	10599.55
92	http://10.40.1.135/index21.html	2025-12-05 08:33:01.840879	2025-12-05 08:33:01.862482	21.58	200	8906.33	11212.16
93	http://10.40.1.135/index25.html	2025-12-05 08:33:02.841865	2025-12-05 08:33:02.887436	45.55	200	3605.24	9037.07
94	http://10.40.1.135/index13.html	2025-12-05 08:33:03.843470	2025-12-05 08:33:03.860542	17.03	200	4702.43	8747.16
95	http://10.40.1.135/index26.html	2025-12-05 08:33:04.844967	2025-12-05 08:33:04.864077	19.09	200	4588.25	10639.84
96	http://10.40.1.135/index10.html	2025-12-05 08:33:05.846278	2025-12-05 08:33:05.867508	21.2	200	3154.92	10059.08
97	http://10.40.1.135/index12.html	2025-12-05 08:33:06.847433	2025-12-05 08:33:06.869372	21.91	200	4989.81	10301.6
98	http://10.40.1.135/index8.html	2025-12-05 08:33:07.849018	2025-12-05 08:33:07.867673	18.64	200	6086.97	10814.57
99	http://10.40.1.135/index1.html	2025-12-05 08:33:08.849894	2025-12-05 08:33:08.867514	17.6	200	3280.87	10130.86
100	http://10.40.1.135/index2.html	2025-12-05 08:33:09.850935	2025-12-05 08:33:09.869348	18.39	200	4336.15	9257.62
101	http://10.40.1.135/index1.html	2025-12-05 08:33:10.851734	2025-12-05 08:33:10.870485	18.73	200	3280.87	9806.53
102	http://10.40.1.135/index17.html	2025-12-05 08:33:11.853302	2025-12-05 08:33:11.871959	18.63	200	4156.75	10488.01
103	http://10.40.1.135/index5.html	2025-12-05 08:33:12.853839	2025-12-05 08:33:12.873048	19.19	200	5061.6	10675.16
104	http://10.40.1.135/index11.html	2025-12-05 08:33:13.855023	2025-12-05 08:33:13.876361	21.31	200	7659.31	10144.15
105	http://10.40.1.135/index39.html	2025-12-05 08:33:14.855785	2025-12-05 08:33:14.872807	17.0	200	7720.03	11038.15
106	http://10.40.1.135/index4.html	2025-12-05 08:33:15.857067	2025-12-05 08:33:15.882132	25.04	200	5061.61	8988.91
107	http://10.40.1.135/index8.html	2025-12-05 08:33:16.857812	2025-12-05 08:33:16.876704	18.71	200	6086.97	11036.16
108	http://10.40.1.135/index24.html	2025-12-05 08:33:17.859883	2025-12-05 08:33:17.905295	45.36	200	4648.98	9810.04
109	http://10.40.1.135/index4.html	2025-12-05 08:33:18.861043	2025-12-05 08:33:18.878153	17.09	200	5061.61	10629.99
110	http://10.40.1.135/index1.html	2025-12-05 08:33:19.862539	2025-12-05 08:33:19.879387	16.83	200	3280.87	9981.28
111	http://10.40.1.135/index5.html	2025-12-05 08:33:20.863750	2025-12-05 08:33:20.886213	22.44	200	5061.6	11075.78
112	http://10.40.1.135/index2.html	2025-12-05 08:33:21.865060	2025-12-05 08:33:21.885362	20.27	200	4336.15	10091.77
113	http://10.40.1.135/index41.html	2025-12-05 08:33:22.866180	2025-12-05 08:33:22.910129	43.93	200	3220.16	8264.4
114	http://10.40.1.135/index29.html	2025-12-05 08:33:23.867014	2025-12-05 08:33:23.884803	17.77	200	5913.51	11142.71
115	http://10.40.1.135/index17.html	2025-12-05 08:33:24.867728	2025-12-05 08:33:24.884355	16.6	200	4156.75	10696.62
116	http://10.40.1.135/index35.html	2025-12-05 08:33:25.868840	2025-12-05 08:33:25.913119	44.25	200	2261.12	7703.55
117	http://10.40.1.135/index28.html	2025-12-05 08:33:26.869757	2025-12-05 08:33:26.888200	18.42	200	924.91	7479.85
118	http://10.40.1.135/index3.html	2025-12-05 08:33:27.870854	2025-12-05 08:33:27.890598	19.69	200	8540.05	10725.67
119	http://10.40.1.135/index37.html	2025-12-05 08:33:28.871771	2025-12-05 08:33:28.887337	15.53	200	6537.33	11651.95
120	http://10.40.1.135/index12.html	2025-12-05 08:33:29.872755	2025-12-05 08:33:29.891152	18.37	200	4989.81	10416.96
121	http://10.40.1.135/index29.html	2025-12-05 08:33:30.875051	2025-12-05 08:33:30.890789	15.69	200	5913.51	11150.38
122	http://10.40.1.135/index37.html	2025-12-05 08:33:31.875827	2025-12-05 08:33:31.894648	18.8	200	6537.33	11152.6
123	http://10.40.1.135/index5.html	2025-12-05 08:33:32.876730	2025-12-05 08:33:32.893644	16.87	200	5061.6	9102.32
124	http://10.40.1.135/index2.html	2025-12-05 08:33:33.877902	2025-12-05 08:33:33.896307	18.38	200	4336.15	4643.77
125	http://10.40.1.135/index4.html	2025-12-05 08:33:34.881938	2025-12-05 08:33:34.901436	19.47	200	5061.61	10725.69
126	http://10.40.1.135/index8.html	2025-12-05 08:33:35.883738	2025-12-05 08:33:35.903497	19.73	200	6086.97	8870.61
127	http://10.40.1.135/index30.html	2025-12-05 08:33:36.884000	2025-12-05 08:33:36.929400	45.37	200	3712.38	9219.67
128	http://10.40.1.135/index34.html	2025-12-05 08:33:37.885038	2025-12-05 08:33:37.903112	18.05	200	6932.42	9049.14
129	http://10.40.1.135/index1.html	2025-12-05 08:33:38.885960	2025-12-05 08:33:38.901629	15.65	200	3280.87	6564.94
130	http://10.40.1.135/index11.html	2025-12-05 08:33:39.886767	2025-12-05 08:33:39.905292	18.5	200	7659.31	11214.0
131	http://10.40.1.135/index8.html	2025-12-05 08:33:40.887798	2025-12-05 08:33:40.906658	18.84	200	6086.97	10885.36
132	http://10.40.1.135/index3.html	2025-12-05 08:33:41.889019	2025-12-05 08:33:41.909458	20.41	200	8540.05	9827.83
133	http://10.40.1.135/index2.html	2025-12-05 08:33:42.889872	2025-12-05 08:33:42.905920	16.03	200	4336.15	11361.74
134	http://10.40.1.135/index6.html	2025-12-05 08:33:43.891275	2025-12-05 08:33:43.910058	18.76	200	2261.11	10006.89
135	http://10.40.1.135/index43.html	2025-12-05 08:33:44.892059	2025-12-05 08:33:44.934624	42.54	200	2033.87	4560.88
136	http://10.40.1.135/index5.html	2025-12-05 08:33:45.892794	2025-12-05 08:33:45.915426	22.61	200	5061.6	10285.9
137	http://10.40.1.135/index11.html	2025-12-05 08:33:46.893917	2025-12-05 08:33:46.912756	18.81	200	7659.31	10165.96
138	http://10.40.1.135/index21.html	2025-12-05 08:33:47.895100	2025-12-05 08:33:47.914845	19.71	200	8906.33	11355.94
139	http://10.40.1.135/index6.html	2025-12-05 08:33:48.896231	2025-12-05 08:33:48.918220	21.97	200	2261.11	9035.87
140	http://10.40.1.135/index47.html	2025-12-05 08:33:49.897430	2025-12-05 08:33:49.951884	54.35	200	3239.0	6629.57
141	http://10.40.1.135/index45.html	2025-12-05 08:33:50.898451	2025-12-05 08:33:50.944974	46.5	200	4648.97	8615.5
142	http://10.40.1.135/index4.html	2025-12-05 08:33:51.899723	2025-12-05 08:33:51.917426	17.68	200	5061.61	9755.64
143	http://10.40.1.135/index11.html	2025-12-05 08:33:52.901035	2025-12-05 08:33:52.917902	16.85	200	7659.31	10831.91
144	http://10.40.1.135/index5.html	2025-12-05 08:33:53.902099	2025-12-05 08:33:53.928485	26.22	200	5061.6	11174.31
145	http://10.40.1.135/index5.html	2025-12-05 08:33:54.903245	2025-12-05 08:33:54.923208	19.94	200	5061.6	9795.81
146	http://10.40.1.135/index1.html	2025-12-05 08:33:55.903937	2025-12-05 08:33:55.921348	17.32	200	3280.87	9170.41
147	http://10.40.1.135/index15.html	2025-12-05 08:33:56.906559	2025-12-05 08:33:56.951076	44.49	200	7720.04	9402.11
148	http://10.40.1.135/index11.html	2025-12-05 08:33:57.908033	2025-12-05 08:33:57.923858	15.8	200	7659.31	10935.78
149	http://10.40.1.135/index1.html	2025-12-05 08:33:58.909074	2025-12-05 08:33:58.951100	41.98	200	3280.87	8120.73
150	http://10.40.1.135/index4.html	2025-12-05 08:33:59.909866	2025-12-05 08:33:59.931026	21.14	200	5061.61	10720.65
151	http://10.40.1.135/index39.html	2025-12-05 08:34:00.910896	2025-12-05 08:34:00.931007	20.08	200	7720.03	11179.05
152	http://10.40.1.135/index4.html	2025-12-05 08:34:01.911990	2025-12-05 08:34:01.928927	16.91	200	5061.61	10860.38
153	http://10.40.1.135/index2.html	2025-12-05 08:34:02.913401	2025-12-05 08:34:02.964212	50.79	200	4336.15	9217.36
154	http://10.40.1.135/index10.html	2025-12-05 08:34:03.913818	2025-12-05 08:34:03.932171	18.33	200	3154.92	5858.04
155	http://10.40.1.135/index48.html	2025-12-05 08:34:04.915547	2025-12-05 08:34:04.956415	40.84	200	4756.1	8071.08
156	http://10.40.1.135/index4.html	2025-12-05 08:34:05.917239	2025-12-05 08:34:05.938511	21.25	200	5061.61	9001.31
157	http://10.40.1.135/index19.html	2025-12-05 08:34:06.917924	2025-12-05 08:34:06.965200	47.25	200	5392.91	8691.07
158	http://10.40.1.135/index25.html	2025-12-05 08:34:07.918783	2025-12-05 08:34:07.936148	17.34	200	3605.24	11042.88
159	http://10.40.1.135/index4.html	2025-12-05 08:34:08.919866	2025-12-05 08:34:08.941471	21.58	200	5061.61	10413.97
160	http://10.40.1.135/index23.html	2025-12-05 08:34:09.920999	2025-12-05 08:34:09.964686	43.66	200	3904.67	6891.68
161	http://10.40.1.135/index7.html	2025-12-05 08:34:10.921679	2025-12-05 08:34:10.960954	39.25	200	8054.41	10722.9
162	http://10.40.1.135/index17.html	2025-12-05 08:34:11.922821	2025-12-05 08:34:11.941289	18.44	200	4156.75	10982.82
163	http://10.40.1.135/index17.html	2025-12-05 08:34:12.923762	2025-12-05 08:34:12.940883	17.1	200	4156.75	10528.53
164	http://10.40.1.135/index12.html	2025-12-05 08:34:13.924709	2025-12-05 08:34:13.941485	16.76	200	4989.81	10365.64
165	http://10.40.1.135/index1.html	2025-12-05 08:34:14.925992	2025-12-05 08:34:14.945659	19.55	200	3280.87	8886.95
166	http://10.40.1.135/index31.html	2025-12-05 08:34:15.927064	2025-12-05 08:34:15.972005	44.85	200	6818.25	10180.15
167	http://10.40.1.135/index5.html	2025-12-05 08:34:16.927938	2025-12-05 08:34:16.946442	18.44	200	5061.6	11015.26
168	http://10.40.1.135/index3.html	2025-12-05 08:34:17.929049	2025-12-05 08:34:17.973568	44.5	200	8540.05	10657.1
169	http://10.40.1.135/index1.html	2025-12-05 08:34:18.929736	2025-12-05 08:34:18.947633	17.88	200	3280.87	10493.53
170	http://10.40.1.135/index15.html	2025-12-05 08:34:19.930731	2025-12-05 08:34:19.955262	24.51	200	7720.04	10901.09
171	http://10.40.1.135/index19.html	2025-12-05 08:34:20.931938	2025-12-05 08:34:20.949850	17.87	200	5392.91	11022.22
172	http://10.40.1.135/index1.html	2025-12-05 08:34:21.933169	2025-12-05 08:34:21.953056	19.86	200	3280.87	9980.3
173	http://10.40.1.135/index11.html	2025-12-05 08:34:22.933814	2025-12-05 08:34:22.950835	17.0	200	7659.31	10990.17
174	http://10.40.1.135/index4.html	2025-12-05 08:34:23.934776	2025-12-05 08:34:23.952504	17.71	200	5061.61	11318.01
175	http://10.40.1.135/index17.html	2025-12-05 08:34:24.936606	2025-12-05 08:34:24.954275	17.56	200	4156.75	10018.91
176	http://10.40.1.135/index3.html	2025-12-05 08:34:25.937739	2025-12-05 08:34:25.958496	20.66	200	8540.05	11180.04
177	http://10.40.1.135/index20.html	2025-12-05 08:34:26.939032	2025-12-05 08:34:26.957404	18.35	200	2759.79	11107.77
178	http://10.40.1.135/index7.html	2025-12-05 08:34:27.940091	2025-12-05 08:34:27.962591	22.48	200	8054.41	11268.71
179	http://10.40.1.135/index42.html	2025-12-05 08:34:28.941685	2025-12-05 08:34:28.962138	20.43	200	1404.11	10004.47
180	http://10.40.1.135/index2.html	2025-12-05 08:34:29.942748	2025-12-05 08:34:29.960895	18.12	200	4336.15	10615.8
181	http://10.40.1.135/index6.html	2025-12-05 08:34:30.943741	2025-12-05 08:34:30.965235	21.47	200	2261.11	9991.47
182	http://10.40.1.135/index2.html	2025-12-05 08:34:31.944793	2025-12-05 08:34:31.967793	22.98	200	4336.15	8326.51
183	http://10.40.1.135/index41.html	2025-12-05 08:34:32.946165	2025-12-05 08:34:32.964106	17.84	200	3220.16	10480.99
184	http://10.40.1.135/index35.html	2025-12-05 08:34:33.947259	2025-12-05 08:34:33.964884	17.61	200	2261.12	9197.54
185	http://10.40.1.135/index4.html	2025-12-05 08:34:34.948053	2025-12-05 08:34:34.967609	19.54	200	5061.61	9782.2
186	http://10.40.1.135/index18.html	2025-12-05 08:34:35.948721	2025-12-05 08:34:35.965087	16.35	200	6370.79	11050.37
187	http://10.40.1.135/index30.html	2025-12-05 08:34:36.950414	2025-12-05 08:34:36.967844	17.36	200	3712.38	11228.79
188	http://10.40.1.135/index13.html	2025-12-05 08:34:37.950780	2025-12-05 08:34:37.971736	20.81	200	4702.43	9727.08
189	http://10.40.1.135/index12.html	2025-12-05 08:34:38.951910	2025-12-05 08:34:38.994503	42.57	200	4989.81	9317.02
190	http://10.40.1.135/index4.html	2025-12-05 08:34:39.952814	2025-12-05 08:34:39.970097	17.26	200	5061.61	10348.97
191	http://10.40.1.135/index2.html	2025-12-05 08:34:40.953700	2025-12-05 08:34:40.974689	20.95	200	4336.15	10410.62
192	http://10.40.1.135/index37.html	2025-12-05 08:34:41.954821	2025-12-05 08:34:41.976042	21.19	200	6537.33	11383.59
193	http://10.40.1.135/index38.html	2025-12-05 08:34:42.955718	2025-12-05 08:34:42.998049	42.31	200	2753.35	8564.77
194	http://10.40.1.135/index17.html	2025-12-05 08:34:43.956701	2025-12-05 08:34:43.979681	22.96	200	4156.75	9828.62
195	http://10.40.1.135/index6.html	2025-12-05 08:34:44.957908	2025-12-05 08:34:44.975343	17.42	200	2261.11	10586.64
196	http://10.40.1.135/index6.html	2025-12-05 08:34:45.959455	2025-12-05 08:34:45.982078	22.6	200	2261.11	8742.52
197	http://10.40.1.135/index22.html	2025-12-05 08:34:46.960244	2025-12-05 08:34:47.001828	41.56	200	5607.98	9589.45
198	http://10.40.1.135/index37.html	2025-12-05 08:34:47.960903	2025-12-05 08:34:47.978584	17.66	200	6537.33	11239.87
