URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-11 23:49:01.438556	2025-12-11 23:49:01.666940	228.27	200	2261.11	2927.27	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-11 23:49:03.443678	2025-12-11 23:49:03.487618	43.92	200	2033.87	3989.53	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-11 23:49:04.999678	2025-12-11 23:49:05.043826	44.13	200	8906.33	8193.15	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:49:07.133093	2025-12-11 23:49:07.178382	45.25	200	1955.59	6492.51	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:49:08.482213	2025-12-11 23:49:08.525641	43.41	200	4336.15	8807.39	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:49:10.019649	2025-12-11 23:49:10.043875	24.21	200	4336.15	7932.4	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:49:11.592733	2025-12-11 23:49:11.636687	43.93	200	3280.87	8789.81	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-11 23:49:13.011578	2025-12-11 23:49:13.053428	41.82	200	6537.32	9984.65	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:49:14.709650	2025-12-11 23:49:14.727155	17.47	200	1955.59	8904.52	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-11 23:49:15.948608	2025-12-11 23:49:15.994076	45.45	200	2759.79	7492.98	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:49:17.363754	2025-12-11 23:49:17.394439	30.66	200	3280.87	8670.87	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-11 23:49:18.775659	2025-12-11 23:49:18.819573	43.89	200	8054.42	10273.57	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-11 23:49:20.605625	2025-12-11 23:49:20.647132	41.49	200	3712.38	9774.24	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-11 23:49:22.028758	2025-12-11 23:49:22.072710	43.93	200	8540.05	9713.21	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:49:23.953797	2025-12-11 23:49:23.972710	18.89	200	4336.15	10459.43	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:49:25.388566	2025-12-11 23:49:25.406183	17.6	200	4336.15	10581.66	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:49:26.817797	2025-12-11 23:49:26.862550	44.74	200	5061.61	9741.39	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-11 23:49:28.384816	2025-12-11 23:49:28.432990	48.15	200	3154.92	8735.66	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-11 23:49:29.797117	2025-12-11 23:49:29.841646	44.38	200	8054.41	10687.07	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:49:31.596689	2025-12-11 23:49:31.621261	24.55	200	5061.61	9920.35	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:49:33.133776	2025-12-11 23:49:33.155561	21.76	200	1955.59	8779.45	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:49:34.381769	2025-12-11 23:49:34.397449	15.64	200	4336.15	8813.01	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-11 23:49:35.891905	2025-12-11 23:49:35.913150	21.16	200	5061.61	10688.63	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-11 23:49:37.388583	2025-12-11 23:49:37.404218	15.61	200	2261.11	9731.92	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-11 23:49:38.637723	2025-12-11 23:49:38.679854	42.11	200	6086.97	9645.18	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-11 23:49:40.312711	2025-12-11 23:49:40.356477	43.71	200	3605.24	9093.16	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-11 23:49:41.755723	2025-12-11 23:49:41.774239	18.49	200	8540.05	11010.0	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-11 23:49:43.551802	2025-12-11 23:49:43.571611	19.78	200	3154.92	8205.05	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index13.html	2025-12-11 23:49:44.957729	2025-12-11 23:49:44.999636	41.89	200	4702.43	9612.78	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:49:46.489722	2025-12-11 23:49:46.508437	18.69	200	3280.87	9209.06	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-11 23:49:47.866825	2025-12-11 23:49:47.887442	20.57	200	1955.59	8082.89	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-11 23:49:49.130683	2025-12-11 23:49:49.149553	18.85	200	4336.15	9049.8	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-11 23:49:50.630561	2025-12-11 23:49:50.649056	18.42	200	3280.87	9410.89	A	0.0	0.0	(0.0, 0.0)
