URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	BTS	Dist(m)	Penalty(ms)	Position
http://10.40.1.135/index6.html	2025-12-12 07:58:38.101013	2025-12-12 07:58:38.344899	243.86	200	2261.11	2882.49	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 07:58:40.130636	2025-12-12 07:58:40.177618	46.96	200	2033.87	4668.34	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index21.html	2025-12-12 07:58:41.616692	2025-12-12 07:58:41.660751	44.04	200	8906.33	7644.19	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 07:58:43.827778	2025-12-12 07:58:43.875008	47.2	200	1955.59	5674.1	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:58:45.220706	2025-12-12 07:58:45.262952	42.22	200	4336.15	7877.2	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:58:46.816683	2025-12-12 07:58:46.843180	26.48	200	4336.15	7474.14	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:58:48.425747	2025-12-12 07:58:48.467679	41.91	200	3280.87	7572.75	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index33.html	2025-12-12 07:58:49.902683	2025-12-12 07:58:49.944486	41.61	200	6537.32	8987.42	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 07:58:51.674794	2025-12-12 07:58:51.695107	20.29	200	1955.59	8468.11	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index20.html	2025-12-12 07:58:52.927655	2025-12-12 07:58:52.969893	42.22	200	2759.79	7821.82	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:58:54.323877	2025-12-12 07:58:54.340187	16.28	200	3280.87	8404.92	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index46.html	2025-12-12 07:58:55.733411	2025-12-12 07:58:55.777316	43.88	200	8054.42	8827.94	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index30.html	2025-12-12 07:58:57.690677	2025-12-12 07:58:57.734737	44.04	200	3712.38	7039.57	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 07:58:59.263986	2025-12-12 07:58:59.307501	43.35	200	8540.05	10617.78	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:59:01.113841	2025-12-12 07:59:01.131811	17.95	200	4336.15	7602.43	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:59:02.703718	2025-12-12 07:59:02.723444	19.71	200	4336.15	7735.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:59:04.286117	2025-12-12 07:59:04.326299	40.16	200	5061.61	8968.01	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 07:59:05.892843	2025-12-12 07:59:05.939747	46.88	200	3154.92	7155.84	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index7.html	2025-12-12 07:59:07.382824	2025-12-12 07:59:07.425754	42.9	200	8054.41	10481.25	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:59:09.195637	2025-12-12 07:59:09.215247	19.59	200	5061.61	9848.87	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 07:59:10.730652	2025-12-12 07:59:10.748551	17.88	200	1955.59	6786.82	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:59:12.038629	2025-12-12 07:59:12.056960	18.07	200	4336.15	7995.05	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:59:13.602650	2025-12-12 07:59:13.620668	18.0	200	5061.61	10222.34	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index6.html	2025-12-12 07:59:15.117617	2025-12-12 07:59:15.141481	23.84	200	2261.11	8191.2	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 07:59:16.422997	2025-12-12 07:59:16.467753	44.66	200	6086.97	9579.21	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index25.html	2025-12-12 07:59:18.105742	2025-12-12 07:59:18.154038	48.16	200	3605.24	9247.36	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index3.html	2025-12-12 07:59:19.545617	2025-12-12 07:59:19.562831	17.17	200	8540.05	11084.9	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 07:59:21.335719	2025-12-12 07:59:21.360088	24.35	200	3154.92	9045.54	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index13.html	2025-12-12 07:59:22.710691	2025-12-12 07:59:22.754920	44.21	200	4702.43	9081.02	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:59:24.274663	2025-12-12 07:59:24.292044	17.36	200	3280.87	9107.78	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index14.html	2025-12-12 07:59:25.654006	2025-12-12 07:59:25.666594	12.57	200	1955.59	8367.92	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:59:26.901649	2025-12-12 07:59:26.922008	20.34	200	4336.15	9103.06	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:59:28.400801	2025-12-12 07:59:28.417883	16.94	200	3280.87	9333.32	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index43.html	2025-12-12 07:59:29.771885	2025-12-12 07:59:29.788635	16.71	200	2033.87	8256.61	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index45.html	2025-12-12 07:59:31.037012	2025-12-12 07:59:31.084938	47.89	200	4648.97	9626.45	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index27.html	2025-12-12 07:59:32.571224	2025-12-12 07:59:32.615503	44.26	200	619.37	3913.19	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:59:33.775011	2025-12-12 07:59:33.793200	18.16	200	5061.61	9625.7	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:59:35.320750	2025-12-12 07:59:35.338834	18.06	200	3280.87	8834.8	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index18.html	2025-12-12 07:59:36.711753	2025-12-12 07:59:36.761110	49.31	200	6370.79	9906.74	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index8.html	2025-12-12 07:59:38.405687	2025-12-12 07:59:38.422455	16.72	200	6086.97	9875.99	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index2.html	2025-12-12 07:59:40.041641	2025-12-12 07:59:40.064916	23.26	200	4336.15	9129.51	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index9.html	2025-12-12 07:59:41.542546	2025-12-12 07:59:41.588094	45.53	200	2820.52	7152.85	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index1.html	2025-12-12 07:59:42.983840	2025-12-12 07:59:43.002360	18.5	200	3280.87	8896.2	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index38.html	2025-12-12 07:59:44.372725	2025-12-12 07:59:44.416473	43.72	200	2753.35	8338.86	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:59:45.747685	2025-12-12 07:59:45.766606	18.9	200	5061.61	10021.98	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index17.html	2025-12-12 07:59:47.272599	2025-12-12 07:59:47.315910	43.02	200	4156.75	8963.82	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index4.html	2025-12-12 07:59:48.781570	2025-12-12 07:59:48.797549	15.95	200	5061.61	10205.5	A	0.0	0.0	(0.0, 0.0)
http://10.40.1.135/index10.html	2025-12-12 07:59:50.294704	2025-12-12 07:59:50.308496	13.77	200	3154.92	9144.36	A	0.0	0.0	(0.0, 0.0)
